Domain id = 2
Class id = 2
User id = 7

<x>,<y>,<z>,<t>
-0.011166,0.063964,0.322996,15.000000
-0.011099,0.064179,0.323265,48.000000
-0.011080,0.064366,0.323545,78.000000
-0.010863,0.064240,0.323826,128.000000
-0.010710,0.064098,0.324087,159.000000
-0.010613,0.063890,0.324326,193.000000
-0.010587,0.063741,0.324540,225.000000
-0.010454,0.062418,0.324744,256.000000
-0.010383,0.060795,0.324937,288.000000
-0.010052,0.057799,0.325090,321.000000
-0.009353,0.053592,0.325213,352.000000
-0.008701,0.050767,0.325308,387.000000
-0.007837,0.047538,0.325382,417.000000
-0.006671,0.044216,0.325438,450.000000
-0.005993,0.041192,0.325465,481.000000
-0.005587,0.037592,0.325468,528.000000
-0.005311,0.033766,0.325450,562.000000
-0.004829,0.028475,0.325349,592.000000
-0.004390,0.025404,0.325113,624.000000
-0.004283,0.021355,0.324679,656.000000
-0.004211,0.016695,0.324038,690.000000
-0.004205,0.011954,0.323246,719.000000
-0.004182,0.005911,0.322308,750.000000
-0.004187,0.003111,0.321312,786.000000
-0.004157,-0.002323,0.320567,819.000000
-0.004160,-0.006905,0.319546,847.000000
-0.004234,-0.011358,0.318489,897.000000
-0.004199,-0.017209,0.317218,927.000000
-0.004225,-0.019471,0.315766,962.000000
-0.004252,-0.026711,0.314445,990.000000
-0.004067,-0.030344,0.313096,1024.000000
-0.004145,-0.034380,0.311833,1055.000000
-0.004079,-0.038797,0.310562,1090.000000
-0.003962,-0.042050,0.309461,1119.000000
-0.003776,-0.047123,0.308461,1153.000000
-0.003451,-0.051384,0.307563,1184.000000
-0.003287,-0.053544,0.306686,1219.000000
-0.002618,-0.057350,0.305840,1247.000000
-0.002336,-0.059565,0.304873,1297.000000
-0.002042,-0.061962,0.303911,1329.000000
-0.001743,-0.063345,0.302959,1362.000000
-0.001351,-0.064689,0.302073,1394.000000
-0.001055,-0.065788,0.301285,1426.000000
-0.000940,-0.066251,0.300572,1457.000000
-0.000753,-0.066082,0.299847,1490.000000
-0.000601,-0.066604,0.299245,1522.000000
0.000392,-0.066974,0.298685,1554.000000
0.000947,-0.066972,0.298176,1586.000000
0.001981,-0.067024,0.297732,1617.000000
0.003509,-0.067005,0.297363,1651.000000
0.005152,-0.067028,0.297014,1698.000000
0.007385,-0.067301,0.296688,1727.000000
0.010890,-0.067767,0.296378,1761.000000
0.012943,-0.067803,0.296079,1791.000000
0.016228,-0.068266,0.295792,1823.000000
0.019164,-0.068289,0.295514,1856.000000
0.022047,-0.068256,0.295212,1887.000000
0.024997,-0.067618,0.294903,1919.000000
0.027744,-0.066765,0.294602,1951.000000
0.030473,-0.065950,0.294277,1984.000000
0.033024,-0.064577,0.293947,2016.000000
0.035362,-0.063601,0.293680,2048.000000
0.037900,-0.062648,0.293471,2096.000000
0.039416,-0.058973,0.293269,2129.000000
0.041012,-0.057937,0.293081,2160.000000
0.042190,-0.054933,0.292903,2192.000000
0.043178,-0.053290,0.292749,2224.000000
0.043596,-0.050790,0.292616,2257.000000
0.043966,-0.046650,0.292500,2288.000000
0.043968,-0.043145,0.292401,2320.000000
0.043912,-0.040627,0.292314,2353.000000
0.043354,-0.033571,0.292233,2383.000000
0.042373,-0.029777,0.292165,2415.000000
0.041690,-0.027652,0.292110,2448.000000
0.039988,-0.024709,0.292066,2495.000000
0.038489,-0.021897,0.292032,2528.000000
0.036271,-0.017480,0.292006,2559.000000
0.034385,-0.016192,0.291996,2593.000000
0.032481,-0.014988,0.291993,2623.000000
0.028886,-0.011910,0.291996,2655.000000
0.025570,-0.008428,0.292014,2688.000000
0.022073,-0.006869,0.292069,2719.000000
0.019198,-0.005988,0.292198,2752.000000
0.015908,-0.005596,0.292453,2784.000000
0.012696,-0.004811,0.292815,2816.000000
0.011141,-0.004781,0.293218,2863.000000
0.009043,-0.004560,0.293635,2896.000000
0.006917,-0.003694,0.293981,2927.000000
0.005406,-0.003085,0.294277,2959.000000
