Domain id = 2
Class id = 3
User id = 9

<x>,<y>,<z>,<t>
0.039890,0.041059,0.205863,0.000000
0.039105,0.041914,0.206410,31.000000
0.038548,0.042951,0.206861,63.000000
0.037788,0.043388,0.207246,96.000000
0.037058,0.044003,0.207553,144.000000
0.036057,0.045453,0.207814,176.000000
0.034452,0.046838,0.208043,209.000000
0.031033,0.046755,0.208354,241.000000
0.027396,0.047666,0.208715,273.000000
0.022463,0.048904,0.209212,305.000000
0.015443,0.049911,0.209910,337.000000
0.008210,0.050554,0.210892,368.000000
-0.000144,0.050884,0.212030,399.000000
-0.008426,0.050805,0.213269,431.000000
-0.015279,0.048647,0.214613,464.000000
-0.022429,0.044677,0.216010,498.000000
-0.029627,0.039954,0.217425,544.000000
-0.036236,0.034321,0.218820,575.000000
-0.040637,0.024606,0.220383,608.000000
-0.045953,0.017165,0.221994,639.000000
-0.050201,0.007513,0.223974,671.000000
-0.051154,-0.005022,0.226420,702.000000
-0.051725,-0.014406,0.229059,735.000000
-0.051793,-0.022621,0.232045,768.000000
-0.050644,-0.032666,0.235088,801.000000
-0.048848,-0.040091,0.237691,831.000000
-0.045493,-0.046614,0.239831,863.000000
-0.040266,-0.054872,0.241958,894.000000
-0.035383,-0.059562,0.243559,942.000000
-0.029213,-0.062576,0.244592,975.000000
-0.025713,-0.062931,0.245180,1007.000000
-0.017075,-0.065108,0.245556,1039.000000
-0.009881,-0.065556,0.245796,1070.000000
-0.002140,-0.065942,0.245952,1102.000000
0.005151,-0.065477,0.245968,1133.000000
0.012336,-0.065304,0.245964,1168.000000
0.017823,-0.063795,0.245893,1199.000000
0.022338,-0.062453,0.245807,1233.000000
0.026865,-0.061507,0.245731,1261.000000
0.029843,-0.058825,0.245663,1311.000000
0.032047,-0.056169,0.245598,1343.000000
0.034073,-0.054498,0.245540,1374.000000
0.035389,-0.052737,0.245492,1406.000000
0.036179,-0.050821,0.245451,1439.000000
