Domain id = 2
Class id = 1
User id = 7

<x>,<y>,<z>,<t>
0.052361,0.040954,0.314188,0.000000
0.052211,0.040801,0.314207,33.000000
0.052163,0.041078,0.314222,65.000000
0.051970,0.041065,0.314233,95.000000
0.051676,0.041066,0.314241,127.000000
0.050962,0.043049,0.314249,174.000000
0.050077,0.044230,0.314255,206.000000
0.049478,0.045662,0.314261,240.000000
0.047529,0.048320,0.314266,272.000000
0.045273,0.050160,0.314272,305.000000
0.042845,0.052164,0.314283,337.000000
0.038294,0.056331,0.314332,368.000000
0.034876,0.057843,0.314603,400.000000
0.029297,0.061335,0.315128,434.000000
0.024404,0.065924,0.315858,464.000000
0.018843,0.068616,0.316840,495.000000
0.013986,0.069696,0.317944,526.000000
0.008789,0.070339,0.319001,576.000000
0.004527,0.070520,0.320007,606.000000
-0.000448,0.070758,0.320978,639.000000
-0.004496,0.070794,0.321882,670.000000
-0.008515,0.070415,0.322651,704.000000
-0.011233,0.067849,0.323213,735.000000
-0.014760,0.065538,0.323682,768.000000
-0.017653,0.062144,0.324065,798.000000
-0.021415,0.060817,0.324410,831.000000
-0.024847,0.056856,0.324736,861.000000
-0.028026,0.051406,0.325018,893.000000
-0.031008,0.047538,0.325242,925.000000
-0.033338,0.041045,0.325408,973.000000
-0.034783,0.033640,0.325536,1005.000000
-0.036064,0.028163,0.325634,1038.000000
-0.037055,0.022981,0.325710,1070.000000
-0.037448,0.018637,0.325738,1101.000000
-0.037369,0.012615,0.325728,1133.000000
-0.036782,0.009480,0.325610,1165.000000
-0.035484,0.005059,0.325316,1200.000000
-0.033803,0.000916,0.324834,1229.000000
-0.031970,-0.002210,0.324089,1261.000000
-0.029064,-0.006976,0.323097,1294.000000
-0.026531,-0.008505,0.321981,1341.000000
-0.023945,-0.010242,0.320868,1374.000000
-0.020569,-0.012461,0.320237,1406.000000
-0.017347,-0.015751,0.319270,1438.000000
-0.014363,-0.018124,0.318289,1469.000000
-0.011216,-0.019340,0.317182,1503.000000
-0.007531,-0.020822,0.316181,1535.000000
-0.004765,-0.021327,0.315293,1566.000000
-0.000919,-0.021640,0.314500,1601.000000
0.001548,-0.020938,0.313831,1634.000000
0.003761,-0.019132,0.313318,1665.000000
0.006363,-0.017319,0.312917,1695.000000
0.008107,-0.012131,0.312576,1744.000000
0.010886,-0.009939,0.312321,1776.000000
0.012709,-0.006398,0.312136,1805.000000
0.015279,-0.003351,0.311987,1837.000000
0.017049,-0.001014,0.311869,1870.000000
0.019201,0.003300,0.311776,1905.000000
0.021053,0.005434,0.311700,1934.000000
0.022583,0.008942,0.311637,1968.000000
0.024128,0.012972,0.311582,1998.000000
0.025901,0.016320,0.311536,2033.000000
0.027248,0.018814,0.311497,2062.000000
0.028706,0.021280,0.311460,2096.000000
0.029842,0.024355,0.311429,2143.000000
0.031111,0.026670,0.311403,2174.000000
0.032008,0.027567,0.311381,2206.000000
0.032647,0.030385,0.311364,2237.000000
0.032938,0.033641,0.311350,2270.000000
0.033324,0.034874,0.311338,2302.000000
0.033680,0.037025,0.311329,2333.000000
0.034119,0.037554,0.311325,2369.000000
0.034199,0.041514,0.311325,2398.000000
0.034201,0.042457,0.311328,2432.000000
0.034191,0.043058,0.311338,2461.000000
0.033945,0.043930,0.311373,2495.000000
0.033631,0.045607,0.311433,2541.000000
0.033200,0.045726,0.311541,2576.000000
0.032520,0.046581,0.311693,2604.000000
0.032005,0.046599,0.311896,2638.000000
0.031505,0.047305,0.312153,2671.000000
0.030893,0.047438,0.312477,2704.000000
0.030042,0.047477,0.312937,2734.000000
0.029094,0.047374,0.313448,2766.000000
0.028483,0.045210,0.314006,2800.000000
0.027663,0.042291,0.314571,2829.000000
0.027124,0.038108,0.315069,2864.000000
0.026569,0.036428,0.315477,2894.000000
0.025673,0.033069,0.315804,2942.000000
0.025499,0.027183,0.316046,2975.000000
0.025573,0.022860,0.316222,3007.000000
0.025828,0.020774,0.316352,3039.000000
0.026330,0.017232,0.316451,3070.000000
0.027326,0.011584,0.316514,3104.000000
0.028350,0.008655,0.316542,3135.000000
0.029806,0.002399,0.316541,3167.000000
0.031525,-0.001144,0.316482,3198.000000
0.032956,-0.005478,0.316327,3233.000000
0.034872,-0.008318,0.316006,3261.000000
0.036660,-0.011065,0.315483,3311.000000
0.038602,-0.012619,0.314799,3341.000000
0.041171,-0.014323,0.314089,3376.000000
0.043054,-0.016320,0.313322,3405.000000
0.045610,-0.016917,0.312536,3437.000000
0.048108,-0.018677,0.311844,3469.000000
0.050852,-0.019028,0.311206,3504.000000
0.053152,-0.019064,0.310661,3534.000000
0.055717,-0.018939,0.310163,3566.000000
0.058064,-0.018254,0.309722,3597.000000
0.060690,-0.017080,0.309386,3629.000000
0.062544,-0.015594,0.309088,3662.000000
0.064540,-0.014193,0.308836,3709.000000
0.066565,-0.012776,0.308632,3741.000000
0.067828,-0.011012,0.308454,3773.000000
0.068947,-0.009886,0.308305,3805.000000
0.069975,-0.007277,0.308188,3837.000000
0.070865,-0.006513,0.308094,3869.000000
