Domain id = 2
Class id = 10
User id = 5

<x>,<y>,<z>,<t>
-0.031116,0.086325,0.322722,12.000000
-0.031090,0.085692,0.323149,44.000000
-0.030950,0.085438,0.323439,77.000000
-0.029881,0.084766,0.323641,109.000000
-0.027387,0.083230,0.323782,140.000000
-0.024047,0.082976,0.323829,173.000000
-0.017848,0.081928,0.323798,205.000000
-0.012462,0.082401,0.323288,238.000000
-0.005403,0.082801,0.321938,271.000000
0.000806,0.084446,0.319680,304.000000
0.007379,0.085924,0.317296,332.000000
0.013211,0.089800,0.314686,365.000000
0.018968,0.094130,0.312198,413.000000
0.024976,0.095163,0.310482,445.000000
0.030261,0.095485,0.309375,476.000000
0.034104,0.097664,0.308462,508.000000
0.038018,0.098337,0.307816,541.000000
0.039772,0.100589,0.307279,572.000000
0.041232,0.101417,0.306867,605.000000
0.041749,0.101220,0.306575,637.000000
0.042114,0.100903,0.306366,669.000000
0.042070,0.098178,0.306218,701.000000
0.041907,0.092349,0.306167,732.000000
0.040774,0.091673,0.306137,764.000000
0.039609,0.089727,0.306122,812.000000
0.038937,0.078855,0.306134,844.000000
0.038160,0.071337,0.306164,877.000000
0.037116,0.064685,0.306193,908.000000
0.036010,0.056167,0.306218,940.000000
0.035617,0.043983,0.306240,973.000000
0.035065,0.036378,0.306258,1005.000000
0.034495,0.027913,0.306270,1037.000000
0.034288,0.019107,0.306271,1069.000000
0.034223,0.008954,0.306269,1101.000000
0.034230,0.002398,0.306229,1132.000000
0.034263,-0.008486,0.306165,1164.000000
0.033988,-0.019130,0.306094,1213.000000
0.033986,-0.026268,0.305994,1245.000000
0.033744,-0.034506,0.305873,1276.000000
0.033016,-0.041499,0.305729,1308.000000
0.031698,-0.048723,0.305598,1340.000000
0.029450,-0.053303,0.305437,1372.000000
0.026530,-0.057885,0.305274,1404.000000
0.023640,-0.061834,0.305097,1435.000000
0.020769,-0.064943,0.304908,1468.000000
0.017226,-0.067277,0.304666,1499.000000
0.012638,-0.068444,0.304344,1532.000000
0.008856,-0.069863,0.304044,1579.000000
0.005461,-0.070409,0.303786,1611.000000
0.002833,-0.070476,0.303556,1644.000000
-0.001329,-0.069862,0.303173,1676.000000
-0.003623,-0.069099,0.302789,1708.000000
-0.005701,-0.067528,0.302398,1740.000000
-0.009140,-0.064192,0.301764,1773.000000
-0.009777,-0.062426,0.301242,1804.000000
-0.012412,-0.057536,0.300529,1836.000000
-0.013567,-0.054903,0.299953,1868.000000
-0.015118,-0.051527,0.299443,1900.000000
-0.016407,-0.047285,0.298984,1932.000000
-0.017745,-0.042340,0.298554,1980.000000
-0.017885,-0.038398,0.298167,2012.000000
-0.017841,-0.033087,0.297735,2045.000000
-0.017797,-0.027079,0.297249,2077.000000
-0.016688,-0.018905,0.296554,2108.000000
-0.012456,-0.013482,0.295942,2140.000000
-0.005721,-0.008031,0.295378,2172.000000
0.000409,-0.001184,0.294884,2204.000000
0.007385,0.004861,0.294382,2237.000000
0.014127,0.009311,0.293967,2268.000000
0.022344,0.012970,0.293678,2300.000000
0.028715,0.017988,0.293464,2333.000000
0.033999,0.019901,0.293309,2381.000000
0.038965,0.021605,0.293202,2413.000000
0.043735,0.023583,0.293139,2444.000000
0.046662,0.024803,0.293120,2476.000000
0.048751,0.025139,0.293131,2509.000000
0.049773,0.025406,0.293183,2540.000000
0.050282,0.025396,0.293300,2572.000000
0.050867,0.025040,0.293488,2604.000000
0.051289,0.024657,0.293722,2636.000000
0.051579,0.024106,0.293972,2668.000000
0.051962,0.023855,0.294203,2700.000000
0.052414,0.023268,0.294428,2732.000000
0.052643,0.023105,0.294631,2780.000000
0.052665,0.022999,0.294805,2812.000000
0.052556,0.022740,0.294979,2845.000000
0.052423,0.022480,0.295134,2876.000000
0.052401,0.022408,0.295268,2908.000000
