Domain id = 2
Class id = 9
User id = 6

<x>,<y>,<z>,<t>
0.006367,0.075019,0.295444,21.000000
0.006296,0.074843,0.295230,53.000000
0.006194,0.074506,0.295029,85.000000
0.006112,0.073755,0.294851,118.000000
0.006020,0.073404,0.294689,165.000000
0.005782,0.073242,0.294540,199.000000
0.005723,0.073199,0.294407,229.000000
0.005675,0.071779,0.294300,262.000000
0.005469,0.071303,0.294210,293.000000
0.005468,0.068920,0.294140,327.000000
0.005328,0.065649,0.294083,357.000000
0.005454,0.061809,0.294040,390.000000
0.005419,0.057628,0.294013,420.000000
0.005420,0.053851,0.293994,456.000000
0.005521,0.048635,0.293987,485.000000
0.005664,0.044761,0.293984,518.000000
0.006611,0.036970,0.293984,565.000000
0.007572,0.031121,0.293989,599.000000
0.007785,0.027286,0.293998,629.000000
0.008072,0.021821,0.294013,662.000000
0.008392,0.016920,0.294033,693.000000
0.008684,0.012260,0.294058,727.000000
0.009039,0.006751,0.294094,756.000000
0.009206,0.001686,0.294143,788.000000
0.009533,-0.004841,0.294240,820.000000
0.009758,-0.009200,0.294395,852.000000
0.009973,-0.012079,0.294558,884.000000
0.010454,-0.016990,0.294758,918.000000
0.011481,-0.021589,0.295029,967.000000
0.011980,-0.023944,0.295268,999.000000
0.012444,-0.026701,0.295476,1031.000000
0.013376,-0.030720,0.295696,1063.000000
0.013839,-0.033496,0.295904,1095.000000
0.013870,-0.036493,0.296105,1127.000000
0.013953,-0.040260,0.296322,1158.000000
0.014076,-0.044423,0.296586,1190.000000
0.015112,-0.050422,0.297045,1223.000000
0.014933,-0.051925,0.297418,1254.000000
0.015380,-0.057381,0.297879,1287.000000
0.017592,-0.062515,0.298589,1318.000000
0.018652,-0.064408,0.299331,1366.000000
0.018462,-0.065411,0.299886,1397.000000
0.018971,-0.067250,0.300382,1431.000000
0.018576,-0.067993,0.300741,1462.000000
0.020061,-0.073829,0.301203,1494.000000
0.020435,-0.074250,0.301525,1525.000000
0.023534,-0.078773,0.301948,1555.000000
0.027867,-0.085778,0.302877,1590.000000
0.029488,-0.085961,0.303534,1619.000000
0.031105,-0.086221,0.304018,1654.000000
0.031942,-0.086739,0.304385,1683.000000
0.032810,-0.086718,0.304635,1734.000000
0.034357,-0.089773,0.304973,1766.000000
0.035002,-0.090484,0.305338,1797.000000
0.035585,-0.091737,0.305744,1827.000000
0.036232,-0.093007,0.306265,1862.000000
0.036277,-0.092629,0.306608,1894.000000
0.036201,-0.092588,0.306885,1925.000000
0.036163,-0.092648,0.307149,1958.000000
0.036254,-0.092571,0.307370,1990.000000
0.036217,-0.092082,0.307536,2021.000000
0.036160,-0.091415,0.307666,2053.000000
0.036108,-0.091132,0.307767,2087.000000
0.036108,-0.091442,0.307880,2134.000000
0.036281,-0.093503,0.308058,2166.000000
0.036059,-0.093311,0.308195,2197.000000
0.036034,-0.093715,0.308342,2228.000000
