Domain id = 2
Class id = 4
User id = 1

<x>,<y>,<z>,<t>
0.082887,0.036783,0.290515,10.000000
0.082885,0.036214,0.290808,40.000000
0.082392,0.035330,0.291157,71.000000
0.080985,0.035413,0.291479,104.000000
0.078434,0.035960,0.291772,135.000000
0.074781,0.036218,0.292067,169.000000
0.070617,0.037169,0.292297,203.000000
0.066458,0.037051,0.292503,232.000000
0.060363,0.037048,0.292665,282.000000
0.054644,0.036710,0.292796,313.000000
0.045965,0.036724,0.292899,346.000000
0.040686,0.035060,0.292994,375.000000
0.036298,0.032620,0.293071,408.000000
0.032127,0.028468,0.293135,443.000000
0.028463,0.023233,0.293187,472.000000
0.026444,0.017915,0.293221,503.000000
0.025017,0.011870,0.293221,539.000000
0.023687,0.007318,0.293122,568.000000
0.023400,0.001056,0.292725,599.000000
0.023400,-0.004746,0.291837,631.000000
0.023957,-0.009782,0.290368,681.000000
0.025997,-0.015631,0.288579,712.000000
0.028702,-0.020451,0.286569,745.000000
0.032248,-0.024461,0.284801,777.000000
0.036601,-0.028450,0.283236,809.000000
0.040584,-0.030947,0.281774,839.000000
0.044945,-0.032910,0.280582,871.000000
0.049786,-0.033537,0.279489,902.000000
0.054248,-0.033819,0.278487,937.000000
0.058202,-0.033441,0.277656,967.000000
0.062496,-0.032391,0.277080,1001.000000
0.065418,-0.029421,0.276591,1031.000000
0.068770,-0.025730,0.276260,1081.000000
0.071286,-0.020515,0.276027,1111.000000
0.073430,-0.015429,0.275858,1144.000000
0.074834,-0.009482,0.275735,1176.000000
0.076237,-0.003897,0.275646,1207.000000
0.077150,0.002265,0.275594,1243.000000
0.077804,0.009166,0.275582,1272.000000
0.078195,0.016342,0.275599,1302.000000
0.078217,0.024010,0.275763,1336.000000
0.078418,0.030619,0.276119,1368.000000
0.078408,0.038184,0.276913,1400.000000
0.078595,0.043792,0.278387,1448.000000
0.078791,0.051247,0.280208,1481.000000
0.078887,0.058414,0.282548,1512.000000
0.078928,0.065806,0.285282,1544.000000
0.078994,0.073242,0.287957,1576.000000
0.078910,0.081165,0.290710,1608.000000
0.078785,0.088111,0.293655,1642.000000
0.077891,0.096931,0.296138,1671.000000
0.077650,0.100419,0.298856,1704.000000
0.076474,0.106324,0.301267,1736.000000
0.076140,0.109548,0.304187,1770.000000
0.077231,0.108873,0.306436,1799.000000
0.077747,0.108832,0.308211,1848.000000
0.076880,0.113210,0.309706,1881.000000
0.077038,0.112965,0.311129,1912.000000
0.076772,0.113024,0.312505,1943.000000
0.076326,0.113041,0.314537,1976.000000
0.076226,0.109280,0.316374,2009.000000
0.075804,0.105254,0.317705,2040.000000
0.075496,0.097984,0.318484,2071.000000
0.074452,0.091877,0.318953,2103.000000
0.074475,0.078163,0.319248,2137.000000
0.074181,0.070382,0.319332,2168.000000
0.074267,0.058160,0.319255,2200.000000
0.074275,0.050802,0.318418,2247.000000
0.074157,0.042822,0.316117,2282.000000
0.074194,0.035263,0.312140,2312.000000
0.074416,0.026979,0.307788,2344.000000
0.074591,0.019220,0.304062,2375.000000
0.074926,0.009994,0.300894,2408.000000
0.075145,0.002876,0.298321,2441.000000
0.075751,-0.004698,0.295700,2471.000000
0.076070,-0.010592,0.293438,2503.000000
0.076796,-0.016897,0.291397,2536.000000
0.078179,-0.022972,0.289294,2569.000000
0.080102,-0.028098,0.287655,2599.000000
0.082728,-0.032697,0.286486,2647.000000
0.085262,-0.036117,0.285476,2681.000000
0.088583,-0.037851,0.284309,2712.000000
0.092074,-0.040685,0.283367,2743.000000
0.096787,-0.042825,0.282679,2775.000000
0.100239,-0.043334,0.282042,2807.000000
0.104020,-0.043334,0.281456,2838.000000
0.107083,-0.043345,0.281070,2874.000000
0.109112,-0.043181,0.280794,2906.000000
0.110329,-0.042982,0.280597,2935.000000
0.111321,-0.042613,0.280450,2967.000000
0.111686,-0.042391,0.280338,2999.000000
0.111937,-0.041796,0.280255,3049.000000
0.112064,-0.041865,0.280228,3081.000000
