Domain id = 2
Class id = 4
User id = 9

<x>,<y>,<z>,<t>
0.012767,-0.018981,0.206643,18.000000
0.012489,-0.019272,0.206747,50.000000
0.012398,-0.019481,0.206828,83.000000
0.012397,-0.019174,0.206893,114.000000
0.012399,-0.019071,0.206946,146.000000
0.012218,-0.018955,0.206990,178.000000
0.011378,-0.017758,0.207026,211.000000
0.009026,-0.016452,0.207062,259.000000
0.005699,-0.015878,0.207114,290.000000
0.000053,-0.015968,0.207221,324.000000
-0.006770,-0.015381,0.207413,354.000000
-0.012792,-0.016161,0.207729,387.000000
-0.019246,-0.019901,0.208150,417.000000
-0.025455,-0.024311,0.208604,451.000000
-0.030744,-0.030182,0.209044,481.000000
-0.036108,-0.033214,0.209404,513.000000
-0.040265,-0.038452,0.209674,545.000000
-0.043517,-0.044114,0.209870,576.000000
-0.045585,-0.046988,0.210008,609.000000
-0.046557,-0.049466,0.210073,658.000000
-0.046991,-0.050486,0.210065,691.000000
-0.046975,-0.050772,0.209877,722.000000
-0.045564,-0.051874,0.209321,755.000000
-0.041996,-0.052095,0.208302,785.000000
-0.037866,-0.052353,0.207028,817.000000
-0.032073,-0.052112,0.205685,851.000000
-0.025325,-0.052408,0.204675,882.000000
-0.019712,-0.051684,0.204024,916.000000
-0.014895,-0.050740,0.203624,946.000000
-0.008866,-0.050635,0.203387,980.000000
-0.003740,-0.050074,0.203348,1010.000000
0.001412,-0.047536,0.203834,1061.000000
0.006482,-0.040755,0.206320,1089.000000
0.010292,-0.034872,0.210373,1122.000000
0.013659,-0.027385,0.213990,1157.000000
0.017056,-0.024628,0.217553,1185.000000
0.018536,-0.010993,0.220754,1217.000000
0.019593,-0.001357,0.223683,1250.000000
0.021119,0.000294,0.226587,1281.000000
0.021055,0.018676,0.229321,1312.000000
0.020780,0.023005,0.232077,1346.000000
0.020069,0.029343,0.234856,1377.000000
0.019395,0.034784,0.237470,1429.000000
0.018257,0.042891,0.240072,1457.000000
0.016140,0.053976,0.242499,1491.000000
0.014485,0.057621,0.244816,1520.000000
0.012912,0.061095,0.247001,1555.000000
0.011938,0.063819,0.248840,1584.000000
0.010844,0.067073,0.250452,1618.000000
0.010269,0.067167,0.251790,1648.000000
0.009691,0.066967,0.252857,1683.000000
0.009489,0.065770,0.253679,1713.000000
0.009394,0.061656,0.254270,1746.000000
0.010062,0.043151,0.254638,1777.000000
0.011097,0.038813,0.254858,1827.000000
0.013174,0.017757,0.254858,1857.000000
0.014654,0.015704,0.254355,1891.000000
0.016264,0.007821,0.252519,1922.000000
0.018370,-0.007565,0.249612,1954.000000
0.020937,-0.014997,0.245969,1986.000000
0.024216,-0.030762,0.242242,2019.000000
0.026991,-0.033048,0.238207,2053.000000
0.031040,-0.037622,0.234192,2084.000000
0.035509,-0.045286,0.230662,2113.000000
0.040497,-0.047864,0.227513,2148.000000
0.046011,-0.058025,0.224947,2177.000000
0.052752,-0.056818,0.222898,2227.000000
0.058504,-0.057382,0.221388,2258.000000
0.063701,-0.057482,0.220389,2293.000000
0.068203,-0.057311,0.219753,2321.000000
