Domain id = 2
Class id = 2
User id = 4

<x>,<y>,<z>,<t>
-0.008109,0.094373,0.353565,29.000000
-0.008444,0.093191,0.353876,61.000000
-0.008801,0.092988,0.354128,90.000000
-0.009519,0.091754,0.354329,123.000000
-0.010170,0.090264,0.354501,153.000000
-0.010702,0.089574,0.354639,203.000000
-0.010826,0.089025,0.354744,238.000000
-0.011013,0.088110,0.354827,267.000000
-0.011134,0.086375,0.354893,303.000000
-0.011152,0.082796,0.354946,333.000000
-0.011074,0.074769,0.354975,363.000000
-0.011070,0.067152,0.354941,396.000000
-0.011241,0.058497,0.354643,430.000000
-0.011501,0.048118,0.353399,459.000000
-0.012195,0.033922,0.350818,492.000000
-0.013231,0.015920,0.347318,522.000000
-0.014379,-0.000088,0.342987,555.000000
-0.015215,-0.012067,0.338189,605.000000
-0.016205,-0.032088,0.334894,636.000000
-0.016601,-0.044611,0.332382,668.000000
-0.017014,-0.056569,0.330143,699.000000
-0.017116,-0.064958,0.327461,731.000000
-0.017447,-0.069757,0.324779,766.000000
-0.017609,-0.072529,0.322584,798.000000
-0.017643,-0.072528,0.320323,829.000000
-0.017571,-0.072528,0.318594,859.000000
-0.016989,-0.070131,0.317012,893.000000
-0.016170,-0.069353,0.316046,924.000000
-0.013775,-0.068062,0.314971,956.000000
-0.009615,-0.067720,0.314042,1004.000000
-0.004613,-0.067968,0.313165,1034.000000
0.001371,-0.067727,0.312341,1066.000000
0.008271,-0.066803,0.311657,1098.000000
0.017456,-0.063653,0.311027,1130.000000
0.024351,-0.059654,0.310492,1166.000000
0.032073,-0.052971,0.310092,1195.000000
0.038791,-0.044879,0.309818,1227.000000
0.044584,-0.035516,0.309625,1260.000000
0.048374,-0.026334,0.309485,1291.000000
0.051097,-0.016068,0.309406,1323.000000
0.052107,-0.008104,0.309452,1373.000000
0.052364,0.001270,0.310001,1403.000000
0.052111,0.010195,0.312192,1435.000000
0.049541,0.016195,0.314401,1468.000000
0.044802,0.021816,0.317519,1500.000000
0.037849,0.025020,0.320527,1532.000000
0.029981,0.031333,0.323807,1562.000000
0.021055,0.031344,0.327249,1594.000000
0.012340,0.031343,0.330296,1627.000000
0.005926,0.029914,0.333027,1661.000000
0.001209,0.030034,0.335226,1693.000000
-0.002334,0.029411,0.337034,1723.000000
-0.004673,0.028821,0.338097,1772.000000
-0.005520,0.028735,0.338765,1803.000000
-0.006538,0.027421,0.339203,1835.000000
-0.006541,0.024328,0.339509,1868.000000
