Domain id = 2
Class id = 6
User id = 4

<x>,<y>,<z>,<t>
-0.020136,0.018374,0.376782,0.000000
-0.020137,0.018375,0.376554,32.000000
-0.020097,0.018279,0.376383,64.000000
-0.020036,0.018382,0.376163,95.000000
-0.020040,0.018661,0.375926,127.000000
-0.020060,0.018663,0.375889,159.000000
-0.020071,0.018009,0.375566,191.000000
-0.019815,0.018022,0.374980,240.000000
-0.019574,0.016283,0.374473,271.000000
-0.018959,0.017060,0.373909,305.000000
-0.017765,0.017231,0.373555,335.000000
-0.015482,0.017336,0.373244,367.000000
-0.011797,0.017932,0.372622,399.000000
-0.006223,0.019816,0.371698,432.000000
0.000187,0.023671,0.370669,464.000000
0.007169,0.029952,0.369545,494.000000
0.014661,0.032330,0.368621,526.000000
0.022872,0.038433,0.367735,562.000000
0.028958,0.045984,0.367064,606.000000
0.035010,0.056003,0.366657,639.000000
0.039428,0.064310,0.366433,671.000000
0.043253,0.073840,0.366345,704.000000
0.046126,0.081595,0.366376,734.000000
0.047982,0.091369,0.366731,769.000000
0.048561,0.100681,0.367625,798.000000
0.048912,0.114403,0.369003,833.000000
0.048377,0.117508,0.370914,863.000000
0.046468,0.117958,0.373695,897.000000
0.043028,0.120326,0.377735,927.000000
0.038877,0.120920,0.380598,961.000000
0.034645,0.119992,0.382255,1005.000000
0.031220,0.118482,0.383375,1040.000000
0.028508,0.111163,0.384015,1072.000000
0.026725,0.100986,0.384397,1103.000000
0.025190,0.093523,0.384444,1137.000000
0.024146,0.082935,0.383653,1169.000000
0.023542,0.071484,0.380520,1201.000000
0.023134,0.060653,0.375740,1231.000000
0.022708,0.045022,0.371039,1263.000000
0.022385,0.036600,0.366881,1297.000000
0.021760,0.019716,0.362666,1327.000000
0.021331,0.008033,0.358726,1360.000000
0.020393,-0.010074,0.355317,1407.000000
0.020155,-0.017444,0.350888,1441.000000
0.020153,-0.031647,0.348156,1474.000000
0.020601,-0.041463,0.345116,1506.000000
0.022074,-0.051401,0.340982,1535.000000
0.024746,-0.058246,0.337797,1570.000000
0.027910,-0.064388,0.335140,1599.000000
0.030567,-0.065253,0.332835,1633.000000
0.032886,-0.065493,0.331082,1666.000000
0.035533,-0.064736,0.329561,1697.000000
0.038199,-0.061896,0.328457,1727.000000
0.042077,-0.054421,0.327514,1762.000000
0.045954,-0.048332,0.326847,1809.000000
0.050296,-0.041443,0.326436,1839.000000
0.055295,-0.029330,0.326160,1871.000000
0.058521,-0.026238,0.325985,1904.000000
0.061245,-0.017398,0.325953,1935.000000
0.063160,-0.010725,0.326034,1967.000000
0.063791,-0.005228,0.326440,1999.000000
0.063854,0.000004,0.327764,2032.000000
0.063673,0.007375,0.329576,2063.000000
0.061846,0.013892,0.331936,2095.000000
0.058242,0.016597,0.335024,2127.000000
0.053903,0.019975,0.337468,2159.000000
0.048489,0.021625,0.339628,2207.000000
0.043302,0.023232,0.341278,2239.000000
0.036503,0.023561,0.342641,2270.000000
0.031841,0.024027,0.343757,2303.000000
0.027242,0.024241,0.344545,2334.000000
0.023984,0.023095,0.345119,2367.000000
0.022408,0.022303,0.345491,2399.000000
0.022271,0.019469,0.345745,2430.000000
0.023703,0.017769,0.345925,2463.000000
0.029154,0.017660,0.346057,2495.000000
0.036816,0.017688,0.346152,2527.000000
0.044829,0.017735,0.346227,2575.000000
0.053006,0.017931,0.346290,2606.000000
0.061833,0.018349,0.346391,2639.000000
0.069690,0.019504,0.346897,2671.000000
0.077226,0.019999,0.347652,2703.000000
0.083000,0.021930,0.348941,2735.000000
0.087566,0.021947,0.350789,2767.000000
0.091710,0.022512,0.353013,2798.000000
0.093420,0.022997,0.354720,2830.000000
0.094698,0.023103,0.356110,2863.000000
0.094858,0.023151,0.357138,2895.000000
