Domain id = 2
Class id = 2
User id = 10

<x>,<y>,<z>,<t>
0.088774,0.047141,0.332646,20.000000
0.088972,0.039989,0.332753,53.000000
0.089139,0.033754,0.332742,82.000000
0.089316,0.027864,0.332335,116.000000
0.089317,0.018221,0.331116,149.000000
0.089322,0.010906,0.328778,179.000000
0.089344,0.001766,0.325977,211.000000
0.089800,-0.006275,0.322674,242.000000
0.090144,-0.016233,0.319351,291.000000
0.090679,-0.024850,0.315986,323.000000
0.091262,-0.033859,0.312845,355.000000
0.091955,-0.042336,0.309795,386.000000
0.092913,-0.048934,0.307016,418.000000
0.093772,-0.053436,0.304451,452.000000
0.094924,-0.057778,0.302184,485.000000
0.095790,-0.058356,0.300326,518.000000
0.096618,-0.060717,0.298658,548.000000
0.096824,-0.062558,0.297168,581.000000
0.097033,-0.063566,0.295889,611.000000
0.097068,-0.063807,0.294789,646.000000
0.096693,-0.063946,0.293883,691.000000
0.095980,-0.064408,0.293130,725.000000
0.095183,-0.064429,0.292531,756.000000
0.093509,-0.062264,0.292109,791.000000
0.091396,-0.062330,0.291782,821.000000
0.089860,-0.062146,0.291552,852.000000
0.088757,-0.059237,0.291385,884.000000
0.088148,-0.056433,0.291267,915.000000
0.087967,-0.051031,0.291196,948.000000
0.088106,-0.043890,0.291181,980.000000
0.088506,-0.040755,0.291198,1012.000000
0.089818,-0.038101,0.291356,1043.000000
0.092504,-0.034802,0.291652,1091.000000
0.096023,-0.033003,0.292207,1123.000000
0.100252,-0.029953,0.293028,1155.000000
0.104617,-0.027998,0.294191,1187.000000
0.107899,-0.027571,0.295445,1221.000000
0.111023,-0.027302,0.296874,1251.000000
0.114309,-0.027276,0.298730,1285.000000
0.117431,-0.027082,0.300557,1315.000000
0.120959,-0.027283,0.302438,1349.000000
0.124568,-0.027320,0.304763,1378.000000
0.128001,-0.028317,0.306501,1410.000000
0.131462,-0.030788,0.307770,1442.000000
0.134518,-0.033147,0.308989,1493.000000
0.137289,-0.035640,0.309986,1522.000000
0.139376,-0.038741,0.310802,1557.000000
0.140737,-0.044179,0.311416,1589.000000
0.141365,-0.049007,0.311958,1618.000000
0.141343,-0.052881,0.312492,1652.000000
0.140836,-0.056712,0.312848,1683.000000
0.138717,-0.060398,0.313090,1717.000000
0.136165,-0.061439,0.313260,1748.000000
0.131464,-0.065726,0.313160,1780.000000
0.126744,-0.067723,0.312812,1811.000000
0.122755,-0.069186,0.311802,1861.000000
0.117304,-0.070251,0.310989,1890.000000
0.113448,-0.070308,0.309245,1924.000000
0.108995,-0.070376,0.307391,1957.000000
0.105015,-0.069908,0.305638,1990.000000
0.100911,-0.070321,0.303897,2019.000000
0.098146,-0.070409,0.302585,2053.000000
0.095817,-0.070040,0.301371,2083.000000
0.094548,-0.069923,0.300225,2119.000000
0.094153,-0.069256,0.299209,2146.000000
0.093446,-0.069238,0.298300,2181.000000
0.093123,-0.069174,0.297509,2210.000000
0.093221,-0.068861,0.296818,2262.000000
0.093358,-0.068938,0.296194,2291.000000
