Domain id = 2
Class id = 8
User id = 6

<x>,<y>,<z>,<t>
-0.009392,-0.031097,0.288999,9.000000
-0.010085,-0.031952,0.289000,36.000000
-0.010840,-0.032551,0.289003,71.000000
-0.010906,-0.034157,0.289018,101.000000
-0.011207,-0.034494,0.289035,136.000000
-0.011238,-0.034404,0.289051,165.000000
-0.011277,-0.033096,0.289064,199.000000
-0.011018,-0.031948,0.289075,229.000000
-0.009771,-0.029492,0.289080,264.000000
-0.007408,-0.025927,0.289080,294.000000
-0.004865,-0.019712,0.288993,342.000000
-0.000815,-0.017544,0.288860,374.000000
0.002895,-0.013257,0.288516,407.000000
0.006974,-0.007301,0.287783,440.000000
0.011832,-0.004580,0.286936,472.000000
0.015651,0.000895,0.286047,501.000000
0.019294,0.006198,0.285125,533.000000
0.023758,0.007500,0.284305,566.000000
0.026736,0.009817,0.283561,598.000000
0.029554,0.014964,0.282792,629.000000
0.031439,0.020913,0.281936,662.000000
0.032732,0.025959,0.281009,694.000000
0.033614,0.029385,0.280208,743.000000
0.033770,0.034953,0.279381,773.000000
0.033772,0.035917,0.278790,807.000000
0.033217,0.039052,0.278274,837.000000
0.031759,0.040779,0.277907,871.000000
0.029663,0.043462,0.277628,901.000000
0.027088,0.047168,0.277395,936.000000
0.024369,0.048317,0.277219,965.000000
0.021931,0.050557,0.277061,999.000000
0.019911,0.050646,0.276940,1029.000000
0.018236,0.050271,0.276846,1065.000000
0.016398,0.049397,0.276772,1093.000000
0.014909,0.048454,0.276711,1144.000000
0.014263,0.044440,0.276661,1174.000000
0.013655,0.042185,0.276618,1208.000000
0.013572,0.037661,0.276583,1237.000000
0.013524,0.034724,0.276552,1269.000000
0.013580,0.029371,0.276528,1301.000000
0.013694,0.024007,0.276509,1336.000000
0.014076,0.020306,0.276493,1365.000000
0.015236,0.013419,0.276487,1399.000000
0.016301,0.009148,0.276488,1429.000000
0.017127,0.003510,0.276514,1464.000000
0.018029,-0.004047,0.276668,1493.000000
0.018876,-0.010159,0.277072,1543.000000
0.019505,-0.014388,0.277767,1573.000000
0.020064,-0.021356,0.279079,1607.000000
0.020670,-0.027234,0.280886,1639.000000
0.020808,-0.033084,0.283104,1670.000000
0.021305,-0.040306,0.285845,1702.000000
0.021160,-0.043205,0.288090,1734.000000
0.020985,-0.049965,0.291114,1767.000000
0.022016,-0.061676,0.296491,1797.000000
0.021572,-0.064453,0.299804,1830.000000
0.021535,-0.070030,0.302843,1860.000000
0.021302,-0.075527,0.306298,1894.000000
0.022447,-0.081314,0.310947,1941.000000
0.021866,-0.083510,0.313379,1974.000000
0.019716,-0.085071,0.315180,2004.000000
0.018186,-0.086967,0.316615,2035.000000
0.017480,-0.089804,0.317949,2068.000000
0.020185,-0.100726,0.322712,2099.000000
0.018392,-0.100633,0.324809,2132.000000
0.019733,-0.103912,0.327474,2164.000000
0.017951,-0.102699,0.328636,2196.000000
0.017019,-0.101180,0.329267,2228.000000
0.016569,-0.100010,0.329658,2260.000000
0.016401,-0.098278,0.329919,2308.000000
0.016792,-0.097220,0.330104,2340.000000
0.017078,-0.093810,0.330122,2374.000000
0.019765,-0.091493,0.329960,2404.000000
0.021336,-0.085744,0.329628,2436.000000
0.023410,-0.080062,0.329003,2471.000000
0.024198,-0.072037,0.327841,2500.000000
0.025470,-0.065448,0.325726,2534.000000
0.027907,-0.060704,0.323618,2564.000000
0.030457,-0.055642,0.321653,2600.000000
0.033358,-0.048043,0.318655,2628.000000
0.037076,-0.043774,0.316176,2662.000000
0.039745,-0.035431,0.313484,2709.000000
0.043048,-0.031242,0.311304,2743.000000
0.046232,-0.025123,0.309090,2773.000000
0.049162,-0.019843,0.307327,2805.000000
0.052429,-0.017255,0.306203,2836.000000
0.054927,-0.014466,0.305323,2869.000000
0.057814,-0.012321,0.304610,2900.000000
0.060586,-0.012274,0.304103,2933.000000
0.063549,-0.012494,0.303741,2965.000000
0.066992,-0.016784,0.303497,2997.000000
0.068847,-0.017522,0.303316,3029.000000
0.070866,-0.017701,0.303160,3062.000000
0.072588,-0.023920,0.303046,3111.000000
0.074119,-0.026522,0.302958,3141.000000
0.074809,-0.031246,0.302905,3176.000000
0.076227,-0.038457,0.302900,3204.000000
0.076820,-0.043600,0.302933,3238.000000
0.077490,-0.048940,0.303080,3267.000000
0.077902,-0.053249,0.303340,3303.000000
0.078254,-0.057383,0.303729,3331.000000
0.078857,-0.062985,0.304300,3366.000000
0.079297,-0.068224,0.305099,3395.000000
0.079451,-0.071956,0.305928,3431.000000
0.079805,-0.073557,0.306590,3460.000000
0.080594,-0.077838,0.307314,3509.000000
0.081723,-0.079990,0.307959,3539.000000
0.082947,-0.085183,0.308841,3573.000000
0.084940,-0.088749,0.309805,3603.000000
0.086840,-0.093628,0.310921,3637.000000
0.089003,-0.094515,0.311735,3668.000000
0.090701,-0.095493,0.312373,3702.000000
0.092711,-0.099061,0.313097,3731.000000
0.094436,-0.099308,0.313619,3765.000000
0.096043,-0.098965,0.313959,3796.000000
0.096540,-0.100504,0.314316,3830.000000
0.096889,-0.100765,0.314617,3860.000000
0.097088,-0.100517,0.314849,3909.000000
