Domain id = 2
Class id = 7
User id = 6

<x>,<y>,<z>,<t>
0.053262,0.011324,0.300897,5.000000
0.053246,0.012066,0.300206,55.000000
0.053540,0.012179,0.299597,85.000000
0.054167,0.012725,0.299038,120.000000
0.054785,0.013638,0.298551,150.000000
0.055663,0.016657,0.298044,184.000000
0.056843,0.018295,0.297542,214.000000
0.057651,0.022678,0.296868,246.000000
0.058469,0.026121,0.296148,277.000000
0.058804,0.028179,0.295535,310.000000
0.059156,0.031478,0.294916,342.000000
0.059340,0.035462,0.294274,373.000000
0.059301,0.036200,0.293749,421.000000
0.058809,0.040944,0.293230,453.000000
0.057406,0.045249,0.292763,485.000000
0.055782,0.050020,0.292297,517.000000
0.053260,0.053459,0.291874,549.000000
0.050533,0.056718,0.291519,583.000000
0.047554,0.058805,0.291243,613.000000
0.042998,0.060862,0.291040,648.000000
0.038862,0.062448,0.290885,677.000000
0.035426,0.063909,0.290763,711.000000
0.030895,0.064748,0.290667,741.000000
0.026291,0.064950,0.290592,773.000000
0.022655,0.064974,0.290530,821.000000
0.017976,0.062930,0.290481,855.000000
0.014354,0.060855,0.290438,885.000000
0.011047,0.057154,0.290391,920.000000
0.008313,0.052638,0.290335,949.000000
0.006426,0.046866,0.290271,981.000000
0.003822,0.042812,0.290181,1013.000000
0.002632,0.035349,0.290088,1045.000000
0.001755,0.028021,0.290007,1077.000000
0.000816,0.022434,0.289932,1110.000000
0.000388,0.017780,0.289866,1141.000000
0.000357,0.013068,0.289807,1173.000000
0.000494,0.008915,0.289756,1221.000000
0.001399,0.004094,0.289711,1253.000000
0.004207,-0.001420,0.289673,1285.000000
0.006757,-0.003418,0.289641,1317.000000
0.011082,-0.007060,0.289614,1349.000000
0.015322,-0.007973,0.289593,1383.000000
0.020334,-0.007998,0.289575,1416.000000
0.025192,-0.007798,0.289559,1447.000000
0.030265,-0.005779,0.289545,1478.000000
0.034930,-0.001311,0.289533,1512.000000
0.038481,0.004567,0.289520,1541.000000
0.042838,0.008001,0.289510,1575.000000
0.046039,0.012715,0.289501,1621.000000
0.048736,0.017967,0.289493,1655.000000
0.050800,0.021873,0.289487,1685.000000
0.052865,0.025010,0.289482,1719.000000
0.053594,0.030493,0.289478,1749.000000
0.053993,0.033453,0.289475,1783.000000
0.054434,0.033839,0.289475,1813.000000
0.054445,0.033936,0.289478,1847.000000
0.054453,0.034025,0.289486,1877.000000
0.054333,0.033323,0.289513,1910.000000
0.054009,0.030561,0.289589,1943.000000
0.053852,0.023385,0.289816,1973.000000
0.053604,0.020639,0.290073,2023.000000
0.053237,0.016438,0.290347,2053.000000
0.053007,0.008390,0.290725,2087.000000
0.053039,0.001804,0.291159,2116.000000
0.053241,-0.005278,0.291660,2149.000000
0.053473,-0.010078,0.292185,2181.000000
0.053499,-0.016838,0.292889,2214.000000
0.053378,-0.024189,0.293796,2245.000000
0.053280,-0.030803,0.294735,2279.000000
0.053241,-0.038464,0.295731,2310.000000
0.053024,-0.045867,0.296816,2342.000000
0.052721,-0.053145,0.297973,2390.000000
0.051830,-0.059386,0.299108,2423.000000
0.050030,-0.064240,0.300077,2454.000000
0.047260,-0.069736,0.301108,2485.000000
0.045074,-0.074190,0.302203,2518.000000
0.040381,-0.076713,0.303013,2550.000000
0.035802,-0.079894,0.303715,2582.000000
0.029959,-0.082250,0.304349,2613.000000
0.021446,-0.082753,0.304830,2643.000000
0.015019,-0.083780,0.305265,2676.000000
0.011615,-0.086454,0.305930,2711.000000
0.010222,-0.089773,0.307266,2740.000000
0.008714,-0.089996,0.308607,2789.000000
0.006049,-0.089384,0.309383,2820.000000
0.002144,-0.086264,0.309839,2855.000000
-0.000125,-0.081690,0.310112,2886.000000
-0.000904,-0.076348,0.310189,2918.000000
-0.001327,-0.067727,0.309410,2951.000000
0.000181,-0.061546,0.306871,2983.000000
0.003202,-0.053344,0.303647,3015.000000
0.007817,-0.047039,0.300638,3046.000000
0.015636,-0.041181,0.298265,3079.000000
0.024023,-0.033329,0.295934,3109.000000
0.033387,-0.027451,0.293643,3141.000000
0.042725,-0.021036,0.291581,3189.000000
0.051787,-0.015771,0.289919,3221.000000
0.061071,-0.011426,0.288717,3253.000000
0.068248,0.001569,0.287470,3284.000000
0.076565,0.002169,0.286726,3316.000000
0.084063,0.002425,0.286282,3349.000000
0.090150,0.004115,0.285996,3381.000000
0.094913,0.005804,0.285801,3413.000000
0.098302,0.005894,0.285739,3445.000000
0.100741,0.009096,0.285696,3477.000000
0.102401,0.010326,0.285680,3508.000000
0.103159,0.013082,0.285672,3541.000000
0.103291,0.013148,0.285681,3589.000000
