Domain id = 2
Class id = 7
User id = 6

<x>,<y>,<z>,<t>
0.025572,0.028870,0.299559,4.000000
0.027150,0.030641,0.299323,37.000000
0.028401,0.031421,0.299106,69.000000
0.030059,0.031546,0.298924,101.000000
0.031241,0.032314,0.298765,134.000000
0.032278,0.032952,0.298611,164.000000
0.032431,0.036332,0.298391,197.000000
0.032542,0.037498,0.298160,228.000000
0.032239,0.040670,0.297881,261.000000
0.030489,0.045005,0.297592,292.000000
0.028369,0.048538,0.297250,343.000000
0.025282,0.050186,0.296953,372.000000
0.021120,0.053229,0.296693,405.000000
0.017569,0.054878,0.296495,437.000000
0.013556,0.057607,0.296346,470.000000
0.010065,0.058008,0.296232,500.000000
0.006599,0.057802,0.296149,535.000000
0.002736,0.057406,0.296095,564.000000
-0.000597,0.056185,0.296059,596.000000
-0.003935,0.053294,0.296044,628.000000
-0.007043,0.049571,0.296040,660.000000
-0.008663,0.042094,0.296060,692.000000
-0.010181,0.036586,0.296142,741.000000
-0.010827,0.030779,0.296330,773.000000
-0.011461,0.027564,0.296539,804.000000
-0.012061,0.023418,0.296796,836.000000
-0.012186,0.017544,0.297161,869.000000
-0.011804,0.012354,0.297603,901.000000
-0.010662,0.008216,0.298085,933.000000
-0.007680,0.002272,0.298604,964.000000
-0.004290,-0.000570,0.299091,996.000000
-0.000379,-0.004434,0.299557,1028.000000
0.004315,-0.006490,0.299981,1062.000000
0.009071,-0.007240,0.300311,1095.000000
0.013284,-0.007214,0.300573,1142.000000
0.017630,-0.005589,0.300772,1172.000000
0.021840,-0.002847,0.300920,1205.000000
0.025077,0.003243,0.301028,1236.000000
0.029839,0.005433,0.301114,1270.000000
0.031823,0.013317,0.301178,1300.000000
0.034073,0.017181,0.301230,1335.000000
0.036163,0.019874,0.301273,1364.000000
0.037414,0.024368,0.301309,1399.000000
0.037874,0.027236,0.301339,1428.000000
0.037988,0.033197,0.301364,1460.000000
0.038105,0.033619,0.301386,1492.000000
0.038097,0.034210,0.301405,1542.000000
0.038134,0.034221,0.301424,1573.000000
0.038185,0.033710,0.301443,1605.000000
0.038348,0.031767,0.301471,1636.000000
0.038304,0.029366,0.301510,1670.000000
0.038331,0.025253,0.301562,1701.000000
0.038316,0.021216,0.301638,1735.000000
0.038314,0.016291,0.301736,1765.000000
0.038259,0.008877,0.301862,1798.000000
0.038196,0.001120,0.302035,1828.000000
0.038202,-0.005167,0.302233,1860.000000
0.038280,-0.012909,0.302456,1910.000000
0.038483,-0.021853,0.302737,1940.000000
0.038645,-0.027409,0.303011,1971.000000
0.038807,-0.035925,0.303343,2006.000000
0.038768,-0.043007,0.303793,2036.000000
0.038293,-0.047363,0.304245,2070.000000
0.037773,-0.056766,0.304958,2100.000000
0.036492,-0.062073,0.305806,2133.000000
0.035049,-0.069622,0.306991,2163.000000
0.033486,-0.075688,0.308667,2198.000000
0.024940,-0.076217,0.309846,2227.000000
0.021139,-0.079288,0.310816,2261.000000
0.014017,-0.079228,0.311579,2307.000000
0.011526,-0.080811,0.312638,2343.000000
0.002949,-0.080511,0.313475,2372.000000
0.002784,-0.081407,0.314294,2405.000000
0.001695,-0.081321,0.315006,2437.000000
-0.000219,-0.080469,0.315505,2468.000000
-0.001793,-0.078704,0.315850,2502.000000
-0.003742,-0.072468,0.316074,2533.000000
-0.006229,-0.058370,0.316027,2565.000000
-0.005008,-0.055113,0.315735,2598.000000
-0.002855,-0.045938,0.314212,2630.000000
0.002961,-0.040529,0.312458,2662.000000
0.008329,-0.032433,0.310660,2708.000000
0.016205,-0.026317,0.308639,2742.000000
0.023997,-0.018737,0.306939,2772.000000
0.031910,-0.011989,0.305506,2805.000000
0.039741,-0.003876,0.304248,2836.000000
0.046913,-0.000153,0.303469,2870.000000
0.054773,0.005947,0.302882,2901.000000
0.061973,0.010756,0.302366,2932.000000
0.069610,0.014354,0.301938,2964.000000
0.077120,0.018718,0.301582,2996.000000
0.085159,0.022853,0.301282,3028.000000
0.092485,0.027737,0.301028,3060.000000
0.097321,0.027736,0.300848,3108.000000
0.101168,0.028816,0.300714,3140.000000
0.102704,0.029439,0.300620,3172.000000
0.103121,0.029512,0.300570,3205.000000
0.103299,0.030451,0.300552,3236.000000
0.103109,0.031484,0.300570,3268.000000
