Domain id = 2
Class id = 8
User id = 3

<x>,<y>,<z>,<t>
-0.038215,0.036244,0.303419,17.000000
-0.040716,0.036740,0.303984,52.000000
-0.042253,0.036593,0.304420,82.000000
-0.043211,0.036574,0.304719,115.000000
-0.043207,0.036313,0.304927,146.000000
-0.042117,0.035651,0.305071,178.000000
-0.037750,0.035783,0.305128,228.000000
-0.030886,0.035985,0.305129,259.000000
-0.024288,0.039302,0.305067,291.000000
-0.016967,0.042853,0.304993,321.000000
-0.008761,0.047051,0.304926,354.000000
-0.002943,0.053248,0.304886,387.000000
0.002218,0.060662,0.304892,420.000000
0.006155,0.066371,0.305226,453.000000
0.009393,0.072318,0.306181,481.000000
0.011627,0.077201,0.308094,517.000000
0.012727,0.082648,0.310562,547.000000
0.013039,0.086910,0.313031,579.000000
0.012833,0.089525,0.315596,628.000000
0.010859,0.090505,0.318513,658.000000
0.006397,0.091271,0.320977,690.000000
0.002125,0.090970,0.322991,723.000000
-0.002736,0.089540,0.324326,752.000000
-0.007538,0.086815,0.325077,787.000000
-0.011514,0.081285,0.325519,817.000000
-0.014210,0.074431,0.325645,849.000000
-0.015670,0.065141,0.325426,883.000000
-0.016953,0.056152,0.323748,916.000000
-0.018065,0.045986,0.318505,946.000000
-0.019223,0.033937,0.312713,978.000000
-0.020437,0.022481,0.307126,1027.000000
-0.021923,0.007612,0.301798,1059.000000
-0.023961,-0.004941,0.296040,1091.000000
-0.026085,-0.017309,0.290921,1122.000000
-0.028031,-0.028985,0.286737,1154.000000
-0.029694,-0.038225,0.283151,1185.000000
-0.031364,-0.045254,0.280168,1217.000000
-0.032352,-0.050536,0.277836,1251.000000
-0.032698,-0.054414,0.276031,1281.000000
-0.033001,-0.055572,0.274388,1313.000000
-0.032988,-0.055021,0.272417,1346.000000
-0.032313,-0.052282,0.270788,1379.000000
-0.030948,-0.045791,0.269755,1428.000000
-0.028365,-0.035433,0.269128,1457.000000
-0.024326,-0.025994,0.268737,1492.000000
-0.019423,-0.015670,0.268483,1521.000000
-0.014618,-0.006956,0.268445,1554.000000
-0.009354,0.001139,0.268615,1585.000000
-0.004173,0.007011,0.269285,1617.000000
0.001121,0.011413,0.271070,1649.000000
0.006143,0.013777,0.273393,1682.000000
0.011501,0.014300,0.275780,1715.000000
0.015950,0.014566,0.277859,1747.000000
0.019491,0.013150,0.279875,1777.000000
0.022654,0.009120,0.281614,1827.000000
0.025590,0.001180,0.283164,1857.000000
0.027897,-0.002393,0.284061,1889.000000
0.030170,-0.015256,0.284654,1921.000000
0.032288,-0.024881,0.285027,1956.000000
0.033815,-0.030631,0.285198,1986.000000
0.035171,-0.037817,0.285131,2019.000000
0.036234,-0.045524,0.284597,2052.000000
0.037090,-0.050146,0.283297,2081.000000
0.037796,-0.060915,0.282439,2116.000000
0.038314,-0.060549,0.281014,2148.000000
0.038573,-0.062156,0.280018,2195.000000
0.038626,-0.062961,0.279222,2225.000000
0.038711,-0.062487,0.278411,2260.000000
0.038703,-0.057192,0.277243,2292.000000
0.038666,-0.057194,0.276550,2321.000000
0.038664,-0.056844,0.276121,2355.000000
0.038696,-0.058395,0.275912,2387.000000
0.038682,-0.060474,0.275913,2420.000000
0.038172,-0.063578,0.276535,2452.000000
0.037891,-0.061741,0.277472,2483.000000
0.037210,-0.062478,0.279802,2515.000000
0.036322,-0.062895,0.282831,2548.000000
0.035529,-0.062664,0.285835,2597.000000
0.034623,-0.060811,0.288657,2628.000000
0.034028,-0.058591,0.291497,2658.000000
0.033422,-0.055647,0.294510,2692.000000
0.032818,-0.051265,0.297927,2724.000000
0.032352,-0.044405,0.302535,2755.000000
