Domain id = 2
Class id = 3
User id = 9

<x>,<y>,<z>,<t>
0.049376,0.057012,0.189534,9.000000
0.049727,0.056877,0.189655,41.000000
0.049880,0.056842,0.189758,73.000000
0.050001,0.056808,0.189851,105.000000
0.050003,0.056736,0.189933,138.000000
0.049731,0.056742,0.190003,169.000000
0.049476,0.056955,0.190062,202.000000
0.047087,0.057838,0.190117,233.000000
0.043449,0.059080,0.190173,281.000000
0.038582,0.060806,0.190245,313.000000
0.031715,0.063163,0.190344,346.000000
0.025653,0.064817,0.190511,377.000000
0.017500,0.066023,0.190878,408.000000
0.009203,0.067138,0.191540,441.000000
0.000399,0.067732,0.192542,472.000000
-0.008541,0.068729,0.194035,504.000000
-0.015802,0.068633,0.196122,536.000000
-0.022947,0.067919,0.198490,569.000000
-0.030647,0.065956,0.201189,601.000000
-0.036469,0.063509,0.204077,633.000000
-0.041832,0.059073,0.206685,681.000000
-0.046236,0.053949,0.209131,714.000000
-0.048156,0.045214,0.211734,745.000000
-0.050015,0.041001,0.213939,777.000000
-0.050587,0.033289,0.215770,808.000000
-0.050387,0.024169,0.217324,840.000000
-0.050073,0.019312,0.218573,873.000000
-0.048236,0.011959,0.219600,905.000000
-0.043623,0.002522,0.220571,936.000000
-0.038516,-0.003038,0.221398,969.000000
-0.033074,-0.005996,0.221978,1003.000000
-0.024546,-0.011472,0.222419,1051.000000
-0.018766,-0.011561,0.222709,1082.000000
-0.011339,-0.012208,0.222910,1113.000000
-0.002959,-0.012028,0.223015,1146.000000
0.004669,-0.010993,0.223037,1177.000000
0.012004,-0.009276,0.223030,1209.000000
0.019623,-0.007886,0.223006,1243.000000
0.026468,-0.006078,0.222975,1276.000000
0.031265,-0.000806,0.222929,1307.000000
0.035994,-0.000273,0.222890,1338.000000
0.039851,0.000880,0.222861,1373.000000
0.041446,0.007178,0.222835,1402.000000
0.042731,0.008991,0.222815,1452.000000
0.043897,0.011750,0.222798,1482.000000
