Domain id = 2
Class id = 7
User id = 2

<x>,<y>,<z>,<t>
0.055829,0.026949,0.365212,30.000000
0.050070,0.029926,0.363093,60.000000
0.041901,0.030966,0.360069,92.000000
0.033363,0.031117,0.355855,124.000000
0.022447,0.029228,0.350511,172.000000
0.011817,0.022001,0.343681,204.000000
0.003726,0.011640,0.337486,236.000000
0.000379,0.001293,0.332826,271.000000
0.000168,-0.005644,0.329196,300.000000
0.002463,-0.010781,0.325288,331.000000
0.009358,-0.012329,0.321742,363.000000
0.018353,-0.012648,0.319202,395.000000
0.026749,-0.010464,0.317652,430.000000
0.034016,-0.005668,0.316741,461.000000
0.041328,0.001429,0.316216,493.000000
0.047516,0.008964,0.315916,524.000000
0.052260,0.015281,0.315918,574.000000
0.055912,0.021488,0.316364,605.000000
0.059628,0.026631,0.317351,637.000000
0.061661,0.027696,0.319035,668.000000
0.063698,0.028399,0.321089,701.000000
0.064564,0.027430,0.322917,732.000000
0.065148,0.022116,0.325020,764.000000
0.065365,0.010019,0.327092,796.000000
0.065056,-0.005853,0.328498,830.000000
0.064165,-0.024182,0.329259,860.000000
0.060821,-0.046985,0.329695,892.000000
0.055145,-0.065592,0.329714,940.000000
0.045903,-0.086667,0.329017,975.000000
0.036249,-0.101362,0.326455,1005.000000
0.023375,-0.110531,0.323539,1037.000000
0.010798,-0.113358,0.320883,1067.000000
0.002112,-0.114411,0.318919,1099.000000
-0.002896,-0.113427,0.317496,1131.000000
-0.003195,-0.099441,0.316232,1165.000000
-0.001781,-0.083303,0.315338,1197.000000
0.004913,-0.066400,0.314826,1228.000000
0.016034,-0.051381,0.314572,1259.000000
0.029276,-0.039071,0.314587,1292.000000
0.044247,-0.028625,0.315778,1341.000000
0.057672,-0.022997,0.319194,1372.000000
0.069554,-0.019399,0.324723,1404.000000
0.081238,-0.016044,0.329677,1438.000000
0.088932,-0.015325,0.335473,1468.000000
0.095132,-0.015619,0.339144,1500.000000
0.098835,-0.016746,0.342356,1533.000000
0.100733,-0.018525,0.344812,1564.000000
0.102149,-0.019785,0.346543,1598.000000
0.102760,-0.021483,0.347874,1628.000000
0.102824,-0.022228,0.349005,1661.000000
0.102654,-0.022881,0.349830,1692.000000
0.102454,-0.022957,0.350497,1743.000000
0.101587,-0.023080,0.351097,1775.000000
0.101004,-0.023511,0.351536,1806.000000
0.100573,-0.023481,0.351916,1839.000000
0.100268,-0.023452,0.352241,1869.000000
0.100169,-0.023157,0.352501,1901.000000
0.100042,-0.023012,0.352700,1933.000000
0.099923,-0.022690,0.352874,1966.000000
0.099920,-0.021937,0.353046,1996.000000
0.099481,-0.021947,0.353219,2029.000000
0.099137,-0.021350,0.353382,2060.000000
