Domain id = 2
Class id = 9
User id = 1

<x>,<y>,<z>,<t>
0.057452,0.062575,0.303497,35.000000
0.057404,0.062930,0.303583,65.000000
0.057404,0.062926,0.303657,97.000000
0.057320,0.063498,0.303717,132.000000
0.057257,0.063957,0.303768,161.000000
0.057093,0.064051,0.303812,193.000000
0.057026,0.064060,0.303850,227.000000
0.057014,0.063220,0.303883,258.000000
0.056971,0.062829,0.303911,289.000000
0.057039,0.058314,0.303935,321.000000
0.057101,0.055870,0.303956,353.000000
0.057159,0.050700,0.303974,386.000000
0.057284,0.046348,0.303989,436.000000
0.057209,0.041174,0.303995,466.000000
0.057211,0.035741,0.303994,498.000000
0.056732,0.028938,0.303993,529.000000
0.056122,0.024427,0.303987,563.000000
0.055370,0.018823,0.303980,594.000000
0.054980,0.012198,0.303972,627.000000
0.054411,0.005996,0.303964,658.000000
0.054079,0.000469,0.303953,689.000000
0.053816,-0.003942,0.303941,725.000000
0.053837,-0.007600,0.303928,754.000000
0.053909,-0.013496,0.303915,805.000000
0.053961,-0.018300,0.303904,834.000000
0.054168,-0.023002,0.303893,866.000000
0.054415,-0.029235,0.303884,898.000000
0.054949,-0.033405,0.303876,929.000000
0.055619,-0.037570,0.303869,964.000000
0.055891,-0.040227,0.303861,995.000000
0.056248,-0.043725,0.303851,1026.000000
0.057021,-0.045527,0.303833,1060.000000
0.057569,-0.047711,0.303797,1092.000000
0.058130,-0.048576,0.303732,1121.000000
0.059040,-0.049805,0.303593,1153.000000
0.060726,-0.051231,0.303371,1202.000000
0.061902,-0.053170,0.303092,1236.000000
0.063245,-0.055796,0.302788,1266.000000
0.065153,-0.057178,0.302441,1299.000000
0.066854,-0.058878,0.302005,1331.000000
0.068701,-0.060313,0.301566,1364.000000
0.070233,-0.062121,0.301101,1394.000000
0.071121,-0.063735,0.300643,1426.000000
0.071326,-0.064327,0.300206,1460.000000
0.071689,-0.065446,0.299739,1492.000000
0.072043,-0.066554,0.299283,1522.000000
0.072214,-0.066795,0.298824,1554.000000
0.072262,-0.066730,0.298427,1603.000000
0.072339,-0.066728,0.298049,1633.000000
0.072369,-0.066299,0.297679,1666.000000
0.072341,-0.065502,0.297372,1699.000000
