Domain id = 2
Class id = 9
User id = 4

<x>,<y>,<z>,<t>
-0.008577,0.124765,0.373415,5.000000
-0.008629,0.124543,0.373350,37.000000
-0.008728,0.124473,0.373291,69.000000
-0.008782,0.123601,0.373235,103.000000
-0.008882,0.123120,0.373183,133.000000
-0.009103,0.123035,0.373136,165.000000
-0.009265,0.122487,0.373090,213.000000
-0.009324,0.121938,0.373047,245.000000
-0.009449,0.121898,0.373006,279.000000
-0.009467,0.120945,0.372957,310.000000
-0.009480,0.118859,0.372898,342.000000
-0.009520,0.116605,0.372832,373.000000
-0.009780,0.113529,0.372735,406.000000
-0.010275,0.106796,0.372554,441.000000
-0.010660,0.096038,0.371944,472.000000
-0.011198,0.087876,0.370134,502.000000
-0.012060,0.073913,0.366464,538.000000
-0.012615,0.062703,0.360675,570.000000
-0.013579,0.048811,0.354072,615.000000
-0.014451,0.029740,0.348505,648.000000
-0.014969,0.018138,0.343376,679.000000
-0.015228,0.002464,0.338281,711.000000
-0.015465,-0.011886,0.334074,744.000000
-0.015775,-0.025340,0.330398,775.000000
-0.016092,-0.040053,0.327767,807.000000
-0.015870,-0.049495,0.325173,840.000000
-0.015380,-0.061580,0.322932,870.000000
-0.013821,-0.070196,0.320832,905.000000
-0.010904,-0.074217,0.318038,935.000000
-0.006230,-0.079147,0.315627,986.000000
-0.001007,-0.081620,0.313023,1015.000000
0.004682,-0.081767,0.309937,1048.000000
0.009114,-0.081769,0.308063,1080.000000
0.013261,-0.081772,0.306977,1113.000000
