Domain id = 2
Class id = 2
User id = 3

<x>,<y>,<z>,<t>
-0.030786,0.089874,0.264159,0.000000
-0.031133,0.091001,0.265791,31.000000
-0.031277,0.091042,0.267156,63.000000
-0.031204,0.090348,0.268288,95.000000
-0.031067,0.088798,0.269241,128.000000
-0.030950,0.086130,0.269998,159.000000
-0.030796,0.081705,0.270559,192.000000
-0.030471,0.075786,0.270953,225.000000
-0.030115,0.070113,0.271224,257.000000
-0.029422,0.061646,0.271415,289.000000
-0.028809,0.053691,0.271520,321.000000
-0.028072,0.044817,0.271523,352.000000
-0.027604,0.035811,0.271242,401.000000
-0.027328,0.025104,0.270108,434.000000
-0.027261,0.017177,0.267577,465.000000
-0.027159,0.007836,0.264647,497.000000
-0.027079,-0.002498,0.261635,528.000000
-0.027029,-0.012951,0.259080,561.000000
-0.026891,-0.018579,0.256257,593.000000
-0.026783,-0.026902,0.253801,624.000000
-0.026490,-0.034217,0.251667,657.000000
-0.026212,-0.040256,0.249734,690.000000
-0.026039,-0.044526,0.247754,720.000000
-0.025926,-0.048257,0.245767,769.000000
-0.025598,-0.050467,0.243838,802.000000
-0.025389,-0.051837,0.242132,833.000000
-0.024852,-0.051907,0.240477,865.000000
-0.024484,-0.050049,0.238750,897.000000
-0.023952,-0.047366,0.237367,929.000000
-0.023514,-0.043902,0.236437,960.000000
-0.022818,-0.039799,0.235836,994.000000
-0.022160,-0.035424,0.235456,1026.000000
-0.021363,-0.030158,0.235206,1057.000000
-0.020096,-0.023835,0.235068,1089.000000
-0.018098,-0.018004,0.235058,1121.000000
-0.015465,-0.010576,0.235200,1169.000000
-0.012111,-0.005268,0.235893,1201.000000
-0.008406,0.000902,0.237139,1233.000000
-0.004281,0.007501,0.238910,1265.000000
-0.000607,0.008746,0.241581,1297.000000
0.003324,0.011358,0.244460,1331.000000
0.007935,0.013890,0.247675,1360.000000
0.013410,0.016813,0.250444,1393.000000
0.018155,0.017787,0.253177,1424.000000
0.023156,0.018234,0.255516,1457.000000
0.028231,0.018164,0.257591,1488.000000
0.032486,0.017513,0.259413,1520.000000
0.035974,0.013730,0.261111,1569.000000
0.039375,0.008567,0.262554,1601.000000
0.041049,0.000582,0.263777,1633.000000
0.042746,-0.004422,0.264697,1664.000000
0.043628,-0.010665,0.265314,1697.000000
0.043684,-0.018847,0.265734,1729.000000
0.043547,-0.023705,0.266018,1761.000000
0.042144,-0.031892,0.266215,1792.000000
0.040237,-0.034319,0.266309,1825.000000
0.036654,-0.038791,0.266316,1856.000000
0.032002,-0.043672,0.266262,1889.000000
0.027672,-0.045598,0.265814,1921.000000
0.021583,-0.049598,0.264945,1968.000000
0.017376,-0.049622,0.263207,2001.000000
0.011303,-0.049736,0.260995,2033.000000
0.005381,-0.050194,0.258790,2065.000000
-0.001105,-0.050228,0.256640,2097.000000
-0.006812,-0.050007,0.254703,2128.000000
-0.012192,-0.048592,0.252721,2161.000000
-0.017222,-0.047494,0.251077,2192.000000
-0.020716,-0.045132,0.249557,2224.000000
-0.024405,-0.044033,0.248291,2258.000000
-0.027105,-0.042902,0.247234,2289.000000
-0.029186,-0.041133,0.246256,2321.000000
-0.030008,-0.039285,0.245281,2373.000000
-0.030854,-0.038393,0.244393,2401.000000
-0.031103,-0.038641,0.243712,2433.000000
-0.031082,-0.038640,0.243125,2465.000000
-0.031018,-0.038579,0.242582,2496.000000
-0.030845,-0.038452,0.242086,2528.000000
