Domain id = 2
Class id = 8
User id = 2

<x>,<y>,<z>,<t>
0.028590,-0.017468,0.369962,19.000000
0.030141,-0.017293,0.369978,51.000000
0.035700,-0.015617,0.369885,83.000000
0.044689,-0.008497,0.369683,116.000000
0.054714,0.003011,0.369496,148.000000
0.063512,0.012632,0.369369,180.000000
0.072599,0.027322,0.369399,211.000000
0.079962,0.040874,0.370114,261.000000
0.086259,0.055713,0.372349,291.000000
0.089895,0.065049,0.375905,323.000000
0.091119,0.069999,0.379957,355.000000
0.091127,0.075952,0.384599,387.000000
0.090102,0.077812,0.390381,419.000000
0.086954,0.077659,0.394136,451.000000
0.082592,0.074484,0.396222,483.000000
0.077094,0.065142,0.397252,515.000000
0.071677,0.050642,0.397806,547.000000
0.064233,0.032242,0.398042,580.000000
0.055878,0.008144,0.396807,629.000000
0.046532,-0.015756,0.391235,659.000000
0.035772,-0.043302,0.382589,691.000000
0.025104,-0.062371,0.372754,724.000000
0.015931,-0.082330,0.365823,755.000000
0.007719,-0.097577,0.361340,787.000000
0.003420,-0.105268,0.357850,819.000000
0.000121,-0.109507,0.355262,851.000000
-0.000654,-0.109558,0.352620,883.000000
-0.000326,-0.102812,0.350889,915.000000
0.002598,-0.089267,0.349919,947.000000
0.008716,-0.076398,0.349374,979.000000
0.015205,-0.062134,0.349066,1027.000000
0.023213,-0.047988,0.349060,1060.000000
0.031977,-0.038502,0.349873,1091.000000
0.041306,-0.030644,0.352447,1123.000000
0.049505,-0.025466,0.356049,1155.000000
0.057296,-0.021644,0.360461,1187.000000
0.062886,-0.021513,0.363997,1220.000000
0.067082,-0.022865,0.366858,1251.000000
0.069188,-0.027565,0.369004,1283.000000
0.070081,-0.036125,0.370714,1315.000000
0.069932,-0.050973,0.372186,1347.000000
0.068521,-0.061619,0.373090,1379.000000
0.064570,-0.077175,0.373628,1427.000000
0.060254,-0.090970,0.373970,1459.000000
0.056052,-0.099973,0.374187,1490.000000
0.052291,-0.108124,0.374317,1523.000000
0.050685,-0.112431,0.374354,1554.000000
0.049729,-0.115197,0.374323,1586.000000
0.049678,-0.115438,0.374103,1619.000000
0.049796,-0.114616,0.373567,1650.000000
0.050133,-0.111223,0.372779,1683.000000
0.050460,-0.108868,0.372007,1715.000000
0.050469,-0.106909,0.371306,1746.000000
0.050469,-0.105911,0.370706,1779.000000
0.050470,-0.105394,0.370225,1827.000000
