Domain id = 2
Class id = 2
User id = 7

<x>,<y>,<z>,<t>
-0.008734,0.058291,0.327431,8.000000
-0.008624,0.058237,0.327486,38.000000
-0.008533,0.057907,0.327534,71.000000
-0.008526,0.057793,0.327573,102.000000
-0.008536,0.057253,0.327607,151.000000
-0.008517,0.056853,0.327637,182.000000
-0.008573,0.056612,0.327662,215.000000
-0.008564,0.056422,0.327684,247.000000
-0.008578,0.054884,0.327704,280.000000
-0.008699,0.054275,0.327721,311.000000
-0.008707,0.050658,0.327736,343.000000
-0.008714,0.047833,0.327748,375.000000
-0.008907,0.045968,0.327757,408.000000
-0.009289,0.043155,0.327759,439.000000
-0.009748,0.038497,0.327743,472.000000
-0.010167,0.035825,0.327664,504.000000
-0.010958,0.031875,0.327516,553.000000
-0.011568,0.029529,0.327248,583.000000
-0.012095,0.024168,0.326740,615.000000
-0.012453,0.019850,0.326118,645.000000
-0.013177,0.016616,0.325497,678.000000
-0.013694,0.012967,0.324756,709.000000
-0.013930,0.008350,0.323810,744.000000
-0.014078,0.005039,0.322870,774.000000
-0.014203,0.001510,0.321868,807.000000
-0.014332,-0.001741,0.320782,837.000000
-0.014379,-0.004819,0.319692,870.000000
-0.014376,-0.009944,0.318733,901.000000
-0.014260,-0.015232,0.317797,949.000000
-0.014253,-0.018757,0.316902,982.000000
-0.014188,-0.024065,0.316105,1016.000000
-0.014143,-0.027795,0.315354,1048.000000
-0.014222,-0.033059,0.314618,1081.000000
-0.014253,-0.036921,0.313900,1112.000000
-0.014292,-0.043031,0.313263,1142.000000
-0.014451,-0.048797,0.312686,1176.000000
-0.014643,-0.054636,0.312107,1208.000000
-0.015243,-0.058632,0.311469,1238.000000
-0.015815,-0.066337,0.310841,1273.000000
-0.016379,-0.070749,0.310252,1303.000000
-0.017371,-0.072453,0.309675,1349.000000
-0.018396,-0.073515,0.309136,1381.000000
-0.019164,-0.074477,0.308642,1413.000000
-0.019514,-0.076940,0.308226,1446.000000
-0.019872,-0.077970,0.307866,1477.000000
-0.020133,-0.078076,0.307508,1510.000000
-0.020213,-0.078284,0.307167,1541.000000
-0.020071,-0.078458,0.306835,1574.000000
-0.020053,-0.078452,0.306531,1605.000000
-0.019958,-0.078496,0.306256,1638.000000
-0.018715,-0.078677,0.305999,1670.000000
-0.017094,-0.078469,0.305761,1701.000000
-0.015016,-0.079197,0.305573,1750.000000
-0.013040,-0.079524,0.305405,1783.000000
-0.011049,-0.079951,0.305269,1814.000000
-0.008120,-0.080112,0.305147,1846.000000
-0.004789,-0.080122,0.305037,1878.000000
-0.003060,-0.080040,0.304910,1910.000000
-0.000309,-0.080245,0.304788,1942.000000
0.003448,-0.080291,0.304660,1974.000000
0.005575,-0.080276,0.304527,2006.000000
0.007521,-0.080303,0.304374,2038.000000
0.010615,-0.080298,0.304224,2070.000000
0.012642,-0.079308,0.304053,2118.000000
0.015285,-0.078781,0.303845,2149.000000
0.017160,-0.077565,0.303610,2182.000000
0.019219,-0.075181,0.303371,2214.000000
0.021596,-0.071568,0.303061,2246.000000
0.023182,-0.071018,0.302762,2278.000000
0.024889,-0.066266,0.302408,2310.000000
0.026389,-0.063018,0.302044,2342.000000
0.028135,-0.060295,0.301684,2374.000000
0.029425,-0.055552,0.301323,2406.000000
0.030593,-0.052550,0.300999,2438.000000
0.031228,-0.047412,0.300687,2470.000000
0.031850,-0.043732,0.300421,2518.000000
0.032441,-0.039658,0.300172,2550.000000
0.032655,-0.034403,0.299967,2583.000000
0.032742,-0.029349,0.299765,2614.000000
0.032593,-0.024565,0.299615,2647.000000
0.031827,-0.020343,0.299504,2679.000000
0.029905,-0.017625,0.299425,2711.000000
0.027355,-0.014279,0.299381,2742.000000
0.024563,-0.010791,0.299369,2775.000000
0.020446,-0.005787,0.299391,2806.000000
0.016600,-0.003358,0.299553,2838.000000
0.013272,-0.002009,0.299841,2870.000000
0.009203,-0.001002,0.300242,2919.000000
0.005067,0.001799,0.300793,2950.000000
0.002164,0.002416,0.301494,2982.000000
-0.000994,0.004327,0.302180,3016.000000
-0.004105,0.005721,0.302836,3046.000000
-0.006006,0.006821,0.303457,3080.000000
-0.007103,0.007209,0.303978,3110.000000
-0.008352,0.007501,0.304401,3143.000000
-0.009087,0.007675,0.304744,3174.000000
