Domain id = 2
Class id = 9
User id = 4

<x>,<y>,<z>,<t>
-0.003547,0.108420,0.349600,22.000000
-0.003305,0.108518,0.350517,53.000000
-0.003172,0.108682,0.351221,86.000000
-0.003016,0.108755,0.351863,121.000000
-0.002953,0.108745,0.352388,156.000000
-0.002992,0.107271,0.352805,185.000000
-0.003034,0.105937,0.353108,217.000000
-0.003042,0.102812,0.353338,250.000000
-0.003076,0.100184,0.353507,279.000000
-0.003269,0.095289,0.353634,312.000000
-0.003436,0.090182,0.353720,342.000000
-0.003784,0.084019,0.353735,375.000000
-0.004326,0.072506,0.353653,422.000000
-0.005071,0.058884,0.353047,454.000000
-0.006409,0.047549,0.351088,489.000000
-0.007123,0.037532,0.347835,521.000000
-0.007808,0.022296,0.344318,550.000000
-0.007990,0.006151,0.340246,584.000000
-0.008232,-0.007469,0.336624,615.000000
-0.008162,-0.019039,0.332808,649.000000
-0.007964,-0.035550,0.329946,679.000000
-0.007415,-0.045721,0.327128,711.000000
-0.005615,-0.054897,0.324142,743.000000
-0.003163,-0.066190,0.321617,774.000000
0.001080,-0.071712,0.317504,822.000000
0.005182,-0.076041,0.313287,854.000000
0.010635,-0.080691,0.310362,889.000000
0.015914,-0.080862,0.307163,919.000000
0.020787,-0.080956,0.304972,950.000000
0.024940,-0.080940,0.303572,984.000000
0.028367,-0.080440,0.302560,1016.000000
0.031323,-0.078935,0.301836,1046.000000
