Domain id = 2
Class id = 10
User id = 4

<x>,<y>,<z>,<t>
-0.031410,0.051233,0.376138,30.000000
-0.031139,0.051336,0.376349,61.000000
-0.030411,0.051332,0.376505,92.000000
-0.029302,0.051047,0.376653,125.000000
-0.025872,0.050429,0.376800,157.000000
-0.021382,0.049886,0.376969,190.000000
-0.015395,0.051660,0.377180,222.000000
-0.009040,0.054626,0.377352,254.000000
-0.002166,0.061292,0.377567,285.000000
0.005817,0.066723,0.377916,319.000000
0.012329,0.073552,0.378837,350.000000
0.017307,0.078535,0.380565,399.000000
0.021424,0.083890,0.382965,434.000000
0.024381,0.086110,0.385888,463.000000
0.026321,0.088669,0.387827,494.000000
0.027640,0.089194,0.389520,526.000000
0.028236,0.087018,0.390728,562.000000
0.028292,0.084572,0.391496,589.000000
0.027928,0.076709,0.391942,623.000000
0.027493,0.065987,0.392034,655.000000
0.026388,0.055923,0.390791,687.000000
0.026242,0.040029,0.384914,718.000000
0.026034,0.019933,0.376009,753.000000
0.025916,0.004940,0.367155,798.000000
0.025793,-0.009796,0.357327,830.000000
0.024989,-0.037763,0.352997,864.000000
0.023366,-0.045732,0.347683,896.000000
0.020076,-0.060034,0.343623,926.000000
0.015294,-0.067913,0.340111,958.000000
0.009200,-0.068069,0.336301,990.000000
0.002136,-0.068988,0.333565,1021.000000
-0.004037,-0.069375,0.331933,1054.000000
-0.009815,-0.068152,0.330519,1088.000000
-0.013812,-0.064721,0.329596,1121.000000
-0.017091,-0.055471,0.329001,1166.000000
-0.018473,-0.039506,0.328605,1198.000000
-0.019705,-0.033841,0.328376,1232.000000
-0.019836,-0.024317,0.328747,1261.000000
-0.016333,-0.013332,0.329977,1295.000000
-0.012019,-0.013112,0.335751,1328.000000
-0.004527,-0.003970,0.338503,1358.000000
0.004050,0.001896,0.340384,1389.000000
0.012294,0.007660,0.342854,1423.000000
0.020159,0.011379,0.344963,1455.000000
0.028243,0.014508,0.347692,1488.000000
0.036261,0.017748,0.350522,1518.000000
0.043345,0.022375,0.352886,1567.000000
0.047788,0.022773,0.355657,1599.000000
0.050290,0.022690,0.358112,1630.000000
0.051533,0.022581,0.359900,1665.000000
0.051762,0.022589,0.361195,1694.000000
