Domain id = 2
Class id = 2
User id = 4

<x>,<y>,<z>,<t>
-0.008336,0.119807,0.367165,19.000000
-0.008513,0.119063,0.367552,50.000000
-0.008672,0.118364,0.367823,85.000000
-0.008675,0.117696,0.368027,117.000000
-0.008675,0.114621,0.368179,148.000000
-0.008654,0.110395,0.368294,196.000000
-0.008654,0.106253,0.368379,226.000000
-0.008714,0.102515,0.368437,261.000000
-0.008708,0.094989,0.368435,290.000000
-0.008903,0.087802,0.368145,324.000000
-0.009542,0.073818,0.366830,355.000000
-0.010220,0.064334,0.364688,387.000000
-0.010864,0.053498,0.361081,419.000000
-0.011482,0.038949,0.357247,454.000000
-0.012158,0.019075,0.353692,487.000000
-0.012756,0.003647,0.349069,518.000000
-0.013208,-0.013304,0.344809,563.000000
-0.013370,-0.028917,0.341207,600.000000
-0.013209,-0.041617,0.337232,629.000000
-0.012308,-0.053804,0.333928,661.000000
-0.011868,-0.068102,0.331400,690.000000
-0.010441,-0.076680,0.329429,726.000000
-0.010029,-0.088798,0.327968,755.000000
-0.009146,-0.089661,0.324956,789.000000
-0.007637,-0.092743,0.322131,820.000000
-0.005311,-0.094150,0.319716,851.000000
-0.003091,-0.093149,0.317214,882.000000
0.000950,-0.089993,0.315311,916.000000
0.006239,-0.084000,0.313296,966.000000
0.012174,-0.080410,0.311797,997.000000
0.018727,-0.075681,0.310640,1027.000000
0.025666,-0.068982,0.309630,1060.000000
0.032363,-0.059670,0.308742,1092.000000
0.039535,-0.050904,0.308029,1126.000000
0.044274,-0.040569,0.307465,1155.000000
0.048636,-0.029336,0.307053,1190.000000
0.051008,-0.019176,0.306778,1221.000000
0.051677,-0.009908,0.306628,1250.000000
0.051673,0.001191,0.306623,1285.000000
0.050735,0.008012,0.307059,1315.000000
0.048044,0.015931,0.308499,1363.000000
0.043249,0.021159,0.310859,1395.000000
0.037129,0.027557,0.314961,1427.000000
0.030537,0.029482,0.318276,1460.000000
0.024973,0.031990,0.321055,1493.000000
0.019032,0.033583,0.324070,1523.000000
0.013763,0.034629,0.326639,1555.000000
0.010098,0.035686,0.328484,1588.000000
0.005742,0.035445,0.330075,1623.000000
0.001893,0.034600,0.331427,1651.000000
0.000042,0.033806,0.332461,1684.000000
-0.002036,0.033633,0.333303,1714.000000
-0.002947,0.033283,0.333980,1763.000000
-0.003260,0.033280,0.334506,1796.000000
