Domain id = 2
Class id = 7
User id = 8

<x>,<y>,<z>,<t>
0.016424,0.063022,0.282495,30.000000
0.016251,0.063339,0.282011,79.000000
0.015908,0.063571,0.281602,110.000000
0.015071,0.064682,0.281206,143.000000
0.014134,0.065348,0.280867,174.000000
0.012713,0.066591,0.280582,206.000000
0.011517,0.069250,0.280360,239.000000
0.009419,0.069816,0.280199,270.000000
0.007186,0.070864,0.280080,302.000000
0.003958,0.072046,0.279992,335.000000
0.000654,0.073340,0.279936,368.000000
-0.002472,0.074509,0.279914,398.000000
-0.005976,0.075266,0.279914,429.000000
-0.009441,0.075432,0.279952,478.000000
-0.013041,0.075900,0.280120,509.000000
-0.017020,0.075949,0.280463,541.000000
-0.020671,0.074894,0.281037,574.000000
-0.024184,0.073189,0.281881,606.000000
-0.028035,0.069911,0.283060,637.000000
-0.032142,0.066167,0.284447,670.000000
-0.035173,0.061239,0.285742,701.000000
-0.038394,0.056987,0.287124,734.000000
-0.040239,0.051680,0.288470,766.000000
-0.042970,0.046127,0.289685,799.000000
-0.044814,0.041039,0.290885,846.000000
-0.046414,0.036237,0.291912,878.000000
-0.046849,0.033446,0.292666,910.000000
-0.046831,0.029193,0.293247,942.000000
-0.045768,0.023975,0.293725,974.000000
-0.043489,0.020238,0.294092,1006.000000
-0.040089,0.017042,0.294358,1038.000000
-0.035180,0.014208,0.294559,1071.000000
-0.029394,0.013217,0.294710,1102.000000
-0.024576,0.012114,0.294824,1134.000000
-0.018626,0.011514,0.294899,1166.000000
-0.013799,0.011016,0.294948,1199.000000
-0.009539,0.011127,0.294956,1246.000000
-0.005321,0.013410,0.294925,1278.000000
-0.001386,0.015184,0.294802,1311.000000
0.001860,0.017059,0.294621,1346.000000
0.004892,0.020861,0.294366,1375.000000
0.007172,0.025174,0.294051,1408.000000
0.009286,0.028456,0.293729,1439.000000
0.010982,0.032629,0.293398,1474.000000
0.011952,0.037620,0.293047,1503.000000
0.013102,0.041611,0.292647,1536.000000
0.013876,0.048200,0.292212,1566.000000
0.013936,0.051742,0.291725,1598.000000
0.013937,0.054809,0.291205,1646.000000
0.013811,0.057762,0.290655,1680.000000
0.013314,0.060521,0.290075,1711.000000
0.012580,0.063050,0.289503,1743.000000
0.011658,0.064011,0.288975,1775.000000
0.010672,0.065509,0.288440,1807.000000
0.009930,0.066138,0.287953,1838.000000
0.009302,0.066205,0.287484,1871.000000
0.008972,0.065834,0.287066,1903.000000
0.008917,0.065175,0.286641,1934.000000
0.008917,0.063737,0.286240,1967.000000
0.009138,0.061425,0.285827,2000.000000
0.009387,0.059679,0.285414,2047.000000
0.010184,0.055755,0.285030,2079.000000
0.011265,0.051932,0.284668,2113.000000
0.012608,0.046372,0.284333,2145.000000
0.014265,0.041197,0.284034,2175.000000
0.016078,0.034379,0.283775,2209.000000
0.017787,0.027267,0.283543,2240.000000
0.019539,0.022230,0.283298,2274.000000
0.020871,0.014094,0.283055,2304.000000
0.021798,0.006613,0.282863,2337.000000
0.023051,0.000579,0.282695,2367.000000
0.023824,-0.008625,0.282554,2401.000000
0.024257,-0.018152,0.282447,2448.000000
0.024391,-0.022565,0.282361,2481.000000
0.024397,-0.034368,0.282294,2511.000000
0.024103,-0.039806,0.282248,2543.000000
0.023436,-0.048015,0.282241,2576.000000
0.021585,-0.053676,0.282253,2607.000000
0.019141,-0.056817,0.282314,2640.000000
0.014458,-0.062342,0.282446,2671.000000
0.009533,-0.068625,0.282673,2703.000000
0.003408,-0.069815,0.282997,2737.000000
-0.003551,-0.069954,0.283294,2769.000000
-0.009790,-0.073545,0.283829,2817.000000
-0.017211,-0.075640,0.284798,2846.000000
-0.025948,-0.074860,0.285748,2879.000000
-0.030845,-0.074722,0.286520,2912.000000
-0.035941,-0.073058,0.287203,2945.000000
-0.040517,-0.067783,0.287753,2975.000000
-0.042936,-0.064350,0.288338,3008.000000
-0.044194,-0.054913,0.288903,3039.000000
-0.044649,-0.048085,0.289313,3071.000000
-0.044433,-0.043363,0.289622,3103.000000
-0.042517,-0.036556,0.289836,3136.000000
-0.039703,-0.028623,0.289978,3167.000000
-0.034300,-0.023322,0.290062,3215.000000
-0.028048,-0.018881,0.290108,3247.000000
-0.020277,-0.017385,0.290128,3279.000000
-0.012722,-0.015450,0.290139,3311.000000
-0.005516,-0.013946,0.290138,3343.000000
0.002788,-0.011963,0.290115,3378.000000
0.010306,-0.011414,0.290063,3409.000000
0.017097,-0.010262,0.289979,3441.000000
0.024668,-0.008658,0.289858,3471.000000
0.030830,-0.008519,0.289726,3506.000000
0.036843,-0.008205,0.289585,3536.000000
0.042870,-0.007424,0.289426,3570.000000
0.047224,-0.007208,0.289303,3615.000000
0.051394,-0.007010,0.289198,3647.000000
0.054679,-0.006404,0.289115,3679.000000
