Domain id = 2
Class id = 3
User id = 6

<x>,<y>,<z>,<t>
0.083566,0.041888,0.294719,29.000000
0.083742,0.042214,0.294118,62.000000
0.083792,0.042580,0.293537,93.000000
0.083513,0.042727,0.293039,126.000000
0.082579,0.043978,0.292556,158.000000
0.081230,0.045039,0.292143,189.000000
0.079041,0.046137,0.291809,222.000000
0.075926,0.048935,0.291519,253.000000
0.071824,0.050672,0.291294,285.000000
0.066697,0.055138,0.291108,317.000000
0.061111,0.057340,0.290962,349.000000
0.056178,0.062062,0.290834,398.000000
0.049801,0.063920,0.290736,429.000000
0.043409,0.068475,0.290660,462.000000
0.035513,0.070352,0.290639,494.000000
0.029270,0.071913,0.290645,525.000000
0.022539,0.072897,0.290764,558.000000
0.014756,0.073230,0.291002,590.000000
0.009207,0.072932,0.291523,621.000000
0.003073,0.072742,0.292351,653.000000
-0.002403,0.071088,0.293332,685.000000
-0.006878,0.067781,0.294398,717.000000
-0.012158,0.065458,0.295477,765.000000
-0.015098,0.061091,0.296650,797.000000
-0.017571,0.055582,0.297711,829.000000
-0.019183,0.048639,0.298704,861.000000
-0.020321,0.043366,0.299600,893.000000
-0.021563,0.038901,0.300477,925.000000
-0.023170,0.033954,0.301204,957.000000
-0.024772,0.028699,0.301824,989.000000
-0.025710,0.021854,0.302350,1021.000000
-0.026886,0.016075,0.302795,1053.000000
-0.027579,0.009917,0.303242,1085.000000
-0.027563,0.001710,0.303788,1117.000000
-0.027417,-0.003662,0.304391,1165.000000
-0.026892,-0.010142,0.305046,1200.000000
-0.025685,-0.017146,0.305751,1229.000000
-0.024307,-0.022128,0.306510,1261.000000
-0.022403,-0.027973,0.307233,1295.000000
-0.018398,-0.034621,0.308028,1328.000000
-0.015471,-0.039875,0.308843,1359.000000
-0.012531,-0.043646,0.309743,1391.000000
-0.008664,-0.048727,0.310429,1422.000000
-0.005499,-0.051840,0.311058,1455.000000
-0.001428,-0.056189,0.311645,1486.000000
-0.001131,-0.056146,0.312022,1519.000000
0.006489,-0.059394,0.312346,1566.000000
0.008803,-0.059572,0.312570,1599.000000
0.014237,-0.061672,0.312746,1631.000000
0.020362,-0.062950,0.312880,1663.000000
0.025204,-0.063185,0.312982,1695.000000
0.029715,-0.062337,0.313026,1724.000000
0.034175,-0.059703,0.313033,1759.000000
0.039241,-0.055767,0.312883,1789.000000
0.044314,-0.053536,0.312493,1823.000000
0.048921,-0.050150,0.311761,1853.000000
0.052608,-0.047038,0.310909,1888.000000
0.055938,-0.045121,0.310252,1917.000000
0.058028,-0.041640,0.309576,1967.000000
0.059146,-0.037053,0.308738,1997.000000
0.060422,-0.036039,0.308024,2032.000000
0.061181,-0.032238,0.306973,2062.000000
0.061702,-0.031234,0.306025,2093.000000
0.062348,-0.031234,0.305326,2127.000000
0.062512,-0.030841,0.304721,2158.000000
