Domain id = 2
Class id = 3
User id = 4

<x>,<y>,<z>,<t>
0.052250,0.064682,0.337924,18.000000
0.051492,0.066549,0.339263,50.000000
0.050639,0.066940,0.340394,83.000000
0.049900,0.066924,0.341337,115.000000
0.049286,0.066758,0.342138,147.000000
0.048640,0.066475,0.342781,179.000000
0.047872,0.066434,0.343311,211.000000
0.046908,0.066447,0.343730,243.000000
0.045414,0.067571,0.344052,275.000000
0.042809,0.068629,0.344368,323.000000
0.039111,0.071456,0.344710,355.000000
0.034614,0.074679,0.345140,386.000000
0.029033,0.078466,0.345950,418.000000
0.022443,0.081946,0.347209,452.000000
0.015234,0.084854,0.348518,489.000000
0.008113,0.086162,0.349665,515.000000
0.000294,0.086176,0.351117,547.000000
-0.007094,0.084508,0.352777,580.000000
-0.015584,0.080911,0.354071,611.000000
-0.022974,0.074385,0.355220,644.000000
-0.029275,0.063770,0.355993,676.000000
-0.035552,0.053866,0.356463,724.000000
-0.040044,0.035715,0.356769,756.000000
-0.043869,0.028404,0.356959,788.000000
-0.045947,0.013909,0.356889,822.000000
-0.046657,-0.001291,0.356064,854.000000
-0.046964,-0.010895,0.353354,883.000000
-0.046548,-0.025028,0.349359,915.000000
-0.043720,-0.036731,0.345108,948.000000
-0.034356,-0.043863,0.339356,982.000000
-0.024454,-0.055151,0.335464,1014.000000
-0.013260,-0.058229,0.330115,1044.000000
-0.005075,-0.059149,0.326169,1076.000000
0.004733,-0.059561,0.323666,1124.000000
0.015106,-0.058778,0.321658,1157.000000
0.022241,-0.056094,0.320337,1188.000000
0.029953,-0.050830,0.319550,1220.000000
0.036584,-0.044763,0.319084,1252.000000
0.040997,-0.038952,0.318781,1285.000000
0.043735,-0.034355,0.318581,1317.000000
0.045309,-0.029229,0.318457,1349.000000
