Domain id = 3
Class id = 8
User id = 8

<x>,<y>,<z>,<t>
-0.036513,0.081498,0.315558,35.000000
-0.037138,0.081405,0.315549,66.000000
-0.037352,0.081414,0.315541,97.000000
-0.037313,0.081248,0.315533,129.000000
-0.037055,0.080929,0.315526,164.000000
-0.036258,0.080264,0.315519,194.000000
-0.034869,0.080114,0.315512,228.000000
-0.032476,0.079364,0.315508,260.000000
-0.028990,0.078871,0.315504,293.000000
-0.024332,0.077627,0.315502,324.000000
-0.019348,0.075349,0.315500,355.000000
-0.013141,0.071773,0.315499,385.000000
-0.006143,0.068322,0.315497,435.000000
0.001343,0.064837,0.315494,465.000000
0.009386,0.060986,0.315483,496.000000
0.017785,0.056335,0.315456,530.000000
0.025692,0.049941,0.315420,564.000000
0.033412,0.043842,0.315366,595.000000
0.041682,0.037315,0.315283,625.000000
0.049293,0.031008,0.315130,659.000000
0.056936,0.024855,0.314865,689.000000
0.064353,0.018677,0.314566,721.000000
0.071258,0.013088,0.314229,756.000000
0.077243,0.008556,0.313830,784.000000
0.080964,0.004771,0.313485,834.000000
0.083978,0.001632,0.313219,867.000000
0.086043,-0.000163,0.312956,897.000000
0.086818,-0.001180,0.312662,929.000000
0.087256,-0.002171,0.312356,964.000000
0.087286,-0.002980,0.312080,993.000000
0.086925,-0.003209,0.311814,1026.000000
0.085822,-0.003329,0.311622,1058.000000
0.084114,-0.003410,0.311479,1089.000000
0.082051,-0.003448,0.311371,1121.000000
0.079365,-0.004732,0.311327,1156.000000
0.075808,-0.006757,0.311340,1185.000000
0.071661,-0.009727,0.311436,1232.000000
0.066812,-0.014138,0.311685,1266.000000
0.061117,-0.019639,0.312038,1298.000000
0.054747,-0.024762,0.312507,1332.000000
0.049264,-0.030369,0.313109,1365.000000
0.043123,-0.036421,0.313650,1396.000000
0.035883,-0.042699,0.314308,1426.000000
0.028991,-0.049397,0.315204,1459.000000
0.022477,-0.055421,0.316382,1490.000000
0.016103,-0.059658,0.317367,1523.000000
0.009899,-0.063677,0.318150,1554.000000
0.006024,-0.067438,0.318761,1603.000000
0.000274,-0.072264,0.319470,1636.000000
-0.004154,-0.076194,0.320019,1666.000000
-0.007359,-0.079655,0.320645,1696.000000
-0.009871,-0.079808,0.321079,1728.000000
-0.012578,-0.081037,0.321386,1762.000000
-0.014743,-0.082155,0.321615,1792.000000
-0.017262,-0.082526,0.321781,1824.000000
-0.018548,-0.086358,0.322124,1857.000000
-0.019861,-0.086358,0.322437,1888.000000
-0.020820,-0.086264,0.322689,1920.000000
-0.021631,-0.085981,0.322875,1952.000000
-0.021820,-0.086347,0.323016,2002.000000
