Domain id = 3
Class id = 7
User id = 5

<x>,<y>,<z>,<t>
-0.050935,0.018869,0.284089,0.000000
-0.050946,0.018685,0.284124,31.000000
-0.050949,0.018444,0.284152,63.000000
-0.051014,0.018447,0.284174,95.000000
-0.051046,0.018423,0.284191,127.000000
-0.051046,0.018243,0.284203,159.000000
-0.051041,0.017749,0.284214,190.000000
-0.051008,0.016951,0.284222,240.000000
-0.051021,0.015249,0.284230,271.000000
-0.050792,0.012590,0.284237,303.000000
-0.050523,0.008333,0.284244,336.000000
-0.050121,0.004228,0.284250,370.000000
-0.049611,-0.002519,0.284256,401.000000
-0.048934,-0.007588,0.284259,432.000000
-0.047486,-0.015899,0.284262,465.000000
-0.045711,-0.021276,0.284262,495.000000
-0.043202,-0.027281,0.284256,529.000000
-0.040302,-0.032446,0.284233,562.000000
-0.037024,-0.036164,0.284168,591.000000
-0.032765,-0.040132,0.284052,641.000000
-0.027612,-0.042527,0.283844,673.000000
-0.021635,-0.044325,0.283563,704.000000
-0.015634,-0.044974,0.283181,735.000000
-0.008952,-0.044754,0.282619,770.000000
-0.001426,-0.044100,0.281996,801.000000
0.005720,-0.041865,0.281369,831.000000
0.011183,-0.037431,0.280616,865.000000
0.016779,-0.032310,0.279766,895.000000
0.022760,-0.027463,0.278882,930.000000
0.029481,-0.024210,0.278214,959.000000
0.036713,-0.019444,0.277702,1007.000000
0.042979,-0.014550,0.277242,1040.000000
0.048860,-0.008109,0.276814,1071.000000
0.053463,-0.003687,0.276489,1104.000000
0.057459,0.001834,0.276236,1135.000000
0.060826,0.008682,0.276041,1168.000000
0.063136,0.013810,0.275898,1200.000000
0.064235,0.021126,0.275792,1232.000000
0.064449,0.025580,0.275722,1264.000000
0.064361,0.031247,0.275703,1296.000000
0.063655,0.037452,0.275715,1328.000000
0.061065,0.042004,0.275822,1361.000000
0.059258,0.044004,0.276125,1408.000000
0.056742,0.049584,0.276508,1441.000000
0.053574,0.053435,0.276860,1472.000000
0.050701,0.057850,0.277244,1504.000000
0.047870,0.062320,0.277810,1536.000000
0.045242,0.066781,0.278376,1568.000000
0.041675,0.070589,0.278981,1600.000000
0.038199,0.073923,0.279593,1633.000000
0.034678,0.077225,0.280254,1664.000000
0.030386,0.080300,0.280961,1698.000000
0.026287,0.083316,0.281679,1727.000000
0.022012,0.086303,0.282369,1759.000000
0.018196,0.087303,0.283152,1808.000000
0.014243,0.088228,0.283980,1840.000000
0.009542,0.088930,0.284885,1874.000000
0.004953,0.091007,0.285799,1906.000000
0.000768,0.091184,0.286942,1938.000000
-0.002371,0.091259,0.288155,1970.000000
-0.005962,0.091287,0.289437,2002.000000
-0.009995,0.091287,0.290648,2034.000000
-0.013302,0.091055,0.291738,2066.000000
-0.016083,0.090331,0.292909,2098.000000
-0.019390,0.089911,0.293999,2129.000000
