Domain id = 3
Class id = 4
User id = 6

<x>,<y>,<z>,<t>
-0.064822,-0.071379,0.321159,23.000000
-0.064739,-0.071230,0.321246,55.000000
-0.064907,-0.070684,0.321317,87.000000
-0.064964,-0.070015,0.321378,121.000000
-0.066597,-0.065832,0.321419,152.000000
-0.066518,-0.065146,0.321451,185.000000
-0.066674,-0.062435,0.321476,215.000000
-0.066506,-0.059995,0.321491,249.000000
-0.065944,-0.056282,0.321500,280.000000
-0.065857,-0.050506,0.321497,311.000000
-0.065893,-0.043041,0.321307,362.000000
-0.065772,-0.037570,0.320987,393.000000
-0.065479,-0.028920,0.320282,424.000000
-0.063930,-0.022449,0.319355,456.000000
-0.062972,-0.013797,0.318055,488.000000
-0.061435,-0.005567,0.316631,519.000000
-0.059101,0.001619,0.315103,551.000000
-0.056983,0.010635,0.313507,584.000000
-0.054014,0.017918,0.312069,616.000000
-0.051307,0.025821,0.310851,647.000000
-0.048217,0.032802,0.309850,679.000000
-0.046171,0.044303,0.308740,711.000000
-0.042892,0.049094,0.307740,758.000000
-0.039459,0.055280,0.306829,791.000000
-0.035296,0.059001,0.306089,824.000000
-0.030274,0.063042,0.305557,856.000000
-0.025401,0.067344,0.305134,887.000000
-0.020255,0.071882,0.304770,920.000000
-0.014631,0.075600,0.304454,951.000000
-0.008150,0.076199,0.304221,985.000000
-0.002464,0.078274,0.304042,1015.000000
0.003770,0.079483,0.303908,1049.000000
0.010024,0.079645,0.303806,1078.000000
0.015291,0.078676,0.303728,1110.000000
0.020674,0.077845,0.303669,1159.000000
0.026723,0.075951,0.303631,1194.000000
0.031771,0.072313,0.303614,1224.000000
0.036191,0.071727,0.303609,1258.000000
0.040508,0.067859,0.303612,1287.000000
0.045802,0.062111,0.303636,1322.000000
0.049992,0.057638,0.303685,1352.000000
0.052726,0.054094,0.303768,1386.000000
0.056258,0.047240,0.303893,1416.000000
0.058354,0.038951,0.304057,1450.000000
0.059073,0.034233,0.304247,1480.000000
0.059630,0.028856,0.304437,1530.000000
0.059657,0.025190,0.304601,1559.000000
0.059341,0.018513,0.304749,1593.000000
0.057674,0.014743,0.304864,1623.000000
0.055374,0.008118,0.304957,1658.000000
0.052150,0.002492,0.305031,1688.000000
0.048428,-0.005385,0.305089,1720.000000
0.042948,-0.007378,0.305124,1752.000000
0.038516,-0.012704,0.305138,1783.000000
0.031712,-0.014990,0.305133,1817.000000
0.026433,-0.017141,0.305092,1848.000000
0.020564,-0.019062,0.305016,1881.000000
0.013489,-0.019004,0.304861,1928.000000
0.007699,-0.019171,0.304629,1960.000000
0.004116,-0.021320,0.304420,1991.000000
-0.002837,-0.020739,0.304186,2024.000000
-0.008610,-0.019686,0.303937,2056.000000
-0.014038,-0.015851,0.303615,2088.000000
-0.018117,-0.013236,0.303300,2120.000000
-0.020867,-0.010213,0.302990,2152.000000
-0.023758,-0.005097,0.302663,2183.000000
-0.026388,0.000801,0.302280,2217.000000
-0.028827,0.005955,0.301895,2250.000000
-0.030031,0.010739,0.301503,2281.000000
-0.030397,0.015646,0.301160,2329.000000
-0.030719,0.021916,0.300784,2360.000000
-0.030736,0.027769,0.300444,2392.000000
-0.030734,0.034121,0.300153,2424.000000
-0.029792,0.038206,0.299928,2456.000000
-0.029187,0.044627,0.299741,2489.000000
-0.027500,0.048622,0.299581,2521.000000
-0.025387,0.053761,0.299456,2553.000000
-0.023324,0.058766,0.299355,2584.000000
-0.019087,0.060451,0.299275,2616.000000
-0.015604,0.063629,0.299212,2648.000000
-0.011543,0.066200,0.299160,2680.000000
-0.007802,0.069458,0.299118,2731.000000
-0.003469,0.070397,0.299084,2760.000000
0.000824,0.073076,0.299055,2792.000000
0.005281,0.073114,0.299033,2823.000000
0.009877,0.073618,0.299015,2856.000000
0.014444,0.074505,0.299002,2887.000000
0.019196,0.074686,0.298992,2920.000000
0.022817,0.074685,0.298987,2952.000000
0.026174,0.073426,0.298986,2987.000000
0.029800,0.071337,0.298990,3017.000000
0.033651,0.070229,0.299001,3050.000000
0.036920,0.068479,0.299024,3080.000000
0.039511,0.063563,0.299073,3131.000000
0.042790,0.059873,0.299144,3161.000000
0.046131,0.056484,0.299223,3195.000000
0.048371,0.051562,0.299304,3224.000000
0.050631,0.048146,0.299387,3258.000000
0.052390,0.042618,0.299473,3289.000000
0.054001,0.039097,0.299548,3323.000000
0.055191,0.032070,0.299631,3352.000000
0.056674,0.026538,0.299706,3387.000000
0.058043,0.021159,0.299772,3417.000000
0.058986,0.017250,0.299829,3451.000000
0.060037,0.011225,0.299884,3497.000000
0.061729,0.005932,0.299934,3532.000000
0.063100,0.001165,0.299977,3560.000000
0.064556,-0.003274,0.300014,3595.000000
0.065782,-0.007809,0.300046,3625.000000
0.067509,-0.013197,0.300076,3657.000000
0.068988,-0.019582,0.300109,3691.000000
0.070235,-0.024507,0.300141,3721.000000
0.071099,-0.031095,0.300186,3753.000000
0.071718,-0.036854,0.300249,3786.000000
0.072334,-0.044009,0.300359,3819.000000
0.072516,-0.050639,0.300524,3851.000000
0.073412,-0.059558,0.300808,3896.000000
0.074071,-0.066908,0.301216,3930.000000
0.074332,-0.073173,0.301675,3960.000000
0.074689,-0.079438,0.302152,3995.000000
0.075029,-0.083563,0.302566,4024.000000
0.075385,-0.087980,0.302899,4057.000000
0.075397,-0.090064,0.303142,4088.000000
0.075331,-0.092626,0.303327,4123.000000
