Domain id = 3
Class id = 4
User id = 7

<x>,<y>,<z>,<t>
-0.072420,-0.037135,0.297689,14.000000
-0.072874,-0.036123,0.297475,47.000000
-0.073264,-0.035058,0.297227,80.000000
-0.073413,-0.035177,0.296981,109.000000
-0.073488,-0.035310,0.296747,143.000000
-0.073950,-0.035422,0.296535,174.000000
-0.074435,-0.033898,0.296352,207.000000
-0.074763,-0.032621,0.296213,253.000000
-0.075353,-0.027176,0.296108,285.000000
-0.075756,-0.022160,0.296028,316.000000
-0.076279,-0.016313,0.295965,350.000000
-0.076283,-0.010669,0.295924,381.000000
-0.076292,-0.004762,0.295913,414.000000
-0.075998,0.002350,0.295921,446.000000
-0.075384,0.007875,0.295983,477.000000
-0.074351,0.016082,0.296179,510.000000
-0.073583,0.022139,0.296439,541.000000
-0.072097,0.028354,0.296784,573.000000
-0.070718,0.037040,0.297229,605.000000
-0.069129,0.043117,0.298051,653.000000
-0.067403,0.048145,0.298921,685.000000
-0.065144,0.054386,0.299913,717.000000
-0.063129,0.061187,0.301178,748.000000
-0.060044,0.065953,0.302740,782.000000
-0.058247,0.073257,0.304485,813.000000
-0.054247,0.074777,0.305958,847.000000
-0.050635,0.078515,0.307582,878.000000
-0.048527,0.084356,0.309158,910.000000
-0.044567,0.089793,0.310677,940.000000
-0.038488,0.090577,0.312037,973.000000
-0.032944,0.092504,0.313241,1006.000000
-0.027366,0.094135,0.314327,1055.000000
-0.022635,0.097635,0.315463,1087.000000
-0.017041,0.098504,0.316449,1116.000000
-0.010709,0.099096,0.317397,1149.000000
-0.004635,0.099213,0.318222,1180.000000
0.000408,0.099318,0.318972,1214.000000
0.005893,0.097762,0.319559,1244.000000
0.010006,0.097938,0.320069,1278.000000
0.014883,0.096127,0.320506,1309.000000
0.018456,0.091667,0.320831,1343.000000
0.022397,0.085371,0.321064,1373.000000
0.025687,0.080230,0.321231,1406.000000
0.027792,0.074527,0.321356,1452.000000
0.029840,0.069566,0.321427,1487.000000
0.030954,0.065079,0.321430,1516.000000
0.031678,0.059757,0.321377,1550.000000
0.031842,0.051671,0.320979,1581.000000
0.031723,0.046884,0.320044,1615.000000
0.031152,0.041256,0.318795,1647.000000
0.029539,0.035769,0.317269,1680.000000
0.027003,0.031644,0.315843,1713.000000
0.023300,0.025221,0.314455,1741.000000
0.018792,0.021399,0.313050,1775.000000
0.013402,0.017010,0.311774,1807.000000
0.008137,0.013894,0.310378,1857.000000
0.002800,0.011101,0.308986,1885.000000
-0.003401,0.009488,0.307852,1919.000000
-0.007823,0.008151,0.306780,1949.000000
-0.012641,0.007549,0.305865,1981.000000
-0.017424,0.007465,0.305092,2013.000000
-0.021207,0.009715,0.304464,2046.000000
-0.024705,0.010505,0.303860,2077.000000
-0.027926,0.014155,0.303364,2110.000000
-0.030125,0.018351,0.302983,2140.000000
-0.032416,0.025956,0.302710,2173.000000
-0.034261,0.029907,0.302518,2221.000000
-0.035921,0.038117,0.302395,2253.000000
-0.036427,0.040802,0.302346,2285.000000
-0.037141,0.048944,0.302354,2317.000000
-0.037177,0.053878,0.302504,2349.000000
-0.036905,0.058051,0.302912,2381.000000
-0.035705,0.061606,0.303660,2413.000000
-0.033409,0.064750,0.304768,2446.000000
-0.030159,0.066977,0.305897,2477.000000
-0.027468,0.073212,0.307164,2509.000000
-0.023582,0.074867,0.308433,2541.000000
-0.020513,0.080157,0.309929,2573.000000
-0.015686,0.080841,0.311450,2623.000000
-0.010458,0.081378,0.312768,2654.000000
-0.005561,0.083304,0.313958,2683.000000
-0.000221,0.084287,0.315051,2715.000000
0.004934,0.084983,0.316137,2747.000000
0.010340,0.084863,0.317193,2779.000000
0.015905,0.084183,0.318126,2812.000000
0.020359,0.084130,0.318905,2844.000000
0.026420,0.081984,0.319618,2876.000000
0.030217,0.079112,0.320171,2908.000000
0.035320,0.075322,0.320592,2941.000000
0.039794,0.068153,0.320871,2972.000000
0.044422,0.063307,0.321064,3021.000000
0.048917,0.057601,0.321200,3053.000000
0.053143,0.054191,0.321267,3084.000000
0.057690,0.045978,0.321271,3117.000000
0.062083,0.040769,0.321212,3148.000000
0.065928,0.032386,0.320849,3182.000000
0.068525,0.026853,0.320063,3214.000000
0.069912,0.018406,0.318736,3246.000000
0.071205,0.011839,0.316812,3278.000000
0.071702,0.004811,0.314890,3310.000000
0.071820,-0.002175,0.312459,3341.000000
0.071827,-0.007758,0.310310,3373.000000
0.071620,-0.014897,0.308544,3421.000000
0.071543,-0.019465,0.306585,3453.000000
0.071038,-0.023367,0.304438,3486.000000
0.070222,-0.027574,0.302726,3517.000000
0.069821,-0.029771,0.301077,3549.000000
0.069322,-0.031041,0.299444,3582.000000
0.068669,-0.032141,0.298121,3614.000000
0.067915,-0.032649,0.297047,3647.000000
0.066733,-0.032815,0.296099,3678.000000
0.065812,-0.032800,0.295307,3711.000000
0.064840,-0.032576,0.294589,3742.000000
0.064237,-0.031813,0.293953,3774.000000
0.063343,-0.031119,0.293366,3821.000000
0.062128,-0.030092,0.292861,3853.000000
0.060993,-0.029745,0.292420,3886.000000
0.060301,-0.029786,0.292072,3917.000000
0.059546,-0.029828,0.291770,3949.000000
0.059149,-0.029733,0.291498,3981.000000
0.058561,-0.029686,0.291243,4013.000000
0.058394,-0.028695,0.290986,4045.000000
