Domain id = 3
Class id = 4
User id = 7

<x>,<y>,<z>,<t>
-0.080211,-0.034295,0.292793,12.000000
-0.080264,-0.034361,0.292896,45.000000
-0.080277,-0.034358,0.292990,76.000000
-0.080435,-0.033837,0.293073,108.000000
-0.080883,-0.033600,0.293148,141.000000
-0.080948,-0.033593,0.293217,172.000000
-0.081033,-0.032852,0.293273,207.000000
-0.081086,-0.030731,0.293320,236.000000
-0.080810,-0.029245,0.293385,285.000000
-0.080911,-0.024446,0.293664,316.000000
-0.079926,-0.020310,0.293907,348.000000
-0.079037,-0.011659,0.294166,380.000000
-0.077705,-0.005593,0.294496,412.000000
-0.075938,-0.000678,0.294921,444.000000
-0.074114,0.005939,0.295346,476.000000
-0.072557,0.014360,0.295873,508.000000
-0.070745,0.022173,0.296733,541.000000
-0.067830,0.027326,0.297538,572.000000
-0.065066,0.032586,0.298479,605.000000
-0.062596,0.041480,0.299685,652.000000
-0.059573,0.045727,0.300869,685.000000
-0.056593,0.050174,0.302035,717.000000
-0.053121,0.056743,0.303333,751.000000
-0.049539,0.062887,0.304758,781.000000
-0.045680,0.069320,0.306120,814.000000
-0.041108,0.072528,0.307638,845.000000
-0.037843,0.078544,0.309371,879.000000
-0.032958,0.082022,0.311116,909.000000
-0.027665,0.085233,0.312813,942.000000
-0.022294,0.089197,0.314447,974.000000
-0.016619,0.090439,0.315776,1007.000000
-0.010388,0.092774,0.317064,1055.000000
-0.002823,0.092391,0.318184,1086.000000
0.002688,0.091467,0.318987,1116.000000
0.008965,0.090059,0.319596,1150.000000
0.014973,0.088280,0.320054,1182.000000
0.020292,0.084474,0.320429,1214.000000
0.024858,0.080260,0.320703,1244.000000
0.028779,0.074978,0.320898,1278.000000
0.032396,0.067413,0.321040,1309.000000
0.034383,0.061308,0.321133,1343.000000
0.035497,0.054830,0.321133,1374.000000
0.036043,0.049057,0.320833,1408.000000
0.036117,0.042914,0.319708,1453.000000
0.035855,0.036234,0.317996,1485.000000
0.034355,0.028819,0.316396,1517.000000
0.030592,0.024763,0.314527,1549.000000
0.026680,0.018976,0.312552,1584.000000
0.021478,0.015573,0.310790,1612.000000
0.016169,0.011517,0.309196,1648.000000
0.009407,0.009543,0.307611,1677.000000
0.003972,0.008200,0.306197,1710.000000
-0.001746,0.007060,0.305031,1741.000000
-0.008989,0.007266,0.304011,1774.000000
-0.014096,0.007258,0.303191,1805.000000
-0.018211,0.007750,0.302538,1853.000000
-0.024412,0.009912,0.302019,1885.000000
-0.028871,0.012604,0.301646,1918.000000
-0.033178,0.015400,0.301394,1950.000000
-0.037039,0.018641,0.301205,1982.000000
-0.041410,0.024456,0.301065,2014.000000
-0.044025,0.030586,0.300959,2046.000000
-0.045274,0.034412,0.300879,2078.000000
-0.046328,0.037446,0.300823,2109.000000
-0.047265,0.044387,0.300795,2140.000000
-0.047460,0.048769,0.300789,2172.000000
-0.047326,0.053967,0.300815,2204.000000
-0.046520,0.059010,0.300989,2251.000000
-0.045205,0.064704,0.301404,2284.000000
-0.042951,0.069774,0.302202,2316.000000
-0.039644,0.071626,0.303352,2349.000000
-0.036370,0.076151,0.304732,2381.000000
-0.032532,0.080256,0.306283,2413.000000
-0.027497,0.082374,0.307962,2444.000000
-0.023554,0.086297,0.309843,2478.000000
-0.017071,0.087052,0.311681,2508.000000
-0.011276,0.087344,0.313283,2540.000000
-0.005540,0.087643,0.314788,2572.000000
-0.000697,0.087742,0.316166,2620.000000
0.005948,0.087144,0.317287,2652.000000
0.012054,0.084416,0.318147,2685.000000
0.018448,0.078556,0.318811,2717.000000
0.022927,0.075790,0.319328,2748.000000
0.028685,0.067891,0.319711,2781.000000
0.032958,0.064470,0.320004,2813.000000
0.037252,0.058414,0.320209,2846.000000
0.040818,0.054396,0.320355,2877.000000
0.043850,0.048769,0.320448,2908.000000
0.047439,0.039541,0.320487,2940.000000
0.050315,0.031684,0.320399,2972.000000
0.052859,0.023220,0.320079,3020.000000
0.054451,0.017416,0.319167,3053.000000
0.055915,0.005572,0.317785,3085.000000
0.057333,-0.000990,0.316035,3117.000000
0.057960,-0.009955,0.314012,3149.000000
0.058786,-0.018023,0.311950,3181.000000
0.059223,-0.023491,0.309482,3214.000000
0.059278,-0.029797,0.307418,3245.000000
0.059326,-0.031711,0.305187,3277.000000
0.059299,-0.038761,0.303270,3309.000000
0.059294,-0.040778,0.301625,3341.000000
0.059112,-0.042259,0.300112,3373.000000
0.058334,-0.043570,0.298661,3421.000000
0.057587,-0.044269,0.297371,3453.000000
0.056731,-0.044365,0.296227,3485.000000
0.056080,-0.044366,0.295224,3518.000000
0.055279,-0.044174,0.294401,3549.000000
0.054732,-0.043967,0.293693,3581.000000
0.053801,-0.043208,0.293067,3613.000000
0.053476,-0.042761,0.292556,3645.000000
0.052854,-0.042166,0.292091,3677.000000
0.052152,-0.040485,0.291657,3709.000000
0.051773,-0.040458,0.291291,3741.000000
0.051138,-0.037238,0.290967,3772.000000
