Domain id = 3
Class id = 6
User id = 1

<x>,<y>,<z>,<t>
-0.112115,-0.009577,0.348265,0.000000
-0.113226,-0.008372,0.349000,31.000000
-0.114188,-0.006973,0.349539,63.000000
-0.114822,-0.006106,0.350023,96.000000
-0.115182,-0.004785,0.350367,127.000000
-0.114995,-0.004633,0.350622,160.000000
-0.113422,-0.004176,0.350802,192.000000
-0.109296,-0.004045,0.350914,224.000000
-0.103426,-0.003649,0.350937,256.000000
-0.097220,-0.001998,0.350764,288.000000
-0.090672,0.001717,0.349624,336.000000
-0.082895,0.004948,0.346705,367.000000
-0.071115,0.008297,0.341754,400.000000
-0.060205,0.011654,0.336917,432.000000
-0.046444,0.013545,0.331918,466.000000
-0.033887,0.014775,0.327766,498.000000
-0.021835,0.016255,0.323552,529.000000
-0.008811,0.016276,0.320417,562.000000
0.003308,0.016962,0.318031,593.000000
0.016086,0.017610,0.315727,625.000000
0.027974,0.017610,0.313464,657.000000
0.038647,0.017308,0.312063,689.000000
0.049820,0.017103,0.310713,739.000000
0.059741,0.017079,0.309507,769.000000
0.069169,0.016853,0.308540,803.000000
0.076509,0.016243,0.307720,833.000000
0.083734,0.015416,0.307006,865.000000
0.089158,0.013820,0.306454,898.000000
0.094566,0.012997,0.306030,928.000000
0.099318,0.012241,0.305692,961.000000
0.101742,0.011953,0.305438,993.000000
0.103245,0.011904,0.305250,1025.000000
0.103524,0.011421,0.305106,1056.000000
0.103524,0.011827,0.304997,1089.000000
0.102570,0.012846,0.304918,1137.000000
0.099365,0.015114,0.304890,1169.000000
0.095971,0.019379,0.304889,1200.000000
0.091425,0.024456,0.304938,1233.000000
0.085962,0.028568,0.305158,1265.000000
0.080761,0.035583,0.305789,1296.000000
0.075615,0.041486,0.306802,1329.000000
0.069815,0.049117,0.308812,1361.000000
0.064852,0.056226,0.311147,1393.000000
0.059252,0.059886,0.314005,1425.000000
0.054923,0.064750,0.317120,1456.000000
0.052133,0.069525,0.319623,1489.000000
0.050337,0.071317,0.321567,1536.000000
0.049604,0.072385,0.322836,1568.000000
0.049599,0.072109,0.323639,1600.000000
0.050605,0.068335,0.324148,1632.000000
0.053491,0.060006,0.324473,1665.000000
0.057843,0.053820,0.324586,1697.000000
0.063068,0.047414,0.324412,1730.000000
0.068604,0.039724,0.323058,1761.000000
0.073898,0.033365,0.320507,1795.000000
0.079750,0.027659,0.317172,1827.000000
0.084192,0.020567,0.314596,1859.000000
0.088485,0.013179,0.312335,1890.000000
0.093000,0.008228,0.310371,1937.000000
0.096803,0.004661,0.308765,1970.000000
0.101538,0.001553,0.307407,2002.000000
0.104198,-0.001712,0.306367,2034.000000
0.106397,-0.003765,0.305575,2065.000000
0.107575,-0.005388,0.304903,2097.000000
0.107073,-0.005907,0.304449,2130.000000
0.104597,-0.006068,0.304151,2162.000000
0.100174,-0.006874,0.303955,2194.000000
0.094568,-0.010306,0.303862,2225.000000
0.087627,-0.013368,0.303791,2257.000000
0.079682,-0.019413,0.303734,2304.000000
0.072038,-0.026192,0.303687,2337.000000
0.064762,-0.032602,0.303619,2369.000000
0.057000,-0.039178,0.303473,2401.000000
0.050930,-0.045039,0.303160,2433.000000
0.046487,-0.049249,0.302619,2465.000000
0.041847,-0.053665,0.301928,2497.000000
0.039794,-0.055011,0.300863,2530.000000
0.037630,-0.056660,0.299757,2561.000000
0.036336,-0.057911,0.298594,2595.000000
0.035633,-0.058572,0.297448,2624.000000
0.035326,-0.058524,0.296193,2656.000000
0.035560,-0.058048,0.294956,2704.000000
0.036211,-0.056678,0.293867,2737.000000
0.037239,-0.055503,0.293043,2770.000000
0.038058,-0.053857,0.292526,2801.000000
