Domain id = 3
Class id = 8
User id = 9

<x>,<y>,<z>,<t>
0.024444,0.046468,0.218344,6.000000
0.024413,0.046504,0.218620,38.000000
0.024417,0.046383,0.218899,69.000000
0.024412,0.046376,0.219165,119.000000
0.024669,0.046242,0.219421,149.000000
0.025665,0.045864,0.219679,182.000000
0.027643,0.045332,0.219973,213.000000
0.031269,0.044999,0.220298,248.000000
0.035444,0.043567,0.220650,277.000000
0.040805,0.042253,0.221052,312.000000
0.047016,0.041159,0.221485,341.000000
0.053107,0.039573,0.221951,376.000000
0.059872,0.037448,0.222449,406.000000
0.065800,0.035253,0.222961,440.000000
0.071722,0.033136,0.223486,469.000000
0.076998,0.030887,0.224024,517.000000
0.081355,0.028273,0.224636,550.000000
0.085945,0.027094,0.225206,582.000000
0.089684,0.024918,0.225771,613.000000
0.092519,0.023790,0.226291,648.000000
0.094763,0.022263,0.226787,677.000000
0.096753,0.021207,0.227248,709.000000
0.098507,0.020370,0.227670,741.000000
0.099100,0.020025,0.228040,773.000000
0.099158,0.019323,0.228371,805.000000
0.098971,0.018937,0.228673,837.000000
0.098328,0.018034,0.228952,870.000000
0.096404,0.016855,0.229206,919.000000
0.094394,0.013682,0.229445,950.000000
0.091301,0.010465,0.229643,985.000000
0.087002,0.006960,0.229787,1014.000000
0.081768,0.001650,0.229881,1048.000000
0.076971,-0.005562,0.229911,1078.000000
0.071995,-0.013008,0.229877,1113.000000
0.066839,-0.019637,0.229550,1142.000000
0.061929,-0.025359,0.228676,1175.000000
0.057859,-0.031868,0.227296,1206.000000
0.054073,-0.036605,0.225511,1241.000000
0.050746,-0.040866,0.223503,1286.000000
0.048014,-0.044178,0.221414,1318.000000
0.046042,-0.046715,0.219293,1351.000000
0.044182,-0.048640,0.217300,1386.000000
