Domain id = 3
Class id = 10
User id = 1

<x>,<y>,<z>,<t>
-0.052903,0.051916,0.360550,12.000000
-0.052898,0.052296,0.360562,46.000000
-0.052643,0.051897,0.360566,79.000000
-0.052472,0.051471,0.360563,109.000000
-0.052385,0.051340,0.360545,142.000000
-0.052021,0.050053,0.360484,172.000000
-0.051600,0.048958,0.360345,205.000000
-0.050994,0.047197,0.360047,251.000000
-0.050126,0.045954,0.359372,286.000000
-0.049142,0.043805,0.358547,317.000000
-0.046598,0.037015,0.357436,351.000000
-0.044540,0.032467,0.356026,380.000000
-0.042335,0.029629,0.354614,414.000000
-0.038701,0.024473,0.352614,445.000000
-0.035466,0.017102,0.350597,476.000000
-0.031174,0.012356,0.348567,509.000000
-0.026871,0.006938,0.346903,541.000000
-0.021107,-0.002850,0.344656,575.000000
-0.015473,-0.007811,0.342771,604.000000
-0.009533,-0.014378,0.340605,653.000000
-0.004201,-0.020043,0.338723,688.000000
0.001843,-0.024177,0.336580,717.000000
0.007692,-0.030149,0.334434,748.000000
0.013332,-0.033004,0.332226,782.000000
0.018990,-0.036783,0.330259,812.000000
0.024928,-0.038746,0.328336,845.000000
0.030653,-0.040597,0.326384,878.000000
0.035984,-0.041804,0.324589,909.000000
0.042254,-0.041796,0.323123,942.000000
0.048369,-0.041569,0.321878,973.000000
0.054009,-0.039889,0.320748,1005.000000
0.059478,-0.034170,0.319778,1057.000000
0.063263,-0.029994,0.319136,1085.000000
0.066547,-0.022673,0.318660,1119.000000
0.069670,-0.016032,0.318338,1150.000000
0.072093,-0.007512,0.318120,1181.000000
0.073603,0.001847,0.318005,1216.000000
0.074261,0.010235,0.318007,1245.000000
0.074521,0.019030,0.318292,1280.000000
0.074199,0.027126,0.319654,1311.000000
0.072696,0.034415,0.322203,1342.000000
0.070295,0.041249,0.325792,1375.000000
0.067028,0.046149,0.329174,1408.000000
0.062472,0.048655,0.332985,1454.000000
0.056772,0.050814,0.336514,1485.000000
0.051884,0.050823,0.338988,1520.000000
0.046607,0.050243,0.340537,1549.000000
0.041331,0.047407,0.341452,1581.000000
0.034612,0.044353,0.342034,1617.000000
0.028303,0.037417,0.342418,1647.000000
0.021448,0.029902,0.342674,1678.000000
0.014645,0.022158,0.342841,1711.000000
0.008463,0.013575,0.342933,1741.000000
0.001699,0.004152,0.342959,1775.000000
-0.005386,-0.004271,0.342961,1822.000000
-0.013023,-0.010487,0.342956,1853.000000
-0.020373,-0.022331,0.342943,1886.000000
-0.027771,-0.029437,0.342931,1917.000000
-0.034306,-0.038399,0.342920,1949.000000
-0.040624,-0.048057,0.342912,1981.000000
-0.046946,-0.052212,0.342906,2013.000000
-0.052134,-0.057141,0.342886,2046.000000
-0.056337,-0.060977,0.342819,2077.000000
-0.059027,-0.065913,0.342844,2109.000000
-0.061003,-0.071761,0.342879,2143.000000
-0.065800,-0.071376,0.342863,2174.000000
-0.067604,-0.072891,0.342718,2221.000000
-0.068143,-0.075048,0.342655,2254.000000
-0.070768,-0.074006,0.342469,2284.000000
