Domain id = 3
Class id = 2
User id = 9

<x>,<y>,<z>,<t>
-0.036198,0.026591,0.213660,9.000000
-0.036121,0.026868,0.213995,41.000000
-0.035705,0.025341,0.214294,74.000000
-0.035164,0.024682,0.214566,105.000000
-0.034655,0.025212,0.214813,138.000000
-0.033495,0.025645,0.215050,170.000000
-0.031854,0.025269,0.215295,201.000000
-0.028703,0.024909,0.215596,251.000000
-0.024879,0.024597,0.215924,283.000000
-0.020147,0.024063,0.216289,314.000000
-0.014127,0.020435,0.216678,347.000000
-0.007619,0.018676,0.217058,379.000000
-0.000525,0.017746,0.217425,410.000000
0.006528,0.017675,0.217738,441.000000
0.014151,0.017698,0.218038,473.000000
0.020773,0.017773,0.218329,504.000000
0.026058,0.018921,0.218618,538.000000
0.031850,0.019234,0.218949,571.000000
0.036486,0.019555,0.219324,619.000000
0.040209,0.020226,0.219728,652.000000
0.042841,0.021428,0.220171,681.000000
0.044580,0.022666,0.220608,714.000000
0.045552,0.023503,0.221019,746.000000
0.045923,0.023503,0.221385,779.000000
0.045919,0.024227,0.221701,809.000000
0.045589,0.023809,0.221985,845.000000
0.045245,0.022532,0.222252,875.000000
0.044083,0.021950,0.222487,905.000000
0.043290,0.017403,0.222681,939.000000
0.042749,0.012166,0.222824,971.000000
0.042431,0.003364,0.222931,1019.000000
0.042358,-0.006841,0.222996,1051.000000
0.042363,-0.018084,0.222996,1082.000000
0.042454,-0.024678,0.222764,1117.000000
0.042654,-0.034427,0.221918,1150.000000
0.042764,-0.040718,0.219970,1179.000000
0.042795,-0.048568,0.217160,1211.000000
0.043078,-0.053582,0.213074,1243.000000
0.043113,-0.058767,0.209733,1275.000000
0.043273,-0.060685,0.207014,1308.000000
0.043406,-0.062429,0.204799,1338.000000
0.043412,-0.063130,0.202882,1373.000000
0.043226,-0.064381,0.201270,1419.000000
0.042484,-0.064244,0.199864,1453.000000
0.040228,-0.064246,0.198734,1483.000000
0.036729,-0.064244,0.197836,1517.000000
0.032265,-0.064046,0.197136,1547.000000
0.026678,-0.062281,0.196590,1580.000000
0.020328,-0.061226,0.196188,1610.000000
0.013945,-0.059323,0.195894,1642.000000
0.006330,-0.059629,0.195677,1675.000000
-0.001872,-0.058035,0.195514,1707.000000
-0.008932,-0.056486,0.195386,1738.000000
-0.015177,-0.054419,0.195284,1770.000000
-0.021768,-0.053967,0.195203,1819.000000
-0.027405,-0.052943,0.195136,1851.000000
-0.031425,-0.051597,0.195076,1882.000000
-0.035145,-0.050484,0.195026,1915.000000
-0.037364,-0.048762,0.194979,1945.000000
-0.038761,-0.047804,0.194933,1978.000000
-0.039610,-0.046675,0.194876,2009.000000
-0.039854,-0.046605,0.194820,2042.000000
-0.039952,-0.046261,0.194765,2074.000000
-0.039506,-0.045619,0.194717,2105.000000
-0.039018,-0.044633,0.194677,2138.000000
-0.038166,-0.043071,0.194645,2170.000000
-0.037002,-0.041112,0.194620,2219.000000
-0.036004,-0.037202,0.194620,2251.000000
-0.034658,-0.032268,0.194669,2283.000000
-0.033971,-0.025201,0.194843,2315.000000
-0.033165,-0.017850,0.195247,2347.000000
-0.032980,-0.007535,0.196041,2378.000000
-0.032904,0.001421,0.197351,2410.000000
-0.032920,0.009762,0.199421,2441.000000
-0.032852,0.014553,0.201895,2473.000000
-0.032857,0.021182,0.204643,2506.000000
-0.032860,0.026940,0.207288,2537.000000
-0.032935,0.030517,0.209716,2585.000000
-0.032941,0.032067,0.211823,2618.000000
-0.032881,0.033442,0.213674,2650.000000
