Domain id = 3
Class id = 1
User id = 10

<x>,<y>,<z>,<t>
-0.089707,-0.001447,0.423750,13.000000
-0.089907,-0.001797,0.423736,45.000000
-0.090445,-0.001922,0.423722,78.000000
-0.090890,-0.001905,0.423705,107.000000
-0.090900,-0.002115,0.423686,156.000000
-0.090878,-0.002133,0.423667,189.000000
-0.090562,-0.002266,0.423623,219.000000
-0.090221,-0.002195,0.423558,251.000000
-0.089054,-0.001922,0.423485,283.000000
-0.088029,-0.001475,0.423411,317.000000
-0.085932,-0.001276,0.423331,350.000000
-0.083283,-0.001360,0.423244,381.000000
-0.081333,-0.001404,0.423105,411.000000
-0.079303,-0.000791,0.422947,443.000000
-0.076163,-0.000567,0.422761,475.000000
-0.074052,-0.000088,0.422544,525.000000
-0.070970,-0.000085,0.422178,555.000000
-0.067988,0.000033,0.421623,587.000000
-0.064456,-0.000003,0.421043,620.000000
-0.060791,-0.000540,0.420419,651.000000
-0.058536,-0.000576,0.419738,683.000000
-0.057070,-0.000570,0.419042,717.000000
-0.055500,-0.000599,0.418313,749.000000
-0.054548,-0.000799,0.417558,782.000000
-0.054045,-0.000909,0.416847,813.000000
-0.053565,-0.001718,0.416125,846.000000
-0.053298,-0.001718,0.415432,877.000000
-0.053070,-0.001950,0.414736,925.000000
-0.052963,-0.001795,0.414123,956.000000
-0.052582,-0.001987,0.413468,989.000000
-0.052014,-0.001907,0.412808,1022.000000
-0.050704,-0.000741,0.412189,1054.000000
-0.048560,0.000331,0.411535,1083.000000
-0.045522,0.001543,0.410646,1117.000000
-0.042469,0.002530,0.409561,1150.000000
-0.040014,0.004567,0.408375,1182.000000
-0.038335,0.013735,0.407542,1214.000000
-0.035892,0.019915,0.406933,1246.000000
-0.034254,0.029439,0.406550,1278.000000
-0.031394,0.031732,0.406259,1325.000000
-0.029914,0.038761,0.406053,1358.000000
-0.028228,0.045967,0.405910,1390.000000
-0.026705,0.049213,0.405807,1422.000000
-0.025607,0.057105,0.405757,1453.000000
-0.024697,0.060481,0.405734,1486.000000
-0.023931,0.063372,0.405735,1517.000000
-0.023349,0.065408,0.405767,1549.000000
-0.022598,0.067045,0.405848,1580.000000
-0.022082,0.068313,0.405975,1613.000000
-0.021691,0.069411,0.406153,1645.000000
-0.021290,0.071454,0.406412,1677.000000
-0.020784,0.073056,0.406708,1725.000000
-0.020078,0.073100,0.406961,1758.000000
-0.019749,0.073277,0.407193,1789.000000
-0.019306,0.074029,0.407405,1821.000000
-0.019185,0.074015,0.407591,1853.000000
-0.019128,0.073811,0.407736,1885.000000
-0.019085,0.072958,0.407848,1916.000000
-0.019084,0.070352,0.407935,1949.000000
-0.019084,0.067373,0.407994,1980.000000
-0.019186,0.063096,0.408012,2013.000000
-0.019355,0.058556,0.408000,2044.000000
-0.019360,0.052706,0.407800,2078.000000
-0.019361,0.049862,0.407396,2126.000000
-0.019183,0.043421,0.406589,2158.000000
-0.019044,0.038784,0.405439,2189.000000
-0.018919,0.032874,0.403890,2222.000000
-0.018674,0.027055,0.402092,2253.000000
-0.017994,0.021829,0.400103,2285.000000
-0.017070,0.018172,0.398193,2317.000000
-0.015696,0.012852,0.395901,2349.000000
-0.015044,0.009024,0.393758,2381.000000
-0.014035,0.002069,0.391264,2414.000000
-0.013186,-0.003647,0.388590,2446.000000
-0.012397,-0.009962,0.385942,2494.000000
-0.011296,-0.016177,0.383084,2527.000000
-0.010558,-0.022449,0.380415,2559.000000
-0.009917,-0.029436,0.377657,2590.000000
-0.008957,-0.036202,0.374816,2622.000000
-0.008020,-0.042487,0.372120,2654.000000
-0.007290,-0.046116,0.369641,2686.000000
-0.006395,-0.049961,0.367396,2716.000000
-0.004947,-0.052642,0.365314,2750.000000
-0.004049,-0.055438,0.363552,2780.000000
-0.003205,-0.057552,0.362002,2812.000000
-0.002560,-0.058409,0.360660,2846.000000
-0.001792,-0.059843,0.359509,2892.000000
-0.001226,-0.060462,0.358495,2925.000000
-0.000696,-0.061011,0.357596,2956.000000
0.000067,-0.060993,0.356813,2991.000000
0.000692,-0.060968,0.356144,3021.000000
0.001377,-0.060436,0.355566,3055.000000
0.002207,-0.059762,0.355096,3084.000000
0.003046,-0.059670,0.354697,3119.000000
0.004267,-0.057297,0.354371,3150.000000
0.005266,-0.055061,0.354092,3182.000000
0.006381,-0.049907,0.353859,3213.000000
0.007684,-0.045511,0.353678,3247.000000
0.009248,-0.041655,0.353538,3292.000000
0.011127,-0.037229,0.353429,3326.000000
0.012777,-0.030169,0.353344,3356.000000
0.014861,-0.027405,0.353277,3391.000000
0.016721,-0.018869,0.353227,3420.000000
0.018593,-0.007017,0.353220,3454.000000
0.020696,-0.006651,0.353216,3484.000000
0.022451,-0.002455,0.353216,3518.000000
0.024906,0.003480,0.353225,3548.000000
0.028376,0.004560,0.353238,3582.000000
0.030660,0.007319,0.353259,3612.000000
0.033350,0.011467,0.353309,3646.000000
0.035864,0.016240,0.353456,3692.000000
0.037741,0.020659,0.353839,3726.000000
0.039368,0.025283,0.354743,3756.000000
0.041142,0.029941,0.356387,3790.000000
0.042742,0.035307,0.358452,3820.000000
0.044191,0.038913,0.360462,3853.000000
0.045380,0.041524,0.362659,3883.000000
0.046393,0.044593,0.364712,3917.000000
0.046976,0.049312,0.366975,3947.000000
0.047438,0.053781,0.369462,3981.000000
0.048021,0.057663,0.371731,4011.000000
0.048266,0.061557,0.374200,4046.000000
0.048568,0.063048,0.376359,4092.000000
0.049018,0.065463,0.378474,4125.000000
0.049430,0.068532,0.380730,4155.000000
0.050132,0.070904,0.382718,4189.000000
0.050757,0.073711,0.384748,4219.000000
0.051364,0.075760,0.386482,4252.000000
0.051840,0.075974,0.387887,4282.000000
0.051942,0.076235,0.389187,4316.000000
0.051986,0.077077,0.390365,4346.000000
0.051905,0.077525,0.391427,4381.000000
0.051755,0.078329,0.392491,4410.000000
0.051424,0.078510,0.393446,4461.000000
0.050781,0.077077,0.394165,4491.000000
