Domain id = 3
Class id = 10
User id = 3

<x>,<y>,<z>,<t>
-0.066843,0.095399,0.296812,0.000000
-0.067854,0.097913,0.299043,32.000000
-0.068246,0.098197,0.300854,65.000000
-0.068329,0.097027,0.302321,96.000000
-0.068265,0.092995,0.303433,129.000000
-0.067491,0.086274,0.304196,160.000000
-0.064464,0.075342,0.304668,191.000000
-0.059232,0.064968,0.304923,224.000000
-0.053302,0.054822,0.304874,255.000000
-0.046143,0.043422,0.303260,287.000000
-0.037691,0.032803,0.299093,320.000000
-0.028937,0.023241,0.294153,352.000000
-0.019962,0.017059,0.288617,401.000000
-0.009744,0.006435,0.285099,431.000000
0.000218,-0.000073,0.281686,463.000000
0.010940,-0.005426,0.278855,496.000000
0.020938,-0.009163,0.276428,531.000000
0.030840,-0.011832,0.274711,560.000000
0.039826,-0.012390,0.273428,594.000000
0.049096,-0.012162,0.272506,624.000000
0.056675,-0.010415,0.271934,659.000000
0.062875,-0.006077,0.271575,688.000000
0.067845,-0.000188,0.271382,721.000000
0.070999,0.007385,0.271376,752.000000
0.072595,0.015915,0.271661,801.000000
0.073072,0.023032,0.273022,835.000000
0.072673,0.029690,0.275367,864.000000
0.069973,0.035082,0.277980,897.000000
0.064677,0.040140,0.280968,927.000000
0.056103,0.042420,0.283949,959.000000
0.046334,0.043110,0.286239,993.000000
0.037183,0.043533,0.287622,1023.000000
0.025814,0.042666,0.288471,1058.000000
0.016880,0.038467,0.288964,1090.000000
0.007029,0.031013,0.289190,1119.000000
-0.002284,0.023699,0.288860,1151.000000
-0.011777,0.011186,0.285822,1200.000000
-0.022312,0.000601,0.280047,1232.000000
-0.031258,-0.008019,0.271770,1263.000000
-0.038007,-0.021726,0.266308,1297.000000
-0.044603,-0.029124,0.261122,1327.000000
-0.050237,-0.035996,0.255691,1360.000000
-0.054251,-0.041050,0.251019,1391.000000
-0.056944,-0.045379,0.247146,1425.000000
-0.058591,-0.050125,0.244542,1454.000000
-0.059725,-0.053110,0.242547,1489.000000
-0.060481,-0.055357,0.241042,1518.000000
-0.060791,-0.057023,0.239966,1569.000000
-0.060938,-0.057591,0.239025,1599.000000
