Domain id = 3
Class id = 3
User id = 9

<x>,<y>,<z>,<t>
0.013544,0.045794,0.203829,10.000000
0.013173,0.045516,0.203859,42.000000
0.012875,0.045505,0.203885,74.000000
0.011783,0.045605,0.203907,105.000000
0.010582,0.047495,0.203926,154.000000
0.008753,0.047323,0.203946,186.000000
0.006192,0.047156,0.203977,218.000000
0.002260,0.046643,0.204044,250.000000
-0.003197,0.046613,0.204182,282.000000
-0.008617,0.046151,0.204422,314.000000
-0.013986,0.043696,0.204736,345.000000
-0.019508,0.039636,0.205151,377.000000
-0.025126,0.035501,0.205626,410.000000
-0.029373,0.030290,0.206142,442.000000
-0.033179,0.026025,0.206629,473.000000
-0.036126,0.021010,0.207047,521.000000
-0.037232,0.013891,0.207409,553.000000
-0.037453,0.007719,0.207710,585.000000
-0.037261,0.001191,0.207944,618.000000
-0.035697,-0.006511,0.208133,650.000000
-0.031420,-0.013551,0.208290,681.000000
-0.026526,-0.019035,0.208414,714.000000
-0.019835,-0.023072,0.208509,746.000000
-0.012578,-0.024723,0.208581,779.000000
-0.004315,-0.027962,0.208635,810.000000
0.004119,-0.029981,0.208671,843.000000
0.013608,-0.035688,0.208701,876.000000
0.021288,-0.036207,0.208726,922.000000
0.028323,-0.036127,0.208747,954.000000
0.035496,-0.036041,0.208768,986.000000
0.040297,-0.035097,0.208796,1018.000000
0.043587,-0.033828,0.208875,1050.000000
0.045792,-0.028591,0.208988,1082.000000
0.047404,-0.024236,0.209157,1114.000000
0.048002,-0.018464,0.209396,1146.000000
0.048144,-0.011497,0.209684,1178.000000
0.047949,-0.005365,0.210065,1210.000000
0.046897,0.002978,0.210514,1241.000000
0.045266,0.011796,0.211045,1275.000000
0.042885,0.016822,0.211779,1323.000000
0.038061,0.020670,0.212705,1353.000000
0.034448,0.024845,0.213771,1385.000000
0.031904,0.029627,0.214934,1417.000000
0.028218,0.031401,0.216186,1449.000000
0.024463,0.032863,0.217569,1481.000000
