Domain id = 3
Class id = 6
User id = 6

<x>,<y>,<z>,<t>
-0.096002,-0.009300,0.313299,17.000000
-0.095676,-0.009056,0.313365,48.000000
-0.094425,-0.008949,0.313418,79.000000
-0.092833,-0.008928,0.313462,112.000000
-0.090772,-0.008605,0.313498,143.000000
-0.088512,-0.007815,0.313524,176.000000
-0.085760,-0.007047,0.313540,208.000000
-0.081405,-0.007005,0.313551,240.000000
-0.077967,-0.005865,0.313560,271.000000
-0.071878,-0.005421,0.313561,305.000000
-0.065676,-0.005046,0.313540,336.000000
-0.057338,-0.005132,0.313499,367.000000
-0.050485,-0.004885,0.313374,416.000000
-0.042131,-0.004266,0.313050,447.000000
-0.031909,-0.004297,0.312544,480.000000
-0.025279,-0.004283,0.311861,512.000000
-0.016163,-0.003837,0.310967,544.000000
-0.007428,-0.003542,0.309916,576.000000
-0.000167,-0.002823,0.308743,608.000000
0.009371,-0.002805,0.307636,640.000000
0.017479,-0.002774,0.306553,674.000000
0.026042,-0.003716,0.305660,706.000000
0.032938,-0.003756,0.304777,739.000000
0.040109,-0.004152,0.303966,767.000000
0.047217,-0.005409,0.303245,819.000000
0.056208,-0.006112,0.302490,849.000000
0.062150,-0.007492,0.301883,881.000000
0.068581,-0.010464,0.301473,912.000000
0.074379,-0.009990,0.301117,945.000000
0.079462,-0.010019,0.300858,975.000000
0.083269,-0.010034,0.300666,1008.000000
0.086613,-0.010281,0.300524,1040.000000
0.088554,-0.009851,0.300415,1075.000000
0.090876,-0.009170,0.300329,1104.000000
0.091703,-0.008980,0.300260,1136.000000
0.091728,-0.009429,0.300206,1184.000000
0.090415,-0.007246,0.300163,1216.000000
0.088445,-0.007838,0.300153,1248.000000
0.084875,-0.007846,0.300154,1282.000000
0.079485,-0.004802,0.300155,1312.000000
0.074938,-0.003513,0.300158,1346.000000
0.069074,-0.002479,0.300162,1376.000000
0.064442,0.000986,0.300165,1409.000000
0.059577,0.002942,0.300169,1440.000000
0.056023,0.005068,0.300170,1475.000000
0.052649,0.008530,0.300171,1505.000000
0.050670,0.013484,0.300167,1538.000000
0.049249,0.013937,0.300157,1584.000000
0.048590,0.015615,0.300136,1616.000000
0.048107,0.017549,0.300094,1648.000000
0.048299,0.017615,0.300043,1679.000000
0.049222,0.016068,0.299996,1711.000000
0.051569,0.014426,0.299958,1746.000000
0.055126,0.010738,0.299929,1775.000000
0.059624,0.009942,0.299906,1809.000000
0.063718,0.008056,0.299887,1839.000000
0.068928,0.004671,0.299878,1874.000000
0.073039,0.002928,0.299874,1904.000000
0.078215,-0.001802,0.299883,1938.000000
0.082853,-0.004669,0.299904,1984.000000
0.086853,-0.008626,0.299954,2016.000000
0.091107,-0.011581,0.300039,2048.000000
0.094557,-0.014979,0.300205,2080.000000
0.097024,-0.018071,0.300449,2112.000000
0.099176,-0.019199,0.300744,2146.000000
0.099809,-0.021192,0.301073,2176.000000
0.099821,-0.023314,0.301427,2210.000000
0.098952,-0.026129,0.301904,2242.000000
0.096529,-0.031296,0.302624,2274.000000
0.093268,-0.031398,0.303242,2307.000000
0.088995,-0.033523,0.303864,2335.000000
0.085532,-0.036606,0.304409,2386.000000
0.080038,-0.037711,0.304839,2418.000000
0.075060,-0.040098,0.305199,2450.000000
0.070401,-0.043034,0.305477,2480.000000
0.066949,-0.048332,0.305739,2513.000000
0.063250,-0.052041,0.306013,2544.000000
0.060357,-0.056584,0.306365,2579.000000
0.057831,-0.057109,0.306654,2607.000000
0.056350,-0.057940,0.306892,2641.000000
0.055372,-0.058515,0.307080,2674.000000
0.054521,-0.058707,0.307228,2702.000000
0.053797,-0.059026,0.307343,2736.000000
0.052746,-0.058856,0.307432,2783.000000
0.052480,-0.058085,0.307502,2817.000000
0.052868,-0.058419,0.307559,2848.000000
0.052836,-0.058367,0.307607,2880.000000
