Domain id = 3
Class id = 6
User id = 1

<x>,<y>,<z>,<t>
-0.090223,0.018074,0.362030,0.000000
-0.090877,0.018448,0.362524,31.000000
-0.090814,0.018285,0.362843,79.000000
-0.090511,0.018320,0.363043,112.000000
-0.088961,0.018809,0.363069,142.000000
-0.085340,0.019442,0.362686,174.000000
-0.078836,0.019942,0.360512,207.000000
-0.073328,0.021409,0.356840,239.000000
-0.067275,0.023935,0.352862,270.000000
-0.058886,0.024549,0.348899,302.000000
-0.049739,0.025172,0.344467,339.000000
-0.040830,0.027053,0.339671,367.000000
-0.031387,0.028217,0.336105,400.000000
-0.021784,0.028261,0.333038,431.000000
-0.012368,0.028346,0.329949,481.000000
-0.002424,0.028560,0.327768,511.000000
0.007173,0.028577,0.325343,543.000000
0.016474,0.028683,0.323180,575.000000
0.025247,0.028627,0.321480,611.000000
0.032878,0.028301,0.320256,640.000000
0.042371,0.027467,0.319097,674.000000
0.050058,0.026908,0.317902,707.000000
0.057882,0.025395,0.316777,736.000000
0.064626,0.024225,0.315837,767.000000
0.070168,0.022575,0.315036,801.000000
0.074691,0.020148,0.314351,834.000000
0.079387,0.018891,0.313791,880.000000
0.082709,0.018440,0.313361,911.000000
0.085791,0.018139,0.313023,943.000000
0.087381,0.017801,0.312717,975.000000
0.087611,0.018081,0.312416,1010.000000
0.086996,0.018034,0.312198,1041.000000
0.085713,0.018599,0.312038,1071.000000
0.082218,0.020219,0.311922,1104.000000
0.079190,0.024865,0.311841,1135.000000
0.074769,0.028069,0.311813,1168.000000
0.070705,0.033771,0.311808,1199.000000
0.065942,0.039544,0.311844,1231.000000
0.061891,0.044452,0.311968,1281.000000
0.058039,0.052391,0.312295,1312.000000
0.054622,0.057064,0.313047,1342.000000
0.051310,0.064007,0.314016,1375.000000
0.047757,0.068127,0.315234,1408.000000
0.044284,0.072215,0.316749,1440.000000
0.041168,0.075342,0.318403,1470.000000
0.039278,0.077840,0.319868,1505.000000
0.037465,0.082001,0.321245,1537.000000
0.036415,0.082598,0.322388,1567.000000
0.035923,0.083361,0.323202,1600.000000
0.035939,0.083269,0.323806,1633.000000
0.036527,0.080500,0.324264,1678.000000
0.038267,0.077126,0.324588,1713.000000
0.040939,0.072344,0.324815,1745.000000
0.044294,0.067404,0.324978,1774.000000
0.047437,0.063562,0.325075,1809.000000
0.050544,0.057752,0.325075,1842.000000
0.053826,0.052838,0.324946,1872.000000
0.057055,0.047281,0.324517,1904.000000
0.060630,0.041805,0.323392,1935.000000
0.064119,0.036270,0.321801,1968.000000
0.069128,0.031025,0.319490,1999.000000
0.074231,0.026434,0.317238,2047.000000
0.079401,0.020405,0.315373,2079.000000
0.083470,0.014364,0.313622,2112.000000
0.087184,0.007734,0.312190,2146.000000
0.090283,-0.000474,0.310982,2175.000000
0.093262,-0.004827,0.309924,2207.000000
0.094611,-0.009047,0.309080,2241.000000
0.095097,-0.012746,0.308343,2272.000000
0.094973,-0.014447,0.307710,2304.000000
0.092905,-0.016718,0.307257,2338.000000
0.088318,-0.016792,0.306894,2370.000000
0.083682,-0.017047,0.306635,2400.000000
0.078367,-0.019024,0.306436,2448.000000
0.073160,-0.019391,0.306273,2480.000000
0.066344,-0.021721,0.306144,2513.000000
0.061028,-0.024372,0.306034,2546.000000
0.054928,-0.027573,0.305947,2576.000000
0.049409,-0.031957,0.305877,2608.000000
0.044810,-0.033986,0.305782,2641.000000
0.039281,-0.037826,0.305681,2671.000000
0.033616,-0.041870,0.305552,2705.000000
0.028196,-0.045045,0.305414,2735.000000
0.024494,-0.048953,0.305246,2766.000000
0.020811,-0.051065,0.305020,2802.000000
0.016931,-0.052252,0.304776,2851.000000
0.016138,-0.054182,0.304453,2879.000000
0.014915,-0.054469,0.304013,2913.000000
0.014603,-0.054973,0.303473,2943.000000
0.014283,-0.054338,0.303072,2976.000000
0.014987,-0.054288,0.302559,3010.000000
0.016248,-0.054292,0.302098,3040.000000
0.017610,-0.053727,0.301612,3074.000000
0.019328,-0.053572,0.301193,3102.000000
0.020907,-0.053483,0.300852,3137.000000
0.022164,-0.052484,0.300529,3166.000000
0.023251,-0.051953,0.300252,3201.000000
