Domain id = 3
Class id = 1
User id = 3

<x>,<y>,<z>,<t>
-0.090075,0.009362,0.299026,27.000000
-0.092373,0.006908,0.299182,58.000000
-0.094141,0.005653,0.299322,89.000000
-0.095348,0.005144,0.299442,124.000000
-0.095975,0.005145,0.299535,170.000000
-0.095341,0.004556,0.299608,206.000000
-0.093404,0.004360,0.299664,237.000000
-0.090789,0.004572,0.299700,265.000000
-0.086127,0.004621,0.299714,298.000000
-0.081797,0.004728,0.299714,331.000000
-0.078556,0.005012,0.299704,361.000000
-0.074865,0.005431,0.299672,393.000000
-0.072210,0.005496,0.299621,425.000000
-0.070231,0.007047,0.299540,457.000000
-0.068841,0.007953,0.299445,489.000000
-0.066803,0.009613,0.299353,538.000000
-0.064632,0.012346,0.299275,569.000000
-0.062785,0.015609,0.299213,602.000000
-0.061583,0.021745,0.299162,634.000000
-0.059026,0.025347,0.299125,665.000000
-0.057527,0.033564,0.299097,697.000000
-0.055333,0.038217,0.299095,730.000000
-0.052317,0.045255,0.299122,761.000000
-0.049268,0.053237,0.299272,793.000000
-0.046210,0.061232,0.299691,825.000000
-0.043049,0.068597,0.300481,856.000000
-0.040011,0.074068,0.301737,890.000000
-0.037294,0.078534,0.303280,937.000000
-0.034694,0.080661,0.304963,969.000000
-0.032413,0.082656,0.306580,1001.000000
-0.030179,0.083074,0.307995,1033.000000
-0.028447,0.082901,0.309171,1065.000000
-0.026944,0.081164,0.310087,1097.000000
-0.025485,0.075853,0.310777,1130.000000
-0.024033,0.067880,0.311238,1161.000000
-0.022297,0.056669,0.311538,1193.000000
-0.020336,0.044998,0.311680,1226.000000
-0.018477,0.034086,0.311509,1258.000000
-0.015220,0.019105,0.310055,1289.000000
-0.011940,0.004332,0.306374,1338.000000
-0.008238,-0.009340,0.302068,1370.000000
-0.004185,-0.023601,0.298473,1402.000000
-0.000894,-0.032612,0.295031,1434.000000
0.002180,-0.041198,0.291729,1465.000000
0.004913,-0.047806,0.289048,1497.000000
