Domain id = 3
Class id = 7
User id = 4

<x>,<y>,<z>,<t>
-0.054952,-0.071558,0.354782,6.000000
-0.054767,-0.071540,0.354374,38.000000
-0.054767,-0.071555,0.354006,71.000000
-0.054771,-0.071345,0.353608,102.000000
-0.053819,-0.071975,0.353336,137.000000
-0.052594,-0.072056,0.353126,166.000000
-0.049487,-0.072083,0.352923,198.000000
-0.045129,-0.072363,0.352737,233.000000
-0.040648,-0.073288,0.352509,281.000000
-0.036627,-0.073445,0.352083,310.000000
-0.032071,-0.073706,0.351673,342.000000
-0.029159,-0.073622,0.351308,374.000000
-0.027551,-0.073587,0.350978,408.000000
-0.025712,-0.073772,0.350752,438.000000
-0.024425,-0.073930,0.350588,469.000000
-0.021383,-0.074251,0.350447,501.000000
-0.016312,-0.074324,0.350289,534.000000
-0.008670,-0.074241,0.350093,566.000000
0.001293,-0.071946,0.349821,598.000000
0.012324,-0.061712,0.349266,631.000000
0.022971,-0.052277,0.348825,679.000000
0.033573,-0.036289,0.348413,711.000000
0.041636,-0.020487,0.348138,744.000000
0.048659,-0.008035,0.348030,776.000000
0.052614,0.004504,0.348328,807.000000
0.055459,0.023548,0.349526,840.000000
0.056008,0.033886,0.352568,872.000000
0.055314,0.047937,0.357059,903.000000
0.050837,0.058126,0.362012,934.000000
0.042665,0.066418,0.367154,968.000000
0.033077,0.071675,0.372110,998.000000
0.021123,0.075081,0.375256,1030.000000
0.010134,0.076766,0.377576,1079.000000
-0.002066,0.077394,0.379126,1110.000000
-0.011666,0.076105,0.380286,1142.000000
-0.022700,0.073238,0.381223,1175.000000
-0.032842,0.068693,0.381840,1205.000000
-0.039756,0.061918,0.382224,1238.000000
-0.044245,0.056780,0.382480,1269.000000
-0.047176,0.053566,0.382657,1303.000000
-0.049131,0.049664,0.382770,1335.000000
-0.050457,0.047947,0.382765,1367.000000
-0.051064,0.047952,0.382598,1400.000000
-0.051062,0.050830,0.382338,1431.000000
-0.050187,0.053894,0.382113,1479.000000
-0.048330,0.061455,0.381948,1514.000000
-0.045523,0.072078,0.381827,1545.000000
-0.041410,0.081801,0.381783,1575.000000
-0.036758,0.087967,0.381923,1608.000000
-0.033247,0.098673,0.382404,1637.000000
-0.029784,0.104554,0.383696,1669.000000
-0.028193,0.109638,0.385140,1704.000000
-0.027475,0.110633,0.386452,1737.000000
-0.027479,0.111160,0.387606,1768.000000
-0.028747,0.108495,0.388648,1797.000000
-0.031970,0.103295,0.389356,1832.000000
-0.037305,0.099219,0.389791,1879.000000
-0.043067,0.088428,0.390065,1912.000000
-0.048073,0.080495,0.390179,1945.000000
-0.053010,0.071042,0.390178,1978.000000
-0.058196,0.062409,0.389857,2009.000000
-0.061195,0.058991,0.388812,2039.000000
-0.063234,0.051442,0.387492,2070.000000
-0.064595,0.049490,0.385975,2104.000000
-0.064680,0.046205,0.384463,2134.000000
-0.063739,0.044957,0.382964,2169.000000
-0.059303,0.044235,0.381548,2200.000000
-0.054018,0.044229,0.380427,2250.000000
-0.047012,0.044117,0.379413,2282.000000
-0.037117,0.044118,0.378541,2311.000000
-0.028228,0.044069,0.377561,2343.000000
-0.019323,0.044268,0.376620,2375.000000
-0.010831,0.044644,0.376044,2408.000000
-0.004627,0.044636,0.375683,2440.000000
-0.000140,0.044514,0.375447,2471.000000
0.002153,0.046657,0.375278,2504.000000
0.004216,0.046548,0.375153,2535.000000
0.004668,0.046037,0.375058,2567.000000
0.004490,0.045401,0.374982,2602.000000
0.003389,0.043608,0.374936,2648.000000
