Domain id = 3
Class id = 6
User id = 5

<x>,<y>,<z>,<t>
-0.075135,0.003639,0.254114,24.000000
-0.075282,0.004211,0.254107,56.000000
-0.075273,0.004389,0.254100,89.000000
-0.074775,0.004458,0.254093,120.000000
-0.074158,0.005342,0.254087,152.000000
-0.071835,0.005740,0.254081,184.000000
-0.069345,0.006276,0.254075,215.000000
-0.066236,0.006740,0.254070,248.000000
-0.061297,0.007169,0.254067,279.000000
-0.056340,0.007568,0.254064,312.000000
-0.051864,0.008236,0.254063,343.000000
-0.045687,0.008255,0.254063,376.000000
-0.040085,0.008275,0.254065,423.000000
-0.034470,0.008376,0.254070,455.000000
-0.028032,0.008411,0.254079,488.000000
-0.021454,0.008713,0.254093,520.000000
-0.015490,0.008934,0.254115,551.000000
-0.009463,0.008947,0.254155,584.000000
-0.003684,0.008939,0.254214,615.000000
0.001661,0.008915,0.254316,649.000000
0.006725,0.009039,0.254454,682.000000
0.011918,0.008922,0.254660,712.000000
0.016839,0.008548,0.254961,743.000000
0.021156,0.008549,0.255325,792.000000
0.025053,0.008962,0.255694,826.000000
0.029077,0.009962,0.256033,856.000000
0.032807,0.010357,0.256375,890.000000
0.035900,0.010432,0.256723,919.000000
0.038649,0.010351,0.257137,951.000000
0.041226,0.010281,0.257587,984.000000
0.043928,0.010755,0.258007,1016.000000
0.045920,0.010595,0.258458,1048.000000
0.047913,0.010316,0.259035,1080.000000
0.049678,0.010304,0.259569,1111.000000
0.051264,0.009843,0.260076,1143.000000
0.052813,0.009657,0.260562,1191.000000
0.054562,0.010177,0.260955,1224.000000
0.055622,0.010220,0.261319,1256.000000
0.056027,0.011101,0.261605,1288.000000
0.055845,0.011493,0.261841,1320.000000
0.054726,0.011831,0.262053,1352.000000
0.052218,0.012769,0.262239,1385.000000
0.048735,0.014190,0.262404,1416.000000
0.043867,0.016707,0.262542,1447.000000
0.038975,0.019055,0.262648,1482.000000
0.033514,0.019235,0.262753,1512.000000
0.028041,0.020695,0.262843,1545.000000
0.022943,0.022517,0.262914,1591.000000
0.018510,0.025750,0.262970,1624.000000
0.013979,0.028570,0.263005,1656.000000
0.010020,0.030041,0.263027,1688.000000
0.006551,0.031676,0.263043,1719.000000
0.003875,0.033458,0.263050,1752.000000
0.002043,0.034108,0.263052,1784.000000
0.000818,0.034959,0.263052,1816.000000
-0.000014,0.035303,0.263047,1848.000000
-0.000065,0.035718,0.263031,1880.000000
0.000149,0.035363,0.263012,1912.000000
0.000976,0.035221,0.262987,1944.000000
0.002778,0.034779,0.262960,1992.000000
0.005509,0.033657,0.262935,2024.000000
0.008225,0.032615,0.262911,2055.000000
0.011137,0.031402,0.262890,2090.000000
0.014002,0.029765,0.262871,2120.000000
0.016919,0.028721,0.262855,2154.000000
0.019701,0.026209,0.262844,2184.000000
0.022629,0.025052,0.262842,2215.000000
0.026047,0.023665,0.262843,2247.000000
0.028458,0.022886,0.262849,2279.000000
0.030963,0.021793,0.262863,2311.000000
0.033682,0.020144,0.262896,2346.000000
0.036146,0.018651,0.262944,2391.000000
0.038429,0.017491,0.263011,2423.000000
0.040735,0.016263,0.263094,2455.000000
0.042465,0.014033,0.263219,2487.000000
0.044358,0.012827,0.263379,2519.000000
0.045851,0.011394,0.263575,2551.000000
0.046964,0.010025,0.263784,2584.000000
0.047847,0.009746,0.263979,2615.000000
0.048078,0.008574,0.264161,2647.000000
0.048239,0.007332,0.264340,2679.000000
0.048232,0.006405,0.264500,2711.000000
0.048268,0.005967,0.264636,2759.000000
0.048293,0.005666,0.264748,2792.000000
0.048112,0.004046,0.264850,2823.000000
0.047518,0.002942,0.264943,2856.000000
0.045031,0.001217,0.265020,2888.000000
0.041155,-0.000984,0.265082,2920.000000
0.034987,-0.003238,0.265133,2952.000000
0.029191,-0.006621,0.265172,2984.000000
0.022081,-0.010002,0.265197,3015.000000
0.016794,-0.014952,0.265208,3048.000000
0.010375,-0.017700,0.265204,3082.000000
0.006134,-0.020913,0.265156,3111.000000
0.001495,-0.024109,0.265028,3159.000000
-0.002551,-0.026754,0.264798,3191.000000
-0.005506,-0.028171,0.264422,3224.000000
-0.007337,-0.030562,0.264014,3256.000000
-0.008367,-0.031432,0.263555,3288.000000
-0.009017,-0.031587,0.263010,3318.000000
-0.009532,-0.031756,0.262449,3351.000000
-0.009914,-0.031892,0.261896,3384.000000
-0.010076,-0.031944,0.261374,3416.000000
-0.010122,-0.031969,0.260903,3448.000000
-0.010185,-0.031357,0.260402,3481.000000
-0.010148,-0.031164,0.259929,3514.000000
