Domain id = 3
Class id = 2
User id = 5

<x>,<y>,<z>,<t>
-0.025902,0.040205,0.256472,16.000000
-0.026302,0.040743,0.256619,48.000000
-0.026888,0.041373,0.256750,80.000000
-0.027300,0.041627,0.256868,112.000000
-0.027704,0.041643,0.256978,144.000000
-0.027774,0.041731,0.257080,176.000000
-0.027713,0.041487,0.257189,223.000000
-0.026783,0.041231,0.257307,256.000000
-0.025488,0.041237,0.257427,288.000000
-0.023414,0.041231,0.257574,320.000000
-0.020993,0.041234,0.257753,352.000000
-0.018319,0.041236,0.258016,384.000000
-0.015627,0.041419,0.258302,417.000000
-0.012969,0.041802,0.258632,447.000000
-0.009798,0.041885,0.259055,482.000000
-0.006415,0.042232,0.259525,512.000000
-0.002462,0.042200,0.260108,543.000000
0.001433,0.042166,0.260766,592.000000
0.005283,0.042382,0.261411,624.000000
0.009573,0.042388,0.262167,656.000000
0.013987,0.042419,0.262933,688.000000
0.019175,0.042425,0.263759,719.000000
0.024108,0.042407,0.264540,754.000000
0.028540,0.041813,0.265375,783.000000
0.033309,0.041267,0.266243,815.000000
0.037536,0.040119,0.267187,847.000000
0.041306,0.039046,0.268193,879.000000
0.044351,0.038486,0.269172,911.000000
0.046132,0.037855,0.270041,943.000000
0.047658,0.037299,0.270794,991.000000
0.048891,0.036543,0.271523,1023.000000
0.049264,0.035840,0.272105,1056.000000
0.049435,0.035827,0.272570,1089.000000
0.049424,0.035209,0.272959,1121.000000
0.049449,0.034768,0.273300,1152.000000
0.049326,0.033734,0.273658,1184.000000
0.049088,0.032386,0.273975,1216.000000
0.048808,0.029695,0.274261,1248.000000
0.048571,0.027012,0.274488,1280.000000
0.048073,0.022583,0.274657,1312.000000
0.047714,0.017301,0.274783,1343.000000
0.047244,0.010517,0.274860,1392.000000
0.046842,0.005002,0.274861,1424.000000
0.045869,-0.002002,0.274706,1456.000000
0.045285,-0.007354,0.273941,1487.000000
0.044698,-0.013285,0.272540,1520.000000
0.044248,-0.016710,0.270651,1551.000000
0.043208,-0.021923,0.268850,1583.000000
0.042846,-0.024167,0.267204,1616.000000
0.042086,-0.025967,0.265451,1647.000000
0.040932,-0.028192,0.263741,1679.000000
0.038917,-0.030690,0.262302,1713.000000
0.036963,-0.031307,0.260857,1744.000000
0.034631,-0.032107,0.259534,1792.000000
0.032309,-0.032288,0.258167,1824.000000
0.030633,-0.032202,0.256836,1856.000000
0.028040,-0.032106,0.255638,1887.000000
0.024729,-0.032028,0.254551,1920.000000
0.020918,-0.031228,0.253531,1951.000000
0.015894,-0.030855,0.252584,1984.000000
0.010583,-0.030853,0.251732,2016.000000
0.003981,-0.030310,0.250801,2051.000000
-0.000769,-0.030594,0.250047,2082.000000
-0.007261,-0.030578,0.249290,2112.000000
-0.012718,-0.030779,0.248562,2146.000000
-0.017058,-0.030777,0.247842,2195.000000
-0.022350,-0.030423,0.247021,2226.000000
-0.027146,-0.030400,0.246240,2256.000000
-0.030984,-0.029793,0.245413,2289.000000
-0.034276,-0.029782,0.244692,2322.000000
-0.037250,-0.028946,0.243906,2353.000000
-0.039401,-0.028889,0.243235,2389.000000
-0.041747,-0.028184,0.242526,2419.000000
-0.043045,-0.028014,0.241913,2449.000000
-0.043971,-0.027257,0.241304,2481.000000
-0.044557,-0.026354,0.240736,2512.000000
-0.044670,-0.025348,0.240194,2562.000000
-0.044724,-0.024672,0.239753,2592.000000
-0.044624,-0.023321,0.239394,2628.000000
-0.044644,-0.020555,0.239101,2657.000000
-0.044511,-0.017884,0.238868,2690.000000
-0.044415,-0.013788,0.238688,2720.000000
-0.044194,-0.009663,0.238555,2756.000000
-0.044222,-0.003359,0.238453,2784.000000
-0.044216,0.000273,0.238399,2817.000000
-0.044361,0.005253,0.238382,2849.000000
-0.044640,0.011161,0.238397,2883.000000
-0.044912,0.016629,0.238530,2912.000000
-0.045036,0.021857,0.238870,2961.000000
-0.045261,0.025764,0.239545,2994.000000
-0.045425,0.029975,0.240536,3025.000000
-0.045344,0.032628,0.241938,3058.000000
-0.045365,0.036249,0.243374,3087.000000
-0.045367,0.039140,0.244814,3123.000000
-0.045382,0.041098,0.246203,3154.000000
-0.045418,0.042132,0.247467,3183.000000
-0.045540,0.043055,0.248575,3216.000000
-0.045664,0.043892,0.249504,3249.000000
-0.045847,0.044176,0.250298,3279.000000
-0.046052,0.044378,0.250975,3313.000000
-0.046172,0.044378,0.251586,3362.000000
-0.046219,0.044388,0.252124,3392.000000
-0.046249,0.044361,0.252610,3423.000000
-0.046309,0.044362,0.253025,3456.000000
