Domain id = 3
Class id = 3
User id = 10

<x>,<y>,<z>,<t>
-0.009584,0.066778,0.377776,5.000000
-0.009194,0.066466,0.376555,38.000000
-0.008476,0.064936,0.375337,70.000000
-0.007967,0.064838,0.374367,103.000000
-0.007131,0.064562,0.373497,134.000000
-0.006269,0.064671,0.372823,166.000000
-0.005221,0.064393,0.372145,198.000000
-0.004232,0.065180,0.371639,231.000000
-0.002662,0.064948,0.371130,262.000000
-0.000515,0.065326,0.370718,295.000000
0.001623,0.064788,0.370330,342.000000
0.004439,0.065205,0.370028,374.000000
0.007515,0.066791,0.369812,406.000000
0.010335,0.066228,0.369626,438.000000
0.013523,0.065622,0.369460,469.000000
0.016922,0.064961,0.369308,502.000000
0.020275,0.062953,0.369152,535.000000
0.023202,0.059098,0.368938,567.000000
0.026249,0.057052,0.368701,599.000000
0.029059,0.051242,0.368384,632.000000
0.032296,0.048660,0.368000,663.000000
0.035013,0.045502,0.367575,694.000000
0.037451,0.040089,0.366904,741.000000
0.040011,0.034567,0.365970,775.000000
0.042640,0.031086,0.364997,807.000000
0.044109,0.026440,0.363923,838.000000
0.045364,0.019837,0.362672,871.000000
0.046628,0.015454,0.361285,903.000000
0.047894,0.011975,0.359865,934.000000
0.048750,0.003444,0.358015,967.000000
0.049672,0.000601,0.356057,998.000000
0.050470,-0.004161,0.354105,1031.000000
0.050873,-0.009491,0.351862,1062.000000
0.050874,-0.016286,0.349436,1111.000000
0.050453,-0.024975,0.346881,1141.000000
0.049425,-0.027914,0.344396,1176.000000
0.047688,-0.035724,0.341702,1205.000000
0.045641,-0.043887,0.338565,1239.000000
0.043374,-0.050112,0.335767,1271.000000
0.040381,-0.056379,0.332968,1304.000000
0.037132,-0.061610,0.330202,1336.000000
0.033457,-0.067256,0.327733,1367.000000
0.030267,-0.068120,0.325403,1399.000000
0.025593,-0.073000,0.323163,1432.000000
0.020487,-0.077752,0.321042,1465.000000
0.015323,-0.079620,0.319038,1512.000000
0.008903,-0.081094,0.317438,1543.000000
0.002339,-0.082235,0.316225,1574.000000
-0.002776,-0.082975,0.315143,1608.000000
-0.008712,-0.084461,0.314203,1640.000000
-0.013769,-0.084705,0.313371,1671.000000
-0.018204,-0.084842,0.312606,1702.000000
-0.022269,-0.085414,0.311828,1736.000000
-0.025814,-0.086911,0.311174,1768.000000
-0.029235,-0.087057,0.310604,1800.000000
-0.032913,-0.085924,0.310155,1832.000000
-0.036483,-0.082297,0.309777,1862.000000
-0.039732,-0.078461,0.309471,1910.000000
-0.041549,-0.075141,0.309234,1943.000000
-0.043683,-0.070005,0.309050,1974.000000
-0.044938,-0.065876,0.308895,2006.000000
-0.045941,-0.060791,0.308776,2038.000000
-0.046853,-0.056732,0.308683,2072.000000
-0.047661,-0.051403,0.308617,2103.000000
-0.048533,-0.047143,0.308565,2135.000000
-0.049140,-0.044549,0.308544,2167.000000
-0.049670,-0.040172,0.308531,2199.000000
-0.050246,-0.035811,0.308527,2231.000000
-0.050859,-0.030970,0.308527,2262.000000
-0.051301,-0.027166,0.308542,2310.000000
-0.051445,-0.026070,0.308624,2342.000000
-0.051651,-0.022378,0.308890,2372.000000
-0.051693,-0.020084,0.309453,2406.000000
-0.051907,-0.015039,0.310355,2438.000000
-0.052021,-0.010536,0.311415,2470.000000
-0.052014,-0.007539,0.312639,2502.000000
-0.051795,-0.004910,0.313797,2537.000000
-0.051481,-0.000654,0.315353,2568.000000
-0.051253,0.002945,0.316822,2601.000000
-0.050953,0.008756,0.318417,2632.000000
-0.050801,0.015312,0.320483,2665.000000
-0.050695,0.018743,0.322286,2712.000000
-0.049938,0.020186,0.324033,2744.000000
-0.049259,0.023157,0.326062,2776.000000
-0.048641,0.025347,0.327872,2808.000000
-0.047891,0.026700,0.329229,2840.000000
-0.047559,0.032739,0.331077,2870.000000
-0.046786,0.039735,0.333423,2904.000000
-0.046641,0.048870,0.336372,2935.000000
-0.045711,0.057006,0.340048,2968.000000
-0.044367,0.058737,0.342159,2999.000000
-0.042941,0.060016,0.343707,3032.000000
-0.039981,0.063472,0.345542,3079.000000
-0.038394,0.069642,0.347596,3112.000000
-0.035859,0.071258,0.349400,3143.000000
-0.033344,0.073012,0.351190,3175.000000
-0.031433,0.076457,0.352813,3207.000000
-0.029755,0.077451,0.354052,3239.000000
-0.027429,0.078764,0.355085,3271.000000
-0.025864,0.078890,0.355965,3304.000000
-0.024265,0.079184,0.356742,3335.000000
-0.022360,0.082376,0.357843,3367.000000
-0.020932,0.083620,0.359061,3399.000000
-0.019153,0.083986,0.360160,3431.000000
-0.017370,0.084624,0.361223,3479.000000
-0.015226,0.084987,0.362133,3509.000000
-0.013258,0.083771,0.362774,3540.000000
-0.011431,0.084223,0.363416,3574.000000
-0.009371,0.083370,0.363901,3604.000000
-0.007588,0.082602,0.364319,3638.000000
-0.006108,0.080247,0.364619,3668.000000
-0.004213,0.078120,0.364830,3702.000000
-0.002397,0.075819,0.364983,3735.000000
-0.000922,0.074608,0.365098,3767.000000
0.000406,0.073392,0.365187,3799.000000
