Domain id = 3
Class id = 2
User id = 4

<x>,<y>,<z>,<t>
-0.053622,0.079337,0.323677,13.000000
-0.053436,0.079303,0.323686,47.000000
-0.053335,0.079160,0.323695,80.000000
-0.053264,0.079223,0.323704,111.000000
-0.053207,0.079241,0.323711,143.000000
-0.053180,0.079216,0.323718,173.000000
-0.053176,0.079184,0.323724,208.000000
-0.053083,0.077997,0.323730,239.000000
-0.053097,0.077140,0.323734,289.000000
-0.052968,0.071691,0.323738,319.000000
-0.052862,0.061652,0.323734,351.000000
-0.052773,0.051710,0.323568,382.000000
-0.052830,0.038849,0.322240,417.000000
-0.052890,0.021162,0.317766,453.000000
-0.052926,0.003258,0.313015,480.000000
-0.052844,-0.013702,0.308037,511.000000
-0.052796,-0.023238,0.300149,542.000000
-0.052843,-0.035762,0.294351,578.000000
-0.052815,-0.043188,0.289726,606.000000
-0.052777,-0.050635,0.286765,642.000000
-0.052150,-0.053165,0.284100,687.000000
-0.049815,-0.056004,0.281369,718.000000
-0.044185,-0.058060,0.279061,750.000000
-0.035211,-0.057845,0.275922,784.000000
-0.023934,-0.057883,0.273975,815.000000
-0.009373,-0.057881,0.272746,847.000000
0.005105,-0.057415,0.271865,882.000000
0.022708,-0.056803,0.271266,911.000000
0.040499,-0.055396,0.270889,944.000000
0.058609,-0.055204,0.270684,976.000000
0.077848,-0.053786,0.270621,1009.000000
0.091109,-0.054770,0.270986,1038.000000
0.104181,-0.056384,0.272409,1087.000000
0.113237,-0.057786,0.275168,1119.000000
0.119403,-0.058354,0.277970,1151.000000
0.121862,-0.058735,0.280479,1184.000000
0.123039,-0.058112,0.282213,1214.000000
0.122984,-0.054608,0.283550,1247.000000
0.121787,-0.047781,0.284705,1278.000000
0.119766,-0.037239,0.285751,1310.000000
0.117304,-0.024297,0.287840,1343.000000
0.115395,-0.008012,0.289762,1374.000000
0.113720,0.009330,0.292838,1406.000000
0.111318,0.023359,0.297420,1456.000000
0.108731,0.039340,0.303252,1487.000000
0.106372,0.054909,0.309340,1521.000000
0.104063,0.068789,0.315208,1550.000000
0.101039,0.077383,0.321381,1582.000000
0.098306,0.084628,0.325716,1614.000000
0.095326,0.088686,0.329809,1646.000000
0.091651,0.092142,0.332578,1678.000000
0.087665,0.093668,0.334341,1710.000000
0.080356,0.093229,0.335484,1743.000000
0.071314,0.091614,0.336145,1774.000000
0.059284,0.089632,0.336553,1806.000000
0.044406,0.087796,0.336806,1854.000000
0.028573,0.085883,0.336884,1886.000000
0.011362,0.084786,0.336886,1917.000000
-0.004491,0.084450,0.336795,1950.000000
-0.020317,0.084235,0.336543,1983.000000
-0.032491,0.083152,0.336209,2013.000000
-0.044032,0.082194,0.335918,2048.000000
-0.052975,0.080773,0.335622,2078.000000
-0.058409,0.079837,0.335349,2110.000000
-0.062362,0.079031,0.335073,2142.000000
-0.063872,0.077959,0.334776,2174.000000
-0.064711,0.077794,0.334436,2205.000000
-0.064718,0.077981,0.334011,2255.000000
-0.064562,0.077286,0.333602,2288.000000
-0.063353,0.077288,0.333253,2318.000000
-0.062272,0.077183,0.332967,2351.000000
-0.061318,0.077182,0.332744,2382.000000
-0.060619,0.077623,0.332565,2414.000000
-0.060115,0.078537,0.332395,2448.000000
-0.059522,0.078717,0.332229,2478.000000
-0.059126,0.078786,0.332077,2510.000000
-0.059009,0.079290,0.331923,2542.000000
