Domain id = 3
Class id = 6
User id = 4

<x>,<y>,<z>,<t>
-0.098085,-0.021977,0.374484,14.000000
-0.099902,-0.021609,0.375374,48.000000
-0.100464,-0.021425,0.376008,78.000000
-0.100294,-0.021537,0.376454,112.000000
-0.098125,-0.022326,0.376809,146.000000
-0.092229,-0.022263,0.395840,174.000000
-0.084317,-0.021766,0.393285,207.000000
-0.075130,-0.020398,0.390306,241.000000
-0.062484,-0.019571,0.387388,271.000000
-0.049707,-0.018755,0.384467,329.000000
-0.035493,-0.018549,0.380815,351.000000
-0.017168,-0.018230,0.378012,383.000000
-0.001326,-0.018101,0.375797,416.000000
0.017595,-0.018238,0.374624,446.000000
0.037577,-0.017934,0.373934,480.000000
0.054989,-0.017902,0.373506,511.000000
0.073906,-0.017527,0.373228,542.000000
0.090784,-0.017114,0.373121,574.000000
0.104162,-0.017085,0.373465,606.000000
0.114715,-0.016655,0.374963,638.000000
0.121913,-0.016536,0.377587,670.000000
0.126601,-0.016474,0.380647,718.000000
0.127967,-0.016469,0.382971,750.000000
0.127920,-0.015624,0.384909,783.000000
0.124299,-0.013128,0.386136,814.000000
0.115660,-0.006263,0.386841,846.000000
0.103746,0.000888,0.387267,880.000000
0.088897,0.008193,0.387541,911.000000
0.075107,0.014175,0.387713,942.000000
0.061783,0.020608,0.387830,975.000000
0.049022,0.024857,0.387896,1006.000000
0.038863,0.030060,0.387939,1040.000000
0.032203,0.033817,0.387974,1070.000000
0.026900,0.035475,0.388004,1118.000000
0.024588,0.038794,0.388030,1150.000000
0.023860,0.038841,0.388052,1182.000000
0.024690,0.038962,0.388087,1214.000000
0.028252,0.037730,0.388123,1246.000000
0.034959,0.036669,0.388166,1278.000000
0.043212,0.031762,0.388203,1310.000000
0.053012,0.026113,0.388239,1342.000000
0.062777,0.021903,0.388268,1374.000000
0.075080,0.015339,0.388291,1406.000000
0.086598,0.007609,0.388310,1438.000000
0.097297,0.001340,0.388327,1470.000000
0.108227,-0.005041,0.388343,1518.000000
0.117234,-0.010737,0.388365,1549.000000
0.124552,-0.016104,0.388439,1582.000000
0.130596,-0.018131,0.388551,1614.000000
0.133339,-0.022094,0.388792,1645.000000
0.134337,-0.025678,0.389267,1678.000000
0.134591,-0.026661,0.389690,1710.000000
0.132616,-0.029859,0.389983,1742.000000
0.126440,-0.032045,0.390193,1774.000000
0.118061,-0.033196,0.390325,1806.000000
0.107745,-0.035297,0.390203,1838.000000
0.095339,-0.038157,0.389005,1887.000000
0.083853,-0.042411,0.386764,1919.000000
0.073261,-0.045381,0.383228,1950.000000
0.062447,-0.049064,0.379717,1985.000000
0.054145,-0.052739,0.376540,2014.000000
0.045644,-0.057273,0.373619,2046.000000
0.040115,-0.059819,0.370987,2078.000000
0.035725,-0.061990,0.368912,2110.000000
0.033648,-0.062094,0.367007,2142.000000
0.031913,-0.062092,0.364905,2174.000000
0.031098,-0.062010,0.362981,2205.000000
0.030727,-0.062099,0.361496,2237.000000
0.030716,-0.062144,0.360438,2286.000000
0.030889,-0.062099,0.359550,2318.000000
