Domain id = 3
Class id = 5
User id = 10

<x>,<y>,<z>,<t>
0.018860,-0.008374,0.334390,20.000000
0.018320,-0.008709,0.334709,54.000000
0.017821,-0.008954,0.335002,84.000000
0.017063,-0.009082,0.335249,118.000000
0.016399,-0.009163,0.335470,147.000000
0.015420,-0.009350,0.335678,182.000000
0.014446,-0.009753,0.335861,212.000000
0.013227,-0.010826,0.336031,245.000000
0.011936,-0.012335,0.336183,276.000000
0.010547,-0.013260,0.336329,327.000000
0.008825,-0.015100,0.336462,356.000000
0.007043,-0.018247,0.336568,390.000000
0.004894,-0.020772,0.336651,422.000000
0.002601,-0.022561,0.336718,454.000000
0.000377,-0.027165,0.336773,484.000000
-0.002112,-0.030953,0.336817,519.000000
-0.004364,-0.034354,0.336842,549.000000
-0.006843,-0.037298,0.336852,583.000000
-0.010001,-0.039513,0.336856,613.000000
-0.013146,-0.044671,0.336842,644.000000
-0.016198,-0.047391,0.336774,692.000000
-0.018930,-0.050782,0.336617,724.000000
-0.021244,-0.055836,0.336328,757.000000
-0.023280,-0.059822,0.335896,789.000000
-0.024633,-0.062973,0.335331,823.000000
-0.026166,-0.065533,0.334644,855.000000
-0.028018,-0.066674,0.333961,887.000000
-0.029071,-0.069262,0.333347,918.000000
-0.030035,-0.071489,0.332692,950.000000
-0.030895,-0.072634,0.332042,982.000000
-0.031340,-0.073987,0.331394,1015.000000
-0.031458,-0.075246,0.330668,1046.000000
-0.031433,-0.076638,0.329955,1092.000000
-0.030670,-0.077566,0.329174,1127.000000
-0.028942,-0.077896,0.328452,1158.000000
-0.026687,-0.079497,0.327856,1191.000000
-0.023586,-0.080084,0.327225,1222.000000
-0.020950,-0.081456,0.326678,1255.000000
-0.017677,-0.081458,0.326156,1284.000000
-0.013927,-0.081819,0.325652,1316.000000
-0.010481,-0.082104,0.325198,1348.000000
-0.006767,-0.082132,0.324765,1380.000000
-0.002260,-0.082352,0.324319,1412.000000
0.001773,-0.082410,0.323902,1443.000000
0.006316,-0.082298,0.323529,1494.000000
0.010554,-0.082177,0.323209,1524.000000
0.014778,-0.082147,0.322934,1561.000000
0.019179,-0.081376,0.322647,1591.000000
0.023811,-0.080640,0.322374,1623.000000
0.027947,-0.080554,0.322112,1653.000000
0.032050,-0.080411,0.321856,1688.000000
0.036002,-0.079727,0.321606,1719.000000
0.039374,-0.079671,0.321369,1750.000000
0.042013,-0.079627,0.321162,1783.000000
0.044951,-0.079592,0.320985,1816.000000
0.047248,-0.079588,0.320831,1847.000000
0.049463,-0.079525,0.320691,1895.000000
0.051586,-0.079566,0.320553,1925.000000
0.053562,-0.079589,0.320421,1961.000000
0.055422,-0.079654,0.320289,1991.000000
0.057298,-0.079657,0.320165,2023.000000
0.058650,-0.079774,0.320053,2056.000000
0.060032,-0.079749,0.319951,2089.000000
0.060870,-0.079649,0.319855,2119.000000
0.061298,-0.079637,0.319765,2152.000000
0.061438,-0.079738,0.319677,2181.000000
0.061518,-0.079969,0.319589,2217.000000
0.061620,-0.080129,0.319500,2246.000000
0.061533,-0.079157,0.319416,2295.000000
0.061283,-0.078479,0.319337,2325.000000
0.061142,-0.078593,0.319262,2360.000000
0.060904,-0.078706,0.319189,2391.000000
0.059825,-0.079468,0.319122,2424.000000
0.058203,-0.079465,0.319065,2456.000000
0.056041,-0.079391,0.319017,2488.000000
0.053488,-0.078662,0.318977,2519.000000
0.050833,-0.077219,0.318943,2551.000000
0.047202,-0.076080,0.318911,2581.000000
0.044535,-0.071183,0.318885,2616.000000
0.040962,-0.068905,0.318862,2663.000000
0.037722,-0.065407,0.318842,2696.000000
0.034454,-0.060398,0.318826,2728.000000
0.031928,-0.056333,0.318811,2757.000000
0.029917,-0.052010,0.318798,2789.000000
0.027590,-0.048220,0.318786,2821.000000
0.025811,-0.040713,0.318778,2853.000000
0.023715,-0.038703,0.318771,2885.000000
0.022141,-0.034117,0.318766,2918.000000
0.020401,-0.031651,0.318762,2950.000000
0.019148,-0.026799,0.318759,2982.000000
0.018014,-0.023169,0.318759,3013.000000
0.016856,-0.022152,0.318759,3061.000000
0.015968,-0.020987,0.318759,3094.000000
0.015244,-0.017769,0.318763,3126.000000
0.014640,-0.015208,0.318772,3157.000000
0.014257,-0.013955,0.318790,3189.000000
0.014076,-0.012698,0.318816,3222.000000
0.013922,-0.011534,0.318853,3253.000000
0.013787,-0.011439,0.318900,3285.000000
0.013698,-0.011281,0.318956,3318.000000
