Domain id = 3
Class id = 8
User id = 2

<x>,<y>,<z>,<t>
0.027259,0.078845,0.380701,6.000000
0.027114,0.079305,0.380767,39.000000
0.027232,0.079292,0.380815,73.000000
0.027899,0.079205,0.380846,119.000000
0.029995,0.077867,0.380858,152.000000
0.033968,0.074747,0.380858,183.000000
0.039765,0.070213,0.380841,217.000000
0.047611,0.063707,0.380782,246.000000
0.057464,0.057486,0.380671,281.000000
0.068306,0.049919,0.380476,311.000000
0.080931,0.041654,0.380243,346.000000
0.092003,0.034404,0.379987,375.000000
0.103078,0.028840,0.379752,409.000000
0.111141,0.022133,0.379551,438.000000
0.117682,0.016448,0.379403,489.000000
0.122941,0.012484,0.379292,519.000000
0.126648,0.010144,0.379212,553.000000
0.128460,0.007541,0.379150,582.000000
0.129273,0.003764,0.379101,617.000000
0.129382,0.001892,0.379063,647.000000
0.128643,-0.002803,0.379116,681.000000
0.124550,-0.006244,0.379235,713.000000
0.116656,-0.011981,0.379375,742.000000
0.106429,-0.018895,0.379475,774.000000
0.094904,-0.028689,0.379461,806.000000
0.082637,-0.042176,0.379139,840.000000
0.071983,-0.054417,0.377844,886.000000
0.062303,-0.065586,0.375394,922.000000
0.053848,-0.075768,0.372313,953.000000
0.046935,-0.083942,0.369588,985.000000
0.042446,-0.088282,0.367310,1014.000000
0.039257,-0.091854,0.365510,1048.000000
0.037498,-0.093177,0.363821,1081.000000
0.036620,-0.093271,0.362303,1112.000000
0.036025,-0.093075,0.360913,1142.000000
0.036045,-0.092501,0.359698,1177.000000
0.036244,-0.090547,0.358516,1206.000000
0.036852,-0.089281,0.357514,1238.000000
0.037957,-0.088437,0.356591,1288.000000
0.038956,-0.087335,0.355769,1318.000000
0.039888,-0.085912,0.355034,1350.000000
0.040818,-0.085163,0.354444,1385.000000
0.041364,-0.084597,0.353966,1417.000000
0.042161,-0.083834,0.353548,1446.000000
0.042869,-0.083479,0.353215,1481.000000
0.043565,-0.082858,0.352936,1510.000000
0.044033,-0.081322,0.352676,1542.000000
