Domain id = 3
Class id = 10
User id = 10

<x>,<y>,<z>,<t>
0.037083,0.035342,0.292888,28.000000
0.037085,0.041467,0.293767,60.000000
0.037038,0.045806,0.294836,93.000000
0.036952,0.050281,0.296137,124.000000
0.036818,0.053800,0.297449,156.000000
0.036836,0.060518,0.298652,188.000000
0.036885,0.068036,0.299906,220.000000
0.036974,0.070729,0.301034,252.000000
0.037064,0.071165,0.301900,300.000000
0.037145,0.069761,0.302463,331.000000
0.037243,0.065242,0.302817,364.000000
0.037395,0.061671,0.303057,396.000000
0.037546,0.056240,0.303199,428.000000
0.037757,0.053307,0.303262,460.000000
0.037813,0.049428,0.303261,491.000000
0.037797,0.045174,0.303176,524.000000
0.037796,0.039999,0.302866,557.000000
0.037778,0.034424,0.302222,588.000000
0.037800,0.028335,0.301183,620.000000
0.038036,0.024439,0.299966,669.000000
0.038896,0.020087,0.298370,702.000000
0.040748,0.015218,0.296537,734.000000
0.042982,0.009308,0.294545,767.000000
0.045827,0.005145,0.292526,797.000000
0.049361,0.000748,0.290017,830.000000
0.054164,-0.002360,0.287237,861.000000
0.059139,-0.006235,0.284521,895.000000
0.064139,-0.009393,0.281737,925.000000
0.068918,-0.013402,0.278645,959.000000
0.073802,-0.017310,0.276055,990.000000
0.079232,-0.019828,0.273788,1023.000000
0.084323,-0.021817,0.271660,1070.000000
0.089746,-0.023718,0.269860,1102.000000
0.094640,-0.025170,0.268191,1135.000000
0.099848,-0.024942,0.267045,1166.000000
0.103704,-0.025301,0.266124,1201.000000
0.106206,-0.026120,0.265375,1229.000000
0.107661,-0.028534,0.264811,1264.000000
0.108737,-0.029232,0.264407,1294.000000
0.110321,-0.029215,0.264129,1328.000000
0.111107,-0.028542,0.263933,1358.000000
0.112088,-0.026040,0.263794,1392.000000
0.112595,-0.023632,0.263737,1422.000000
0.112731,-0.021335,0.263740,1472.000000
0.112747,-0.017173,0.263858,1504.000000
0.112770,-0.012304,0.264363,1536.000000
0.112768,-0.008059,0.265251,1566.000000
0.112585,-0.004430,0.267119,1600.000000
0.112327,-0.000882,0.269382,1632.000000
0.112112,0.004965,0.271691,1661.000000
0.111579,0.007778,0.273894,1696.000000
0.110521,0.008992,0.275711,1725.000000
0.109217,0.010107,0.277658,1759.000000
0.107259,0.010779,0.279179,1789.000000
0.103436,0.010224,0.280254,1823.000000
0.099724,0.009882,0.281108,1869.000000
0.094371,0.008212,0.281831,1903.000000
0.090889,0.008257,0.282564,1933.000000
0.085944,0.007165,0.283203,1968.000000
0.081164,0.006306,0.283708,1997.000000
0.075519,0.003320,0.284072,2031.000000
0.070706,0.000252,0.284330,2061.000000
0.065422,-0.005058,0.284512,2093.000000
0.060625,-0.010401,0.284612,2126.000000
0.056344,-0.015908,0.284621,2158.000000
0.052836,-0.023183,0.284453,2189.000000
0.049883,-0.027611,0.283698,2221.000000
0.046997,-0.033679,0.282173,2270.000000
0.044079,-0.039935,0.279993,2303.000000
0.041078,-0.045837,0.277443,2333.000000
0.038747,-0.049781,0.274812,2368.000000
0.036707,-0.050840,0.272124,2397.000000
0.034811,-0.053380,0.269497,2428.000000
0.033627,-0.054074,0.266507,2461.000000
0.032484,-0.054700,0.263808,2495.000000
0.031866,-0.055046,0.261215,2525.000000
0.031087,-0.055782,0.259108,2559.000000
0.030810,-0.055877,0.257132,2590.000000
0.030517,-0.056252,0.255410,2636.000000
0.030336,-0.056316,0.253855,2669.000000
