Domain id = 3
Class id = 2
User id = 4

<x>,<y>,<z>,<t>
-0.058437,0.081164,0.328998,6.000000
-0.058438,0.081181,0.328920,38.000000
-0.058522,0.080643,0.328839,69.000000
-0.058542,0.080627,0.328754,103.000000
-0.058570,0.079863,0.328669,135.000000
-0.058776,0.079334,0.328587,169.000000
-0.058802,0.078498,0.328508,215.000000
-0.058886,0.078066,0.328428,246.000000
-0.058990,0.075949,0.328347,282.000000
-0.059115,0.070478,0.328256,311.000000
-0.059194,0.064229,0.328117,343.000000
-0.059268,0.056644,0.327747,376.000000
-0.059290,0.043881,0.326894,407.000000
-0.059289,0.030277,0.324889,447.000000
-0.059174,0.014096,0.321834,471.000000
-0.058378,-0.000807,0.317718,505.000000
-0.057979,-0.009629,0.311940,538.000000
-0.057262,-0.021804,0.307008,567.000000
-0.057166,-0.028480,0.302495,617.000000
-0.056597,-0.036447,0.298907,647.000000
-0.056201,-0.038731,0.296188,682.000000
-0.054600,-0.043334,0.294617,711.000000
-0.049507,-0.043910,0.293016,744.000000
-0.042579,-0.045673,0.291590,775.000000
-0.032044,-0.046362,0.290084,808.000000
-0.019391,-0.046415,0.288284,843.000000
-0.005069,-0.047608,0.286996,873.000000
0.012038,-0.047663,0.285905,904.000000
0.029946,-0.047842,0.285151,937.000000
0.046306,-0.047985,0.284581,969.000000
0.063368,-0.048023,0.284209,1016.000000
0.078003,-0.048405,0.283963,1048.000000
0.090118,-0.048955,0.283876,1080.000000
0.098429,-0.049975,0.283933,1113.000000
0.104025,-0.050334,0.284295,1144.000000
0.107210,-0.050430,0.285072,1179.000000
0.107829,-0.049646,0.285978,1207.000000
0.108182,-0.044227,0.286845,1239.000000
0.107919,-0.035474,0.287570,1274.000000
0.107426,-0.023565,0.288230,1306.000000
0.106870,-0.007280,0.289204,1336.000000
0.106464,0.007796,0.291622,1369.000000
0.105606,0.023965,0.295478,1415.000000
0.104273,0.036705,0.299949,1447.000000
0.103280,0.051193,0.306487,1479.000000
0.101988,0.062796,0.313183,1511.000000
0.100596,0.070762,0.317197,1546.000000
0.099123,0.076395,0.321516,1577.000000
0.096714,0.080309,0.324641,1609.000000
0.093746,0.081388,0.327190,1639.000000
0.089687,0.081376,0.328766,1672.000000
0.083445,0.081314,0.329594,1706.000000
0.074568,0.079318,0.330076,1737.000000
0.063055,0.077716,0.330357,1766.000000
0.050011,0.076798,0.330340,1818.000000
0.036126,0.075718,0.330033,1851.000000
0.020369,0.075301,0.329231,1881.000000
0.005262,0.075221,0.327792,1911.000000
-0.009405,0.075114,0.326563,1944.000000
-0.023185,0.075280,0.325555,1976.000000
-0.035290,0.075427,0.324739,2009.000000
-0.043939,0.074721,0.324153,2038.000000
-0.051152,0.074392,0.323705,2073.000000
-0.055246,0.074171,0.323316,2106.000000
-0.057991,0.073261,0.322976,2134.000000
-0.059357,0.073266,0.322642,2183.000000
-0.059816,0.073749,0.322290,2217.000000
-0.059829,0.073770,0.321952,2249.000000
-0.059442,0.073663,0.321679,2282.000000
-0.058502,0.073664,0.321453,2312.000000
-0.057976,0.074473,0.321270,2344.000000
-0.056897,0.074950,0.321125,2377.000000
